,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1420,Kuscevic,98619,Palmeiras,ZAG,5.0,13.2,América-MG,visitante,4.125,8.6625
1421,Zaracho,100079,Atlético-MG,MEI,3.8750000000000004,10.633333333333333,Cuiabá,visitante,4.0285714285714285,7.330952380952381
1422,Marcos Rocha,63013,Palmeiras,LAT,4.58,10.360000000000001,América-MG,visitante,4.125,7.242500000000001
1423,Marcelo Lomba,68872,Palmeiras,GOL,10.0,9.5,América-MG,visitante,4.125,6.8125
1424,Habraão,115270,Fortaleza,ZAG,6.0,9.399999999999999,Bragantino,visitante,4.0875,6.7437499999999995
1425,Busanello,97537,Juventude,LAT,1.2,8.6,Flamengo,visitante,3.7857142857142856,6.192857142857143
1426,Fernando Miguel,71571,Fortaleza,GOL,11.0,8.0,Bragantino,visitante,4.0875,6.04375
1427,Erison,108422,Botafogo,ATA,2.8249999999999997,7.966666666666668,Santos,visitante,3.8000000000000003,5.883333333333334
1428,Luizão,117819,São Paulo,ZAG,0.9,8.8,Internacional,visitante,2.642857142857143,5.7214285714285715
1429,Gustavo Gómez,71684,Palmeiras,ZAG,7.928571428571429,6.95,América-MG,visitante,4.125,5.5375
1430,Rony,91607,Palmeiras,ATA,5.0375000000000005,6.928571428571429,América-MG,visitante,4.125,5.526785714285714
1431,Jorge,88065,Palmeiras,LAT,0.7333333333333334,6.325,América-MG,visitante,4.125,5.225
1432,Gustavo Garcia,107225,Palmeiras,LAT,2.85,6.1,América-MG,visitante,4.125,5.1125
1433,Abel Ferreira,110506,Palmeiras,TEC,6.2844444444444445,6.071428571428571,América-MG,visitante,4.125,5.098214285714286
1434,Gustavo Scarpa,87999,Palmeiras,MEI,8.225,6.0,América-MG,visitante,4.125,5.0625
1435,Vinícius Lopes,104660,Botafogo,ATA,2.4285714285714293,6.220000000000001,Santos,visitante,3.8000000000000003,5.010000000000001
1436,Romarinho,84523,Fortaleza,ATA,0.7749999999999999,5.92,Bragantino,visitante,4.0875,5.00375
1437,Hulk,39148,Atlético-MG,ATA,7.8500000000000005,5.933333333333333,Cuiabá,visitante,4.0285714285714285,4.980952380952381
1438,Zé Rafael,82455,Palmeiras,MEI,5.766666666666667,5.816666666666667,América-MG,visitante,4.125,4.970833333333333
1439,Murilo,97653,Palmeiras,ZAG,4.377777777777777,5.783333333333332,América-MG,visitante,4.125,4.954166666666666
1440,Mariano,38877,Atlético-MG,LAT,5.425000000000001,5.849999999999999,Cuiabá,visitante,4.0285714285714285,4.939285714285713
1441,Jair,81091,Atlético-MG,MEI,3.3625,5.700000000000001,Cuiabá,visitante,4.0285714285714285,4.864285714285715
1442,Moisés,104666,Fortaleza,ATA,1.825,5.549999999999999,Bragantino,visitante,4.0875,4.81875
1443,Weverton,71631,Palmeiras,GOL,3.75,5.5,América-MG,visitante,4.125,4.8125
1444,Saravia,96725,Botafogo,LAT,3.5714285714285716,5.762499999999999,Santos,visitante,3.8000000000000003,4.78125
1445,Guilherme Arana,87228,Atlético-MG,LAT,3.4000000000000004,5.460000000000001,Cuiabá,visitante,4.0285714285714285,4.744285714285715
1446,Robson,84817,Fortaleza,ATA,1.816666666666667,5.359999999999999,Bragantino,visitante,4.0875,4.72375
1447,Antonio Mohamed,71071,Atlético-MG,TEC,5.7811111111111115,5.155714285714287,Cuiabá,visitante,4.0285714285714285,4.592142857142857
1448,Vargas,69102,Atlético-MG,ATA,2.36,5.08,Cuiabá,visitante,4.0285714285714285,4.554285714285714
1449,Eduardo Sasha,70360,Atlético-MG,ATA,2.675,5.05,Cuiabá,visitante,4.0285714285714285,4.539285714285715
1450,Gabriel Menino,103767,Palmeiras,MEI,3.075,4.95,América-MG,visitante,4.125,4.5375
1451,Piquerez,102130,Palmeiras,LAT,7.4,4.65,América-MG,visitante,4.125,4.3875
