,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Braga,40006,Fluminense,TEC,4.135,4.9
1,Abel Ferreira,110506,Palmeiras,TEC,6.775000000000001,6.9975000000000005
2,Abner Vinícius,104513,Athletico-PR,LAT,6.36,2.9
3,Ademir,101314,Atlético-MG,ATA,3.9499999999999997,4.5
4,Aderlan,88423,Bragantino,LAT,3.725,3.3333333333333335
5,Adrián Martínez,104778,Coritiba,ATA,0.3333333333333333,3.5
6,Adson,111682,Corinthians,MEI,7.525,3.266666666666667
7,Airton,106107,Atlético-GO,ATA,3.9200000000000004,1.5750000000000002
8,Alan Empereur,88033,Cuiabá,ZAG,0.5,3.65
9,Alan Patrick,68685,Internacional,MEI,7.366666666666666,2.7
10,Alef Manga,101254,Coritiba,ATA,5.24,1.8200000000000003
11,Alemão,98219,Internacional,ATA,3.375,2.9166666666666665
12,Alerrandro,101715,Bragantino,ATA,2.4499999999999997,1.4000000000000001
13,Alesson,97321,Cuiabá,ATA,1.0333333333333332,4.975
14,Alex Muralha,79066,Coritiba,GOL,4.54,3.0
15,Alexandre Jesus,107044,Fluminense,ATA,0.1,0.0
16,Alisson,81845,São Paulo,MEI,3.766666666666666,3.4
17,Allan,96652,Atlético-MG,MEI,1.8400000000000003,0.7666666666666666
18,Aloísio,73850,América-MG,ATA,2.966666666666667,2.9749999999999996
19,Alê,86388,América-MG,MEI,3.6999999999999997,6.275
20,Andreas Pereira,89274,Flamengo,MEI,1.4,4.616666666666667
21,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0
22,André,68690,Cuiabá,ATA,2.5999999999999996,4.433333333333334
23,André,107498,Fluminense,MEI,5.383333333333334,0.43333333333333335
24,André Anderson,106803,São Paulo,MEI,0.5,2.3
25,André Luís,92146,Cuiabá,ATA,1.175,0.3666666666666667
26,Andrés,110517,São Paulo,MEI,0.9333333333333332,3.6
27,Andrés Hurtado,110715,Bragantino,LAT,-0.35,4.2
28,Antonio Mohamed,71071,Atlético-MG,TEC,5.794999999999999,4.9975000000000005
29,António Oliveira,111578,Cuiabá,TEC,3.67,0.0
30,Apodi,51042,Goiás,MEI,5.7,1.7600000000000002
31,Arboleda,91573,São Paulo,ZAG,4.433333333333333,1.1333333333333333
32,Arias,99815,Fluminense,MEI,3.5,-0.2
33,Arrascaeta,87863,Flamengo,MEI,10.200000000000001,8.225
34,Arthur Chaves,111412,Avaí,ZAG,1.0,4.4
35,Arthur Henrique,86629,Atlético-GO,LAT,1.1,2.8499999999999996
36,Artur,95799,Bragantino,ATA,3.0,6.066666666666666
37,Atuesta ,96754,Palmeiras,MEI,0.55,-0.03333333333333335
38,Auremir,77570,Goiás,MEI,-0.39999999999999997,-0.3666666666666667
39,Ayrton Lucas,88393,Flamengo,LAT,5.900000000000001,1.8499999999999999
40,Baralhas,99440,Atlético-GO,MEI,4.279999999999999,3.16
41,Bento,105208,Athletico-PR,GOL,5.4,3.6999999999999997
42,Bernardo,112368,Coritiba,MEI,1.6333333333333335,1.3
43,Bissoli,100762,Avaí,ATA,6.380000000000001,3.0
44,Boschilia,86841,Internacional,MEI,3.8,1.55
45,Breno Lopes,93988,Palmeiras,ATA,0.16666666666666666,1.0
46,Bressan,72491,Avaí,ZAG,2.4499999999999997,3.9
47,Bruninho,101716,Juventude,MEI,2.05,0.65
48,Bruno Cortez,72079,Avaí,LAT,2.5,2.28
49,Bruno Henrique,90285,Flamengo,ATA,4.933333333333333,6.7749999999999995
50,Bruno Méndez,103700,Internacional,ZAG,3.3333333333333335,2.025
51,Bruno Oliveira,103996,Santos,MEI,3.0999999999999996,5.7
52,Bruno Pacheco,90061,Ceará,LAT,2.875,2.8600000000000003
53,Bruno Silva,68698,Avaí,MEI,3.2600000000000002,3.44
54,Bruno Tubarão,93637,Bragantino,ATA,2.825,1.3666666666666665
55,Bryan Angulo,89435,Santos,ATA,3.4166666666666665,0.9
56,Bryan García,110013,Athletico-PR,MEI,0.9333333333333335,0.0
57,Busanello,97537,Juventude,LAT,1.2,8.6
58,Bustos,96678,Internacional,LAT,3.5199999999999996,3.733333333333333
59,Caetano,103575,Goiás,ZAG,2.425,3.2249999999999996
60,Caio,101601,Goiás,MEI,2.0,2.3
61,Caio Paulista,102318,Fluminense,ATA,1.025,2.34
62,Caio Vidal,107745,Internacional,ATA,0.9,0.45
63,Calebe,109461,Atlético-MG,MEI,0.0,0.0
64,Calegari,104276,Fluminense,LAT,4.15,4.3
65,Calleri,89840,São Paulo,ATA,13.14,5.8500000000000005
66,Camacho,68770,Santos,MEI,0.9,1.45
67,Camilo,104519,Cuiabá,MEI,2.8,0.4
68,Cano,79631,Fluminense,ATA,9.4,1.5399999999999998
69,Canobbio,102928,Athletico-PR,ATA,2.45,2.5
70,Cantillo,85315,Corinthians,MEI,1.1,2.3499999999999996
71,Capixaba,94894,Juventude,ATA,2.733333333333334,1.0
72,Carlos Eduardo,90917,Bragantino,ATA,1.8,4.0
