,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,84674,Bragantino,MEI,0.0,0.0
1,Abel Braga,40006,Fluminense,TEC,1.95,0.0
2,Abel Ferreira,110506,Palmeiras,TEC,10.65,0.0
3,Abner Vinícius,104513,Athletico-PR,LAT,5.1,0.0
4,Ademir,101314,Atlético-MG,ATA,2.6,0.0
5,Aderlan,88423,Bragantino,LAT,0.4,0.0
6,Adson,111682,Corinthians,MEI,0.0,3.2
7,Airton,106107,Atlético-GO,ATA,0.6,0.0
8,Alan Empereur,88033,Cuiabá,ZAG,0.0,5.3
9,Alemão,98219,Internacional,ATA,0.0,9.8
10,Alerrandro,101715,Bragantino,ATA,4.3,0.0
11,Allan,96652,Atlético-MG,MEI,0.1,0.0
12,Alê,86388,América-MG,MEI,0.0,1.6
13,Andreas Pereira,89274,Flamengo,MEI,0.0,1.4
14,André,68690,Cuiabá,ATA,0.0,1.1
15,André,107498,Fluminense,MEI,9.2,0.0
16,André Luís,92146,Cuiabá,ATA,0.0,0.0
17,Antonio Mohamed,71071,Atlético-MG,TEC,5.38,0.0
18,Apodi,51042,Goiás,MEI,0.0,4.0
19,Arias,99815,Fluminense,MEI,0.7,0.0
20,Arrascaeta,87863,Flamengo,MEI,0.0,5.8
21,Arthur Chaves,111412,Avaí,ZAG,-0.6,0.0
22,Atuesta ,96754,Palmeiras,MEI,0.9,0.0
23,Auremir,77570,Goiás,MEI,0.0,0.0
24,Baralhas,99440,Atlético-GO,MEI,4.3,0.0
25,Bento,105208,Athletico-PR,GOL,5.0,0.0
26,Bissoli,100762,Avaí,ATA,13.0,0.0
27,Boschilia,86841,Internacional,MEI,0.0,3.1
28,Bressan,72491,Avaí,ZAG,1.5,0.0
29,Bruninho,101716,Juventude,MEI,3.0,0.0
30,Bruno Cortez,72079,Avaí,LAT,-2.1,0.0
31,Bruno Méndez,103700,Internacional,ZAG,0.0,0.0
32,Bruno Pacheco,90061,Ceará,LAT,0.0,0.0
33,Bruno Silva,68698,Avaí,MEI,7.0,0.0
34,Bruno Tubarão,93637,Bragantino,ATA,5.1,0.0
35,Bryan Angulo,89435,Santos,ATA,-0.1,0.0
36,Bryan García,110013,Athletico-PR,MEI,0.8,0.0
37,Bustos,96678,Internacional,LAT,0.0,7.2
38,Caio,101601,Goiás,MEI,0.0,0.0
39,Caio Vidal,107745,Internacional,ATA,0.0,0.0
40,Calegari,104276,Fluminense,LAT,1.3,0.0
41,Cano,79631,Fluminense,ATA,2.5,0.0
42,Canobbio,102928,Athletico-PR,ATA,2.4,0.0
43,Capixaba,94894,Juventude,ATA,2.4,0.0
44,Carlos Eduardo,90917,Bragantino,ATA,2.1,0.0
45,Carlos de Pena,87242,Internacional,ATA,0.0,10.3
46,Chico,82407,Juventude,MEI,0.0,0.0
47,Christian,104502,Athletico-PR,MEI,1.2,0.0
48,Churín,98289,Atlético-GO,ATA,0.0,0.0
49,Cleiton,93882,Bragantino,GOL,4.0,0.0
50,Cléber,104125,Ceará,ATA,0.0,0.0
51,Conti,100943,América-MG,ZAG,0.0,5.3
52,Cuello,98909,Athletico-PR,ATA,0.0,0.0
53,Cássio,42234,Corinthians,GOL,0.0,0.0
54,César,91422,Juventude,GOL,2.0,0.0
55,Da Silva,107251,Goiás,ZAG,0.0,1.7
56,Dadá Belmonte,94263,Goiás,ATA,0.0,1.7
