,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,38.0,Flamengo,Avaí,70.64695183125531,16.666394411859283,14.378927770733645,37.33980944989078,9.89865900600861
1,38.0,América-MG,Atlético-GO,56.86630812742559,23.68308771757131,21.254020868456987,33.370831185704745,17.013011460064444
2,38.0,Bragantino,Fluminense,36.42251944070994,26.229339172410807,39.272115027188384,19.486502754843777,19.836380489357502
3,38.0,Corinthians,Atlético-MG,36.46274171320348,30.2348598430434,34.90154791202899,34.85197510523869,27.973394815393206
4,38.0,Santos,Fortaleza,37.876291892035816,29.074916540994426,34.82684331327657,34.04204677788302,25.898401438915197
5,38.0,Internacional,Palmeiras,34.93467109853826,29.095198012531313,37.48229001637028,26.747793638547087,31.350016991404352
6,38.0,Ceará,Juventude,56.065667284774044,27.528948154010806,18.127711460212158,46.94590642619678,21.024547743694345
7,38.0,Goiás,São Paulo,34.429784816407,28.12343889557094,39.39709807431864,27.084607891638292,23.962102961270205
8,38.0,Cuiabá,Coritiba,45.368937675143286,28.53341378498874,27.779596605651893,34.253370526315436,23.774100229686603
9,38.0,Athletico-PR,Botafogo,44.949580492702005,27.789094243040527,29.089280075432796,30.6295735898766,21.444281749850838
