,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1280,Calleri,89840,São Paulo,ATA,15.925,5.8500000000000005,América-MG,mandante,5.7,10.8125
1281,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0,Palmeiras,mandante,2.8333333333333335,8.683333333333334
1282,Cano,79631,Fluminense,ATA,11.18,1.5399999999999998,Atlético-GO,mandante,5.8,8.49
1283,Samuel Xavier,73384,Fluminense,LAT,8.9,3.4,Atlético-GO,mandante,5.8,7.35
1284,Cris Silva,89668,Fluminense,LAT,8.7,3.1,Atlético-GO,mandante,5.8,7.25
1285,Alan Patrick,68685,Internacional,MEI,10.2,2.7,Flamengo,mandante,4.2,7.199999999999999
1286,Hulk,39148,Atlético-MG,ATA,10.48,5.966666666666666,Santos,mandante,3.75,7.115
1287,Savarino,98672,Atlético-MG,ATA,10.450000000000001,-0.1,Santos,mandante,3.75,7.1000000000000005
1288,Egídio,42145,Coritiba,LAT,10.799999999999999,3.366666666666667,Palmeiras,mandante,2.8333333333333335,6.816666666666666
1289,Toró,101885,São Paulo,ATA,7.9,0.0,América-MG,mandante,5.7,6.800000000000001
1290,Luiz Henrique,109282,Fluminense,ATA,7.7,5.220000000000001,Atlético-GO,mandante,5.8,6.75
1291,Róger Guedes,89898,Corinthians,ATA,9.666666666666666,1.6800000000000002,Juventude,mandante,2.625,6.145833333333333
1292,Léo Gamalho,53865,Coritiba,ATA,9.325,4.333333333333333,Palmeiras,mandante,2.8333333333333335,6.079166666666667
1293,Luciano,80287,São Paulo,ATA,6.425,5.025,América-MG,mandante,5.7,6.0625
1294,Yago Pikachu,80196,Fortaleza,MEI,7.5,3.675,Athletico-PR,mandante,4.6,6.05
1295,Nacho Fernández,94916,Atlético-MG,MEI,8.3,5.125,Santos,mandante,3.75,6.025
1296,Rodrigo Nestor,106822,São Paulo,MEI,6.05,2.75,América-MG,mandante,5.7,5.875
1297,Igor Paixão,104530,Coritiba,ATA,8.8,7.12,Palmeiras,mandante,2.8333333333333335,5.816666666666667
1298,Nikão,69705,São Paulo,MEI,5.85,0.6,América-MG,mandante,5.7,5.775
1299,Rogério Ceni,97341,São Paulo,TEC,5.4975000000000005,3.268333333333333,América-MG,mandante,5.7,5.598750000000001
1300,André,107498,Fluminense,MEI,5.340000000000001,0.43333333333333335,Atlético-GO,mandante,5.8,5.57
1301,Lucas Piton,105584,Corinthians,LAT,8.499999999999998,7.366666666666667,Juventude,mandante,2.625,5.562499999999999
1302,Nino,91708,Fluminense,ZAG,5.233333333333333,4.125,Atlético-GO,mandante,5.8,5.516666666666667
1303,Fernando Diniz,72391,Fluminense,TEC,5.196666666666666,3.2600000000000002,Atlético-GO,mandante,5.8,5.498333333333333
1304,Elvis,73347,Goiás,MEI,6.800000000000001,2.96,Ceará,mandante,3.9,5.3500000000000005
1305,Diego,101728,São Paulo,ZAG,5.0,0.6666666666666666,América-MG,mandante,5.7,5.35
1306,Matheus Alexandre,103347,Coritiba,LAT,7.7749999999999995,3.3500000000000005,Palmeiras,mandante,2.8333333333333335,5.304166666666666
1307,D'Alessandro,62023,Internacional,MEI,6.4,0.0,Flamengo,mandante,4.2,5.300000000000001
1308,Víctor Cuesta,79113,Botafogo,ZAG,5.1000000000000005,2.74,Avaí,mandante,5.4,5.25
1309,Wanderson,93478,Internacional,ATA,6.233333333333333,-0.44999999999999996,Flamengo,mandante,4.2,5.216666666666667
1310,Rafinha,38144,São Paulo,LAT,4.625,1.8,América-MG,mandante,5.7,5.1625
1311,Rubens,110727,Atlético-MG,MEI,6.575,2.775,Santos,mandante,3.75,5.1625
1312,Chay,104926,Botafogo,MEI,4.8,1.425,Avaí,mandante,5.4,5.1
1313,Juninho Capixaba,94968,Fortaleza,LAT,5.566666666666666,0.575,Athletico-PR,mandante,4.6,5.083333333333333
1314,Arboleda,91573,São Paulo,ZAG,4.433333333333333,1.1333333333333333,América-MG,mandante,5.7,5.066666666666666
1315,Cássio,42234,Corinthians,GOL,7.5,5.05,Juventude,mandante,2.625,5.0625
1316,Patrick,83433,São Paulo,MEI,4.35,3.45,América-MG,mandante,5.7,5.025
1317,Vitor Ricardo,107226,Fortaleza,LAT,5.4,0.0,Athletico-PR,mandante,4.6,5.0
1318,Rafael Ramos,93236,Corinthians,LAT,7.366666666666667,3.1666666666666665,Juventude,mandante,2.625,4.995833333333334
1319,Diego Gonçalves,90540,Botafogo,ATA,4.550000000000001,0.72,Avaí,mandante,5.4,4.9750000000000005
1320,Calegari,104276,Fluminense,LAT,4.15,4.3,Atlético-GO,mandante,5.8,4.975
1321,Abel Braga,40006,Fluminense,TEC,4.135,4.9,Atlético-GO,mandante,5.8,4.967499999999999
1322,Antonio Mohamed,71071,Atlético-MG,TEC,6.1259999999999994,4.9975000000000005,Santos,mandante,3.75,4.938
1323,Mariano,38877,Atlético-MG,LAT,6.1000000000000005,5.633333333333333,Santos,mandante,3.75,4.925000000000001
1324,Gustavo Morínigo,88881,Coritiba,TEC,6.953999999999999,3.4840000000000004,Palmeiras,mandante,2.8333333333333335,4.893666666666666
1325,Arias,99815,Fluminense,MEI,3.94,-0.2,Atlético-GO,mandante,5.8,4.87
1326,Nathan Silva,95794,Atlético-MG,ZAG,5.95,3.125,Santos,mandante,3.75,4.85
1327,Juan Pablo,114497,Goiás,LAT,5.8,0.0,Ceará,mandante,3.9,4.85
1328,Daniel Borges,73318,Botafogo,LAT,4.3,2.65,Avaí,mandante,5.4,4.85
1329,Patrick de Paula,107172,Botafogo,MEI,4.2,3.233333333333333,Avaí,mandante,5.4,4.800000000000001
1330,Apodi,51042,Goiás,MEI,5.7,1.7600000000000002,Ceará,mandante,3.9,4.8
1331,Alef Manga,101254,Coritiba,ATA,6.75,1.8200000000000003,Palmeiras,mandante,2.8333333333333335,4.791666666666667
1332,Alisson,81845,São Paulo,MEI,3.766666666666666,3.4,América-MG,mandante,5.7,4.733333333333333
1333,Rodrigo Moledo,63354,Internacional,ZAG,5.25,6.4,Flamengo,mandante,4.2,4.725
