,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,6.075000000000001,5.96
1,Abner Vinícius,104513,Athletico-PR,LAT,4.466666666666666,2.1999999999999997
2,Ademir,101314,Atlético-MG,ATA,0.2,1.0999999999999999
3,Aderlan,88423,Bragantino,LAT,4.95,2.0
4,Adrián Martínez,104778,Coritiba,ATA,3.966666666666667,1.4000000000000001
5,Adson,111682,Corinthians,MEI,4.8,1.5333333333333334
6,Airton,106107,Atlético-GO,ATA,2.4,1.7
7,Alan Empereur,88033,Cuiabá,ZAG,2.3,0.75
8,Alan Kardec,50347,Atlético-MG,ATA,0.35,7.7
9,Alef Manga,101254,Coritiba,ATA,5.025,4.7
10,Alemão,98219,Internacional,ATA,4.95,4.066666666666666
11,Alerrandro,101715,Bragantino,ATA,8.333333333333334,18.6
12,Alesson,97321,Cuiabá,ATA,4.3,-0.04999999999999999
13,Alex Muralha,79066,Coritiba,GOL,3.0,1.5
14,Alexandre Jesus,107044,Fluminense,ATA,3.4,-0.1
15,Allan,96652,Atlético-MG,MEI,3.1666666666666665,1.9249999999999998
16,Alê,86388,América-MG,MEI,3.7,0.9
17,André,68690,Cuiabá,ATA,0.65,0.45
18,André,107498,Fluminense,MEI,4.1000000000000005,4.7
19,André Luís,92146,Cuiabá,ATA,4.6,1.4333333333333336
20,Andrés Hurtado,110715,Bragantino,LAT,4.800000000000001,-0.2
21,Antonio Mohamed,71071,Atlético-MG,TEC,5.91,4.993333333333333
22,António Oliveira,111578,Cuiabá,TEC,4.973333333333333,2.3649999999999998
23,Arias,99815,Fluminense,MEI,7.55,5.366666666666667
24,Arrascaeta,87863,Flamengo,MEI,3.85,3.766666666666666
25,Arthur Chaves,111412,Avaí,ZAG,4.3,0.5
26,Arthur Henrique,86629,Atlético-GO,LAT,0.43333333333333335,0.45
27,Artur,95799,Bragantino,ATA,6.125,4.7
28,Atuesta ,96754,Palmeiras,MEI,3.9000000000000004,-0.1
29,Auremir,77570,Goiás,MEI,0.5,1.0
30,Auro,88540,Santos,LAT,1.0,0.0
31,Ayrton Lucas,88393,Flamengo,LAT,7.7,2.95
32,Balbuena,87887,Corinthians,ZAG,8.8,4.15
33,Baralhas,99440,Atlético-GO,MEI,2.25,3.133333333333333
34,Bento,105208,Athletico-PR,GOL,5.666666666666667,4.5
35,Benítez,93550,América-MG,MEI,5.0,3.3
36,Bernardo,112368,Coritiba,MEI,2.5999999999999996,0.0
37,Bissoli,100762,Avaí,ATA,4.925,4.55
38,Boschilia,86841,Internacional,MEI,0.7,0.0
39,Braian Romero,101997,Internacional,ATA,0.4,3.9
40,Breno Lopes,93988,Palmeiras,ATA,0.55,0.4333333333333333
41,Bressan,72491,Avaí,ZAG,2.6333333333333333,0.3
42,Bruninho,101716,Juventude,MEI,0.4,0.0
43,Bruno Cortez,72079,Avaí,LAT,2.4749999999999996,-0.15000000000000002
44,Bruno Gomes,106202,Coritiba,MEI,5.7,4.5
45,Bruno Melo,84339,Corinthians,LAT,6.2,0.5
46,Bruno Méndez,103700,Corinthians,ZAG,8.399999999999999,2.266666666666667
47,Bruno Nazário,81776,Juventude,MEI,0.8999999999999999,-1.9
48,Bruno Oliveira,103996,Santos,MEI,2.2333333333333334,-0.20000000000000004
49,Bruno Pacheco,90061,Ceará,LAT,5.65,4.9
50,Bruno Silva,68698,Avaí,MEI,4.25,2.7
51,Brítez,101995,Fortaleza,LAT,12.5,6.85
52,Bustos,96678,Internacional,LAT,10.0,1.6
53,Caetano,103575,Goiás,ZAG,2.3333333333333335,2.9
54,Caio,101601,Goiás,MEI,1.4,1.425
55,Caio Paulista,102318,Fluminense,ATA,3.6999999999999997,2.033333333333333
56,Caio Vidal,107745,Internacional,ATA,0.4,2.9
57,Calebe,109461,Atlético-MG,MEI,0.5,5.7
58,Calleri,89840,São Paulo,ATA,3.933333333333333,0.8666666666666667
59,Camacho,68770,Santos,MEI,1.625,2.65
60,Camilo,104519,Cuiabá,MEI,1.2666666666666666,2.0000000000000004
61,Camutanga,96793,Atlético-GO,ZAG,2.4,0.0
62,Cano,79631,Fluminense,ATA,13.575,3.5999999999999996
63,Canobbio,102928,Athletico-PR,ATA,4.766666666666667,3.2
64,Cantillo,85315,Corinthians,MEI,4.1,2.025
65,Capixaba,94894,Juventude,ATA,2.6,1.9666666666666668
66,Carlos Alberto,106704,América-MG,ATA,-0.3,1.6500000000000001
67,Carlos Eduardo,90917,Bragantino,ATA,0.9666666666666667,2.1
68,Carlos Sánchez,81677,Santos,MEI,0.44999999999999996,3.2
69,Carlos de Pena,87242,Internacional,ATA,4.3999999999999995,3.1
70,Chico,82407,Juventude,MEI,0.7000000000000001,2.3
71,Churín,98289,Atlético-GO,ATA,4.675,1.7333333333333332
72,Cleiton,93882,Bragantino,GOL,4.375,5.0
73,Cléber,104125,Ceará,ATA,4.95,0.7999999999999999
74,Conti,100943,América-MG,ZAG,2.7000000000000006,1.75
75,Copete,77959,Avaí,ATA,-0.6,0.0
76,Cris Silva,89668,Fluminense,LAT,9.4,0.0
77,Cuca,42411,Atlético-MG,TEC,5.48,3.32
78,Cuello,98909,Athletico-PR,ATA,6.8,1.5
