,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
1,Flamengo,2.0680395382273535,0.8142754675300592,1.4053110942817173,1.0621547069475854
2,Botafogo,1.0849542992710015,1.1168669675908771,1.1289353876061694,1.5609799884267128
3,Corinthians,1.12434048689123,0.9813574533815058,0.9311918396013418,1.1854774401632908
4,Fluminense,1.777136845115524,0.9625013065270411,1.0568663745911773,1.2913325210443902
5,Palmeiras,1.8497065545430857,0.9553073913886654,1.614990625508068,1.1066619860997329
6,São Paulo,1.4390841493022906,1.081458953682924,1.1740868733472698,1.2803959343970293
7,Santos,1.4237849723087335,1.6025467273452472,1.0376335885485373,1.3412868838045289
8,Bragantino,1.5653920269536286,1.0353065764239668,1.2765032306000001,1.509044602216202
9,Atlético-MG,1.5852802813630071,0.7799634813998861,1.377546639925315,0.9570216906342136
10,Internacional,1.636775618747684,1.2016881283682983,1.2231248054398518,1.1752486767581711
11,Juventude,1.4592976505167847,1.0392532971746642,0.7253828023164138,1.7822930737444203
12,Goiás,1.1358230848321034,1.6611939287798203,0.989427587796482,1.8388089534353638
13,Athletico-PR,1.2013761149100186,1.456233941749647,0.90964633712119,1.584047075684924
14,Coritiba,1.336604229287384,1.0965060756334817,1.2570220621668022,1.618997415414534
15,Avaí,1.1221681661781329,1.2051708539416273,0.851135989422281,1.8260537686536986
16,América-MG,1.4193799633999626,1.0954456642398398,1.0606755120048712,1.784669493956712
17,Ceará,1.1217473309861643,1.155026492325776,1.3134515959812856,1.2821605511447969
18,Fortaleza,1.5271647437231017,0.9121855568207663,1.0476846817199783,1.2867036002726904
19,Atlético-GO,1.6446297641303624,0.9997855652830047,1.0435331461172217,1.6424591962775763
20,Cuiabá,1.1138552447971473,0.9825595099312854,0.7821525305958161,1.4488163156789773
