,atleta_id,apelido,ranking
0,87999,Gustavo Scarpa,1
1,100079,Zaracho,2
2,68952,Marinho,3
3,98225,Pedro Raul,4
4,110193,Lázaro,5
5,88393,Ayrton Lucas,6
6,96678,Bustos,7
7,40990,Dorival Júnior,8
8,89840,Calleri,9
9,87887,Balbuena,10
10,69012,Santos,11
11,72951,Mercado,12
12,79631,Cano,13
13,37281,Mano Menezes,14
14,71684,Gustavo Gómez,15
15,69165,Pablo,16
16,107109,Gomes,17
17,96468,Daniel,18
18,39148,Hulk,19
19,100652,Yuri Alberto,20
