,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,slug,apelido,apelido_abreviado,nome,foto,status
10,"{'CA': 1, 'FC': 1, 'FD': 1, 'FT': 1, 'PI': 9}",38162,13,266,5,6,0.0,4.53,0.0,0.5,4,,fred,Fred,Fred,Frederico Chaves Guedes,https://s.glbimg.com/es/sde/f/2022/04/20/9685a046f69fb11824832142e8c5f364_FORMATO.png,Nulo
11,"{'CA': 1, 'DS': 5, 'FC': 3, 'FF': 1, 'FS': 2, 'PI': 19, 'SG': 1}",52253,13,282,3,6,4.9,4.67,0.58,1.8,5,,rever,Réver,Réver,Réver Humberto Alves Araújo,https://s.glbimg.com/es/sde/f/2021/05/02/ce66257bddbcdd7f769730be5ed1b018_FORMATO.png,Nulo
12,"{'DS': 1, 'FD': 1, 'FS': 2, 'PI': 11}",50879,13,293,4,6,0.0,4.03,0.0,0.58,4,,marlos,Marlos,Marlos,Marlos Romero Bonfim,https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_FORMATO.png,Nulo
13,"{'DE': 48, 'DS': 2, 'FS': 2, 'GS': 13, 'SG': 3}",51413,13,1371,1,7,6.0,12.86,0.49,4.85,11,,walter,Walter,Walter,Walter Leandro Capeloza Artune,https://s.glbimg.com/es/sde/f/2021/05/28/50f29a94dff6b578111f33d689953f3c_FORMATO.png,Provável
14,"{'A': 1, 'DS': 11, 'FC': 14, 'FD': 2, 'FF': 3, 'FS': 13, 'G': 1, 'I': 1, 'PI': 26, 'PS': 1}",51042,13,290,4,6,0.0,6.62,0.0,3.51,9,,apodi,Apodi,Apodi,Luiz Diallison de Souza Alves,https://s.glbimg.com/es/sde/f/2022/03/02/2c74555af9089b55a230b00443763cf4_FORMATO.jpeg,Nulo
15,"{'DS': 20, 'FC': 15, 'FD': 5, 'FF': 4, 'FS': 33, 'FT': 2, 'G': 1, 'I': 1, 'PI': 86}",51772,13,262,4,7,3.4,8.33,-0.25,4.21,12,,everton-ribeiro,Everton Ribeiro,E. Ribeiro,Everton Augusto de Barros Ribeiro,https://s.glbimg.com/es/sde/f/2022/04/25/e994fa1ddcbf61530f2598311908c471_FORMATO.png,Provável
16,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 3, 'FD': 1, 'FF': 3, 'FS': 2, 'PI': 20}",51548,13,264,4,6,1.1,5.05,0.02,1.43,9,,giuliano,Giuliano,Giuliano,Giuliano Victor de Paula,https://s.glbimg.com/es/sde/f/2022/04/27/9ac23014ff9196c4c2a10d652798dcfa_FORMATO.png,Nulo
17,"{'CA': 1, 'DS': 11, 'FC': 6, 'FS': 2, 'G': 1, 'PI': 30, 'SG': 3}",38229,13,264,2,7,16.6,8.58,3.1,5.23,6,,fabio-santos,Fábio Santos,F. Santos,Fábio Santos Romeu,https://s.glbimg.com/es/sde/f/2022/04/27/a698af6f4d4843e3d21f96d87aa76ef7_FORMATO.png,Provável
18,"{'A': 1, 'CA': 1, 'DS': 13, 'FC': 11, 'FD': 1, 'FF': 4, 'FS': 23, 'FT': 1, 'G': 4, 'I': 5, 'PI': 44, 'PS': 1}",38225,13,314,5,2,-0.6,10.2,-1.66,5.75,11,,muriqui,Muriqui,Muriqui,Luiz Guilherme da Conceição Silva,https://s.glbimg.com/es/sde/f/2022/02/24/4df18fe9d1a25d570f6c5f99adc76327_FORMATO.png,Dúvida
19,{},38394,13,293,3,5,0.0,8.0,0.0,0.0,0,,thiago-heleno,Thiago Heleno,T. Heleno,Thiago Heleno Henrique Ferreira,https://s.glbimg.com/es/sde/f/2021/05/02/f69df2ecdf5d2a9d11697c61673c4358_FORMATO.png,Contundido
20,"{'CA': 1, 'DS': 1, 'FC': 2, 'FF': 2, 'FS': 2, 'I': 2, 'PI': 10}",38279,13,327,5,6,-0.3,4.44,-0.26,0.2,5,,wellington-paulista,Wellington Paulista,W. Paulista,Wellington Pereira do Nascimento,https://s.glbimg.com/es/sde/f/2022/02/25/12f12e3c03d86cbfec605b70666faaf3_FORMATO.png,Nulo
21,"{'A': 2, 'CA': 1, 'DS': 8, 'FC': 4, 'FD': 5, 'FF': 2, 'FS': 23, 'G': 2, 'PI': 40}",68685,13,285,4,6,7.9,8.58,0.36,5.38,9,,alan-patrick,Alan Patrick,A. Patrick,Alan Patrick Lourenço,https://s.glbimg.com/es/sde/f/2022/04/12/d0f45ab083d12ecd860e02a9bf048379_FORMATO.png,Nulo
22,"{'CA': 4, 'CV': 1, 'DS': 42, 'FC': 27, 'FF': 3, 'FS': 19, 'I': 1, 'PI': 72}",68698,13,314,4,7,6.4,7.91,1.16,3.63,11,,bruno-silva,Bruno Silva,B. Silva,Bruno César Pereira da Silva,https://s.glbimg.com/es/sde/f/2022/02/23/7c8012647193d72e2db7ad4e887df99f_FORMATO.png,Provável
23,"{'CA': 2, 'DS': 6, 'FC': 9, 'FD': 2, 'FF': 1, 'FS': 1, 'I': 3, 'PI': 14}",68773,13,327,5,6,0.0,2.09,0.0,0.65,7,,henrique-almeida,Henrique Almeida,H. Almeida,Henrique Almeida Caixeta Nascentes,https://s.glbimg.com/es/sde/f/2022/02/25/f952435e80bcd6628e6480a7ad0ed047_FORMATO.png,Nulo
24,"{'CA': 4, 'DS': 12, 'FC': 8, 'FF': 1, 'FS': 9, 'G': 1, 'I': 1, 'PI': 78, 'SG': 4}",68808,13,354,2,7,3.5,6.5,-0.33,3.04,11,,nino-paraiba,Nino Paraíba,N. Paraíba,Severino do Ramo Clementino da Silva,https://s.glbimg.com/es/sde/f/2022/02/22/7fc46375115ce0f0e27a2498bc10c3a2_FORMATO.png,Provável
25,"{'CA': 2, 'DS': 6, 'FC': 14, 'FF': 5, 'FS': 11, 'G': 2, 'I': 1, 'PI': 28}",68690,13,1371,5,7,1.7,3.77,0.52,2.62,9,,andre,André,André,André Felipe Ribeiro de Souza,https://s.glbimg.com/es/sde/f/2022/02/23/ee02dcfd3fef8bb6cb823ff266baa89a_FORMATO.png,Provável
26,{},68727,13,282,2,6,0.0,6.0,0.0,0.0,0,,dodo,Dodô,Dodô,José Rodolfo Pires Ribeiro,https://s.glbimg.com/es/sde/f/2021/04/23/e76071f6487eb601bf29be36a09f8cd9_FORMATO.png,Nulo
27,"{'DS': 4, 'FC': 2, 'FS': 1, 'PI': 6}",68770,13,277,4,6,0.3,3.26,-0.2,1.03,4,,camacho,Camacho,Camacho,Guilherme de Aguiar Camacho,https://s.glbimg.com/es/sde/f/2022/03/03/44a5a0d1669b56e3bc607727595c4751_FORMATO.png,Nulo
28,"{'CA': 3, 'DS': 11, 'FC': 5, 'FF': 2, 'FS': 3, 'PC': 2, 'PI': 18}",68817,13,286,3,6,0.0,2.74,0.0,1.33,6,,paulo-miranda,Paulo Miranda,P. Miranda,Jonathan Doin,https://s.glbimg.com/es/sde/f/2022/03/03/84da02cce1e593cb658cfcf2deef669d_FORMATO.png,Nulo
29,"{'DE': 9, 'FS': 1, 'SG': 2}",68872,13,275,1,6,0.0,8.61,0.0,9.75,2,,marcelo-lomba,Marcelo Lomba,M. Lomba,Marcelo Lomba do Nascimento,https://s.glbimg.com/es/sde/f/2022/02/21/bd515cd514deb5197bb2faa8a721c8f7_FORMATO.png,Nulo
30,"{'CA': 2, 'DS': 5, 'FC': 5, 'FD': 1, 'FF': 3, 'FS': 7, 'PI': 28}",68833,13,277,4,6,-1.0,3.7,-0.23,0.76,9,,ricardo-goulart,Ricardo Goulart,R. Goulart,Ricardo Goulart Pereira,https://s.glbimg.com/es/sde/f/2022/03/03/38ae8bd547bcc5a21f9bb3eaaa1d60c2_FORMATO.png,Nulo
31,"{'A': 1, 'DS': 6, 'FC': 1, 'FF': 3, 'FS': 5, 'I': 3, 'PI': 44}",68917,13,290,5,7,1.9,4.34,0.19,2.42,5,,vinicius,Vinicius,Vinicius,Vinicius Santos Silva,https://s.glbimg.com/es/sde/f/2022/03/10/4b5dcfbcabc53f525f565f57f8050ed7_FORMATO.png,Provável
32,"{'A': 1, 'CA': 1, 'DS': 9, 'FC': 4, 'FD': 6, 'FF': 6, 'FS': 18, 'FT': 3, 'G': 3, 'I': 2, 'PI': 85}",68920,13,275,5,7,0.1,11.43,-0.43,4.91,12,,dudu,Dudu,Dudu,Eduardo Pereira Rodrigues,https://s.glbimg.com/es/sde/f/2022/02/21/f77c90a60a3c8354d3235d1b61be9208_FORMATO.png,Provável
33,"{'DS': 7, 'FD': 2, 'FF': 2, 'FS': 6, 'FT': 1, 'G': 2, 'PI': 13}",53148,13,280,5,7,0.0,7.48,0.0,3.31,10,,ytalo,Ytalo,Ytalo,Ytalo José Oliveira dos Santos,https://s.glbimg.com/es/sde/f/2022/05/05/c2e17a280e19cf13328cce44f755ed84_FORMATO.png,Provável
34,{},72580,13,327,1,5,0.0,7.0,0.0,0.0,0,,matheus-cavichioli,Matheus Cavichioli,M. Cavichioli,Matheus Fernando Cavichioli,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,Contundido
35,"{'DE': 40, 'DS': 1, 'GS': 6, 'SG': 6}",42234,13,264,1,7,7.0,12.23,1.04,5.93,11,,cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.glbimg.com/es/sde/f/2022/04/27/cea7970cc55ced32c922d0eb160757ad_FORMATO.png,Provável
36,{},68928,13,282,1,6,0.0,5.0,0.0,0.0,0,,rafael,Rafael,Rafael,Rafael Pires Monteiro,https://s.glbimg.com/es/sde/f/2021/05/02/7acdbbf5d8b2e088001e85a8071c3249_FORMATO.png,Nulo
37,"{'DE': 4, 'GS': 2}",69010,13,1371,1,6,0.0,3.36,0.0,2.0,1,,joao-carlos,João Carlos,J. Carlos,João Carlos Heidemann,https://s.glbimg.com/es/sde/f/2021/05/28/9d5caf065f11413aa6bf28e1d6b8acf8_FORMATO.png,Nulo
38,"{'CA': 1, 'CV': 1, 'DS': 23, 'FC': 10, 'FF': 2, 'FS': 7, 'I': 1, 'PI': 57, 'SG': 2}",68942,13,294,3,6,5.9,6.48,0.86,2.49,12,,luciano-castan,Luciano Castán,L. Castán,Luciano Castán da Silva,https://s.glbimg.com/es/sde/f/2022/02/23/26b6a7aa27f2be0fabc25b57132d892c_FORMATO.png,Nulo
39,"{'A': 1, 'CA': 4, 'DS': 6, 'FC': 6, 'FD': 1, 'FF': 3, 'FS': 12, 'PI': 19}",68952,13,262,5,6,0.8,5.83,-0.16,3.02,5,,marinho,Marinho,Marinho,Mário Sérgio Santos Costa,https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png,Nulo
40,"{'CA': 1, 'DS': 1, 'FC': 4, 'FS': 4, 'PI': 19}",38545,13,266,3,6,0.0,5.95,0.0,-0.23,4,,felipe-melo,Felipe Melo,F. Melo,Felipe Melo de Carvalho,https://s.glbimg.com/es/sde/f/2022/02/24/ae51c505f4d9ceba09c22ba954cca2bf_FORMATO.png,Nulo
41,"{'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 4, 'PI': 4, 'SG': 2}",63354,13,285,3,6,0.0,5.59,0.0,3.48,5,,rodrigo-moledo,Rodrigo Moledo,R. Moledo,Rodrigo Modesto da Silva Moledo,https://s.glbimg.com/es/sde/f/2022/04/02/a672a123ec8d7b626a7c7aad1211dc94_FORMATO.png,Nulo
42,"{'CA': 1, 'DS': 3, 'FC': 7, 'FD': 1, 'FS': 5, 'FT': 1, 'G': 1, 'I': 2, 'PI': 16}",38588,13,1371,5,6,1.8,4.18,0.21,1.91,7,,elton,Elton,Elton,Elton Rodrigues Brandão,https://s.glbimg.com/es/sde/f/2022/02/23/04785c869069f264ccf01098f0707f30_FORMATO.png,Nulo
43,"{'CA': 1, 'DS': 17, 'FC': 5, 'FD': 2, 'FF': 1, 'FS': 2, 'I': 1, 'PI': 27, 'SG': 5}",68923,13,264,3,6,8.7,8.59,0.88,4.92,9,,gil,Gil,Gil,Carlos Gilberto do Nascimento Silva,https://s.glbimg.com/es/sde/f/2022/04/27/14ec5e5e1aa438191eb6e95781e175fb_FORMATO.png,Nulo
44,"{'A': 1, 'CA': 2, 'DS': 9, 'FC': 12, 'FF': 2, 'FS': 9, 'PI': 38, 'SG': 4}",69014,13,266,3,6,9.2,7.52,0.95,3.61,9,,manoel,Manoel,Manoel,Manoel Messias Silva Carvalho,https://s.glbimg.com/es/sde/f/2022/04/20/2ee72152c5a2da89ec05cb252df58e2b_FORMATO.png,Nulo
45,{},69012,13,262,1,6,0.0,11.0,0.0,0.0,0,,santos,Santos,Santos,Aderbar Melo dos Santos Neto,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,Nulo
46,"{'CA': 1, 'DE': 10, 'FS': 1, 'GS': 5, 'SG': 1}",69040,13,314,1,6,-1.0,3.15,-0.1,2.38,4,,vladimir,Vladimir,Vladimir,Vladimir Orlando Cardoso de Araújo Filho,https://s.glbimg.com/es/sde/f/2022/02/21/e22d32eba9a08cd74e7a00236a0e70b1_FORMATO.png,Nulo
47,"{'CA': 1, 'DS': 9, 'FC': 4, 'FF': 2, 'FS': 5, 'PI': 18}",38750,13,262,2,6,0.0,6.19,0.0,2.18,5,,filipe-luis,Filipe Luís,F. Luís,Filipe Luís Kasmirski,https://s.glbimg.com/es/sde/f/2022/04/25/369bf71d74f60350b1da899775cdd41b_FORMATO.png,Nulo
48,"{'A': 2, 'CA': 3, 'DS': 5, 'FC': 14, 'FD': 3, 'FF': 16, 'FS': 23, 'FT': 2, 'G': 6, 'I': 10, 'PI': 58}",39148,13,282,5,7,6.7,20.41,0.61,7.63,11,,hulk,Hulk,Hulk,Givanildo Vieira de Souza,https://s.glbimg.com/es/sde/f/2021/04/23/d9ed7fa34aa12e4ce8768c9c2a2b4560_FORMATO.png,Provável
49,"{'DS': 2, 'FD': 1, 'FS': 3, 'PI': 4}",38909,13,262,4,6,0.3,3.08,-0.05,0.94,5,,diego,Diego,Diego,Diego Ribas da Cunha,https://s.glbimg.com/es/sde/f/2022/04/25/a4a5d6ac853b270c7af13df3bcc44ee5_FORMATO.png,Nulo
50,"{'DS': 1, 'FC': 2, 'FS': 1, 'G': 1, 'PI': 3}",69034,13,264,4,5,0.0,10.81,0.0,2.93,3,,paulinho,Paulinho,Paulinho,José Paulo Bezerra Maciel Júnior,https://s.glbimg.com/es/sde/f/2022/04/27/1d79a755ea006081f316b2fad1097216_FORMATO.png,Contundido
51,"{'CA': 1, 'DS': 2, 'FC': 2, 'FD': 3, 'FF': 1, 'FS': 4, 'PI': 7}",39572,13,314,4,6,1.6,3.48,-0.2,1.62,4,,renato,Renato,Renato,José Renato da Silva Júnior,https://s.glbimg.com/es/sde/f/2022/02/24/c65bdd88b41fe9f8ddb3c5be562e45a9_FORMATO.png,Nulo
52,{},69041,13,266,1,6,0.0,4.0,0.0,0.0,0,,muriel,Muriel,Muriel,Muriel Gustavo Becker,https://s.glbimg.com/es/sde/f/2022/04/20/df58bf5b977794fb0f9e7d4982f1faf7_FORMATO.png,Nulo
53,{},38632,13,266,3,6,0.0,3.0,0.0,0.0,0,,matheus-ferraz,Matheus Ferraz,M. Ferraz,Matheus Ferraz Pereira,https://s.glbimg.com/es/sde/f/2022/04/20/0cf7c39e0e85080dc2234671994e19d9_FORMATO.png,Nulo
54,"{'CA': 1, 'DS': 3, 'FC': 3, 'FD': 3, 'FF': 6, 'FS': 4, 'G': 1, 'I': 1, 'PI': 12}",69102,13,282,5,7,-1.3,6.71,-0.53,3.13,6,,vargas,Vargas,Vargas,Eduardo Jesús Vargas Rojas,https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_FORMATO.png,Provável
55,"{'CA': 1, 'DS': 7, 'FC': 4, 'FD': 1, 'FF': 3, 'FS': 4, 'I': 4, 'PI': 22, 'PS': 1}",69022,13,293,5,7,-0.3,3.76,-0.7,1.27,8,,marcelo-cirino,Marcelo Cirino,M. Cirino,Marcelo Cirino da Silva,https://s.glbimg.com/es/sde/f/2022/03/11/d66ed90e8284dc651e111fbb2768dd6d_FORMATO.png,Provável
56,"{'A': 1, 'CA': 3, 'DS': 26, 'FC': 5, 'FS': 4, 'PI': 63, 'SG': 4}",38877,13,282,2,3,5.1,8.65,-0.94,6.77,7,,mariano,Mariano,Mariano,Mariano Ferreira Filho,https://s.glbimg.com/es/sde/f/2021/05/02/cefb911612e5a3e04586a326c9c8647b_FORMATO.png,Suspenso
57,"{'CA': 1, 'DS': 5, 'FC': 3, 'FD': 1, 'FS': 10, 'I': 4, 'PI': 23}",69141,13,286,5,7,0.0,4.47,-0.32,0.95,8,,ricardo-bueno,Ricardo Bueno,R. Bueno,Ricardo Bueno da Silva,https://s.glbimg.com/es/sde/f/2022/03/03/5a5fd135b7af74db9adec269ad234d5b_FORMATO.png,Provável
58,{},39850,13,327,6,7,3.07,6.92,-0.32,3.65,12,,vagner-mancini,Vagner Mancini,V. Mancini,Vagner Carmo Mancini,https://s.glbimg.com/es/sde/f/2021/04/28/5745220dd2c869e1f9de357e41902989_FORMATO.png,Provável
59,"{'CA': 3, 'DS': 14, 'FC': 9, 'FD': 2, 'FF': 1, 'FS': 1, 'FT': 1, 'I': 1, 'PI': 21, 'SG': 2}",69165,13,262,3,7,5.3,7.4,0.1,3.65,7,,pablo,Pablo,Pablo,Pablo Nascimento Castro,https://s.glbimg.com/es/sde/f/2022/04/25/71280a4dfbfab7898164a7269b1a357e_FORMATO.png,Provável
60,"{'A': 1, 'CA': 4, 'DS': 8, 'FC': 16, 'FD': 8, 'FF': 6, 'FS': 9, 'FT': 1, 'G': 2, 'I': 6, 'PI': 36}",69138,13,293,5,7,0.6,5.69,-0.43,4.39,9,,pablo,Pablo,Pablo,Pablo Felipe Teixeira,https://s.glbimg.com/es/sde/f/2022/02/21/b4c4b5449cfdf72e5e5d92886e70852f_FORMATO.png,Provável
61,{},40990,13,262,6,7,2.43,7.64,-0.68,3.94,12,,dorival-junior,Dorival Júnior,D. Júnior,Dorival Silvestre Júnior,https://s.glbimg.com/es/sde/f/2022/03/28/d28c444ff6eaf5f7b58d9f2ef2bd5075_FORMATO.png,Provável
62,"{'DS': 4, 'FC': 2, 'FF': 2, 'FS': 4, 'PI': 11, 'SG': 2}",69189,13,290,3,6,0.0,2.84,0.0,3.34,5,,sidimar,Sidimar,Sidimar,Sidimar Fernando Cigolini,https://s.glbimg.com/es/sde/f/2022/04/29/c5cc58a18cf72c8dca55b618306e1483_FORMATO.png,Nulo
63,{},50645,13,327,2,5,0.0,4.0,0.0,0.0,0,,eduardo,Eduardo,Eduardo,Carlos Eduardo Santos Oliveira,https://s.glbimg.com/es/sde/f/2022/02/25/a1ed845c0cda1af45df260be95a58b34_FORMATO.png,Contundido
64,"{'A': 2, 'CA': 1, 'DS': 19, 'FC': 3, 'FD': 5, 'FF': 5, 'FS': 24, 'I': 2, 'PI': 50}",42135,13,264,4,2,0.0,14.88,0.0,4.78,10,,willian,Willian,Willian,Willian Borges da Silva,https://s.glbimg.com/es/sde/f/2022/04/27/d71030cb82eac8c28c465bac03535385_FORMATO.png,Dúvida
65,{},71571,13,356,1,6,0.0,7.0,0.0,0.0,0,,fernando-miguel,Fernando Miguel,F. Miguel,Fernando Miguel Kaufmann,https://s.glbimg.com/es/sde/f/2022/02/23/66ea94ea2768ebd6a6cb8f102326d669_FORMATO.png,Nulo
66,"{'DS': 3, 'FC': 2, 'FS': 2, 'PI': 2}",69299,13,282,3,6,0.0,6.05,0.0,3.8,1,,godin,Godín,Godín,Diego Roberto Godín Leal,https://s.glbimg.com/es/sde/f/2022/02/25/a45f50f93003bc1521e45df9041a0c2a_FORMATO.png,Nulo
67,"{'CA': 1, 'DE': 43, 'GS': 13, 'SG': 2}",72290,13,327,1,7,0.0,7.43,0.0,3.25,12,,jailson,Jailson,Jailson,Jailson Marcelino dos Santos,https://s.glbimg.com/es/sde/f/2022/02/25/89f6931decc893fa4555b93c4a37fe22_FORMATO.png,Provável
68,"{'DS': 9, 'FC': 3, 'FD': 1, 'FF': 2, 'PI': 38, 'SG': 1}",71602,13,327,2,6,2.1,3.4,-0.2,2.32,6,,joao-paulo,João Paulo,J. Paulo,João Paulo Gomes da Costa,https://s.glbimg.com/es/sde/f/2022/04/10/e261c53cb607072efab6bcc6f7bd1836_FORMATO.png,Nulo
69,"{'DS': 4, 'FC': 1, 'FS': 2, 'PI': 2}",70925,13,354,4,6,0.0,3.48,0.0,2.65,2,,wescley,Wescley,Wescley,Wescley Gomes dos Santos,https://s.glbimg.com/es/sde/f/2022/02/22/661d0c727249c5c00f69dead20c6d16e_FORMATO.png,Nulo
70,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 4, 'FD': 2, 'FS': 1, 'I': 2, 'PI': 13}",42116,13,266,5,6,1.2,3.63,-0.07,0.92,11,,willian,Willian,Willian,Willian Gomes de Siqueira,https://s.glbimg.com/es/sde/f/2022/04/20/49ddf4ceba0c02ddb6fc62fb80ffa3dd_FORMATO.png,Nulo
71,"{'CA': 2, 'DE': 30, 'FS': 1, 'GS': 13, 'SG': 6}",72294,13,282,1,7,8.0,12.08,0.55,3.79,12,,everson,Everson,Everson,Everson Felipe Marques Pires,https://s.glbimg.com/es/sde/f/2021/05/02/2eff4cdfd58d4f859979ef83bbe1ad06_FORMATO.png,Provável
72,"{'CA': 2, 'CV': 1, 'DS': 15, 'FC': 7, 'FD': 2, 'FF': 2, 'FS': 4, 'FT': 1, 'GC': 1, 'I': 1, 'PC': 1, 'PI': 51, 'SG': 2}",50856,13,294,3,6,0.5,5.07,-0.29,1.88,11,,henrique,Henrique,Henrique,Henrique Adriano Buss,https://s.glbimg.com/es/sde/f/2022/02/23/cb5893cb9455c5aab2d21fd3f512ece2_FORMATO.png,Nulo
73,"{'A': 1, 'CA': 1, 'DS': 10, 'FC': 10, 'FD': 1, 'FF': 4, 'FS': 9, 'PI': 14}",70986,13,293,4,6,-1.4,4.0,-0.55,2.28,9,,leo-cittadini,Léo Cittadini,L. Cittadini,Leonardo Cittadini,https://s.glbimg.com/es/sde/f/2021/05/02/a520539e5df2a4364ad4c1b0050888cc_FORMATO.png,Nulo
74,"{'A': 2, 'DS': 16, 'FC': 2, 'FD': 5, 'FF': 2, 'FS': 7, 'PC': 1, 'PI': 62, 'SG': 2}",42145,13,294,2,6,0.0,14.8,0.0,7.08,6,,egidio,Egídio,Egídio,Egídio de Araújo Pereira Júnior,https://s.glbimg.com/es/sde/f/2022/02/23/c73f6de76388d7abc83e4fe10be2059a_FORMATO.png,Nulo
75,"{'DS': 2, 'FC': 5, 'FF': 4, 'FS': 3, 'G': 1, 'I': 1, 'PI': 16}",71505,13,1371,5,6,0.0,4.0,0.0,1.98,6,,jenison,Jenison,Jenison,Jenison de Jesus Brito e Brito,https://s.glbimg.com/es/sde/f/2022/05/21/96cce19edbae5595a19e4f443735196a_FORMATO.png,Nulo
76,"{'CA': 1, 'DS': 7, 'FC': 5, 'FD': 1, 'FF': 1, 'FS': 4, 'I': 1, 'PC': 1, 'PI': 15, 'SG': 3}",72359,13,354,3,6,7.1,4.07,-0.24,3.72,6,,luiz-otavio,Luiz Otávio,L. Otávio,Luiz Otávio Anacleto Leandro,https://s.glbimg.com/es/sde/f/2022/02/22/18d80f2c9d7f3c212842019dab63bd77_FORMATO.png,Nulo
77,"{'CV': 1, 'DS': 4, 'FC': 4, 'FD': 5, 'FF': 9, 'FS': 12, 'FT': 1, 'I': 3, 'PI': 69}",71162,13,354,4,7,0.0,3.94,0.0,1.74,9,,vina,Vina,Vina,Vinícius Goes Barbosa de Souza,https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,Provável
78,"{'DS': 1, 'PI': 1, 'SG': 1}",42500,13,264,2,6,6.1,9.95,-2.05,6.1,1,,fagner,Fagner,Fagner,Fagner Conserva Lemos,https://s.glbimg.com/es/sde/f/2022/04/27/95fc5f697734bd603edc509a2d4bba7c_FORMATO.png,Nulo
