,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
1,Flamengo,2.0528123365283553,0.7399536980743411,1.3008165165792138,1.1459809570527715
2,Botafogo,1.107946618885663,1.1936540556974882,1.1437499065897188,1.5715179660513927
3,Corinthians,1.1215959704474434,0.9806324459325961,0.9492909242852062,1.1837893905390984
4,Fluminense,1.6339028703901775,0.9643066676637245,0.8852382969655892,1.30973131521751
5,Palmeiras,1.9042291872719963,0.9169270952957683,1.5961177757759997,1.0829066761421726
6,São Paulo,1.4629257823021242,1.0752775926002773,1.2190385537481407,1.372745331869207
7,Santos,1.4880947932215414,1.657061568733311,1.1121276856476525,1.3949970369417246
8,Bragantino,1.588844114472874,1.0325298091465285,1.2873872070808632,1.5110168590590114
9,Atlético-MG,1.7481547810173739,0.6943418744456652,1.456192033837645,1.0154673148801288
10,Internacional,1.7169399663189233,1.1988692545771242,1.3061890380791812,1.1798067794514202
11,Juventude,1.4378640194720127,1.1127197860882698,0.7320794068370012,1.7858490130536113
12,Goiás,1.122662497628402,1.5862627078823954,0.994589015290776,1.7975058077295312
13,Athletico-PR,1.1963065522423149,1.4978288157019959,0.8878424580764603,1.5751053512182438
14,Coritiba,1.3380795988864076,1.0921298875693055,1.2095176336911722,1.6676978600249242
15,Avaí,1.1071398401532568,1.2422424820580227,0.8452719172097812,1.9046253768097856
16,América-MG,1.4951205936385212,1.0866277304681142,1.1017521231239924,1.772891250683841
17,Ceará,1.1067823873567624,1.2711151398596134,1.2652771058073204,1.3862426892192492
18,Fortaleza,1.514947505372137,0.8891615944589081,1.0400064998422103,1.3098306842671525
19,Atlético-GO,1.551920268153916,1.084101593938185,1.0491514441746943,1.6266259832625745
20,Cuiabá,1.219169309671955,0.9381907953409198,0.9140358647757191,1.324153720313136
