,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Palmeiras,1.9206951913313444,0.9493660047230897,1.8133488187869398,1.118907738782613,1.867022005059142,1.0341368717528514,0.9713291866082546,0.6944410800043268,0.8328851333062905
1,Flamengo,2.1119112960308715,0.8348467300437744,1.175785223562209,1.0933774211246943,1.6438482597965403,0.9641120755842343,1.277064565987097,0.08240780243751478,0.679736184212306
2,Atlético-MG,1.6383415183951828,0.7943151197685142,1.356082154778376,1.0512725735628146,1.4972118365867795,0.9227938466656644,0.8440263986266686,0.30480958121556134,0.574417989921115
3,Fortaleza,1.529108191386968,0.9222978761393374,1.060689854153439,1.1490546065294063,1.2948990227702035,1.0356762413343719,0.6068103152476305,-0.08836475237596719,0.25922278143583166
4,Bragantino,1.4523698759233454,1.0150702117771815,1.4494690024452932,1.4077019619016429,1.4509194391843194,1.2113860868394122,0.43729966414616395,0.041767040543650324,0.23953335234490725
5,Internacional,1.6675069331976031,1.226512722796411,1.0969705584871263,1.1033482720637668,1.3822387458423648,1.164930497430089,0.44099421040119213,-0.00637771357664052,0.21730824841227592
6,Fluminense,1.6597987014259195,0.9905348141912351,1.0191322300591938,1.282948718529328,1.3394654657425566,1.1367417663602817,0.6692638872346843,-0.26381648847013417,0.20272369938227497
7,São Paulo,1.4405931095253912,1.0342266094356383,1.1900815956470783,1.3224621110107369,1.3153373525862349,1.1783443602231876,0.40636650008975295,-0.13238051536365858,0.1369929923630473
8,Atlético-GO,1.6920237941539062,0.9993042508752487,1.1393708651392025,1.6733119433103953,1.4156973296465543,1.336308097092822,0.6927195432786576,-0.5339410781711929,0.0793892325537322
9,Santos,1.5677236578856397,1.5518273939437903,1.16825899469444,1.2534296759818853,1.3679913262900398,1.4026285349628378,0.015896263941849398,-0.08517068128744532,-0.03463720867279796
10,Coritiba,1.3988993756502761,1.089071500256765,1.1356997364840011,1.6314757606544654,1.2672995560671385,1.3602736304556151,0.3098278753935111,-0.4957760241704643,-0.0929740743884766
11,Ceará,1.1513516614798098,1.2553516486802707,1.2742047030099997,1.3732628744054627,1.2127781822449046,1.3143072615428668,-0.10399998720046089,-0.09905817139546302,-0.10152907929796218
12,América-MG,1.319820713098129,1.1717520494731024,1.1252351856780376,1.6133538339378348,1.2225279493880832,1.3925529417054685,0.14806866362502658,-0.4881186482597972,-0.17002499231738533
13,Botafogo,1.0645550547115494,1.0902073958610172,1.159477771677435,1.5898505623761299,1.112016413194492,1.3400289791185735,-0.025652341149467794,-0.43037279069869494,-0.22801256592408148
14,Corinthians,0.9536394190841295,1.0391315811782513,0.8978695246773979,1.3179830230735243,0.9257544718807638,1.178557302125888,-0.0854921620941218,-0.42011349839612644,-0.2528028302451242
15,Cuiabá,1.1658632902787838,1.1390457573332964,0.8776239095276113,1.5146013524569015,1.0217435999031976,1.3268235548950988,0.026817532945487388,-0.6369774429292903,-0.3050799549919012
16,Athletico-PR,1.1883261338090996,1.3878482172169377,0.969090276247673,1.5062227353532704,1.0787082050283863,1.447035476285104,-0.19952208340783817,-0.5371324591055975,-0.3683272712567178
17,Juventude,1.3779291089079075,1.120475922860036,0.7666563239336184,1.8827330840238652,1.072292716420763,1.5016045034419507,0.2574531860478715,-1.1160767600902468,-0.4293117870211878
18,Avaí,1.2219806899595274,1.1043348126501742,0.8818254263506913,1.9095317897848976,1.0519030581551094,1.5069333012175359,0.11764587730935316,-1.0277063634342063,-0.45503024306242645
19,Goiás,1.0806007642748705,1.7450417146543873,1.0913717695167746,1.7271818612933363,1.0859862668958224,1.736111787973862,-0.6644409503795168,-0.6358100917765617,-0.6501255210780394
