,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube
0,101715,Alerrandro,280,4.615880993205638,33,10,5,0.4615880993205638,0.5,0.13987518161229207,6.6,Bragantino
1,79631,Cano,266,8.864897887627976,66,20,13,0.4432448943813988,0.65,0.13431663466102994,5.076923076923077,Fluminense
2,83257,Gabriel,262,6.984171096858259,47,17,6,0.41083359393283875,0.35294117647058826,0.14859938503953743,7.833333333333333,Flamengo
3,98225,Pedro Raul,290,6.428979097825819,51,16,11,0.40181119361411366,0.6875,0.1260584136828592,4.636363636363637,Goiás
4,89840,Calleri,276,7.237586391342105,51,19,11,0.3809255995443213,0.5789473684210527,0.14191345865376676,4.636363636363637,São Paulo
5,77544,Jorginho,373,4.601871965966485,30,13,3,0.3539901512281911,0.23076923076923078,0.15339573219888283,10.0,Atlético-GO
6,94583,Pedro,262,4.1331573560513535,29,12,7,0.3444297796709461,0.5833333333333334,0.14252266745004666,4.142857142857143,Flamengo
7,53865,Léo Gamalho,294,3.767608382710956,26,11,7,0.34250985297372327,0.6363636363636364,0.14490801471965215,3.7142857142857144,Coritiba
8,91607,Rony,275,5.076661115322902,39,15,7,0.3384440743548601,0.4666666666666667,0.13017079782879235,5.571428571428571,Palmeiras
9,94509,Raphael Veiga,275,3.963697845460481,35,12,2,0.3303081537883734,0.16666666666666666,0.11324850987029945,17.5,Palmeiras
10,109497,Marcos Leonardo,277,6.5725193267035085,53,20,8,0.32862596633517543,0.4,0.12400979861704733,6.625,Santos
11,82766,Wellington Rato,373,5.8617651068907275,60,18,5,0.32565361704948487,0.2777777777777778,0.09769608511484545,12.0,Atlético-GO
12,87242,Carlos de Pena,285,5.487325603900243,80,17,5,0.3227838590529555,0.29411764705882354,0.06859157004875303,16.0,Internacional
13,90031,Mendoza,354,5.376504378387495,51,17,9,0.31626496343455857,0.5294117647058824,0.10542165447818619,5.666666666666667,Ceará
14,108422,Erison,263,5.971459034890265,47,19,7,0.3142873176258034,0.3684210526315789,0.12705231989128224,6.714285714285714,Botafogo
15,101254,Alef Manga,294,5.027195285535713,45,16,3,0.31419970534598207,0.1875,0.11171545078968251,15.0,Coritiba
16,89898,Róger Guedes,264,4.936918720990378,41,16,6,0.3085574200618986,0.375,0.12041265173147263,6.833333333333333,Corinthians
17,39148,Hulk,282,5.404309072680055,63,18,7,0.30023939292666973,0.3888888888888889,0.08578268369333421,9.0,Atlético-MG
18,109282,Luiz Henrique,266,3.2854819745239086,27,11,2,0.2986801795021735,0.18181818181818182,0.12168451757495957,13.5,Fluminense
19,85931,Hyoran,280,2.9765619953491433,30,10,3,0.29765619953491435,0.3,0.09921873317830478,10.0,Bragantino
20,73850,Aloísio,327,2.967656985457916,20,10,2,0.2967656985457916,0.2,0.1483828492728958,10.0,América-MG
21,95799,Artur,280,4.133932213330335,42,14,3,0.29528087238073825,0.21428571428571427,0.09842695746024607,14.0,Bragantino
22,80196,Yago Pikachu,356,3.952187251813014,31,14,4,0.28229908941521525,0.2857142857142857,0.1274899113488069,7.75,Fortaleza
23,87863,Arrascaeta,262,3.6635391739866576,37,13,2,0.28181070569128136,0.15384615384615385,0.09901457226990966,18.5,Flamengo
24,104125,Cléber,354,2.232307970730036,19,8,3,0.2790384963412545,0.375,0.11748989319631768,6.333333333333333,Ceará
25,51772,Everton Ribeiro,262,2.7744414935789314,19,10,2,0.27744414935789313,0.2,0.14602323650415427,9.5,Flamengo
26,101596,Vitor Gabriel,286,2.4655034353227374,22,9,1,0.2739448261469708,0.1111111111111111,0.11206833796921534,22.0,Juventude
27,69141,Ricardo Bueno,286,2.4579521316094617,19,9,2,0.2731057924010513,0.2222222222222222,0.12936590166365589,9.5,Juventude
28,107744,Praxedes,280,2.1751167115752548,16,8,1,0.27188958894690685,0.125,0.13594479447345342,16.0,Bragantino
29,104530,Igor Paixão,294,4.0477819945843265,46,15,4,0.26985213297228844,0.26666666666666666,0.08799526075183318,11.5,Coritiba
30,100762,Bissoli,314,5.121720187453269,41,19,11,0.2695642203922773,0.5789473684210527,0.12492000457203095,3.727272727272727,Avaí
31,69138,Pablo,293,2.3886275054230865,20,9,2,0.2654030561581207,0.2222222222222222,0.11943137527115433,10.0,Athletico-PR
