,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube
0,83257,Gabriel,262,9.28650127880468,63,21,11,0.4422143466097467,0.5238095238095238,0.1474047822032489,5.7272727272727275,Flamengo
1,89840,Calleri,276,9.90816319341415,66,24,12,0.4128401330589229,0.5,0.15012368474869925,5.5,São Paulo
2,79631,Cano,266,9.704874177066943,78,25,16,0.3881949670826777,0.64,0.12442146380855054,4.875,Fluminense
3,101715,Alerrandro,280,5.364396565131683,40,14,6,0.38317118322369165,0.42857142857142855,0.13410991412829207,6.666666666666667,Bragantino
4,109497,Marcos Leonardo,277,8.435087463126672,65,24,9,0.35146197763027803,0.375,0.12977057635579495,7.222222222222222,Santos
5,94583,Pedro,262,5.515415630859101,40,16,10,0.3447134769286938,0.625,0.13788539077147752,4.0,Flamengo
6,98225,Pedro Raul,290,7.379630932621812,63,22,15,0.33543776966462785,0.6818181818181818,0.11713699893050496,4.2,Goiás
7,89898,Róger Guedes,264,7.42031162601307,64,23,8,0.3226222446092639,0.34782608695652173,0.11594236915645421,8.0,Corinthians
8,77544,Jorginho,373,4.3324151521460275,31,14,3,0.3094582251532877,0.21428571428571427,0.13975532748858152,10.333333333333334,Atlético-GO
9,39148,Hulk,282,7.099740925917186,90,23,11,0.3086843880833559,0.4782608695652174,0.07888601028796874,8.181818181818182,Atlético-MG
10,87242,Carlos de Pena,285,6.759972919365277,88,22,6,0.3072714963347853,0.2727272727272727,0.07681787408369632,14.666666666666666,Internacional
11,91607,Rony,275,6.451741859462662,52,21,9,0.3072258028315553,0.42857142857142855,0.12407195883582042,5.777777777777778,Palmeiras
12,53865,Léo Gamalho,294,3.678319412054964,27,12,7,0.306526617671247,0.5833333333333334,0.136234052298332,3.857142857142857,Coritiba
13,80287,Luciano,276,6.431609447026283,53,21,8,0.30626711652506106,0.38095238095238093,0.12135112164200533,6.625,São Paulo
14,108422,Erison,263,5.768279465040215,47,19,7,0.30359365605474814,0.3684210526315789,0.12272935032000458,6.714285714285714,Botafogo
15,90031,Mendoza,354,7.142351576668054,67,24,9,0.2975979823611689,0.375,0.10660226233832917,7.444444444444445,Ceará
16,94509,Raphael Veiga,275,3.819284414509583,39,13,3,0.29379110880842946,0.23076923076923078,0.09793036960280982,13.0,Palmeiras
17,73850,Aloísio,327,3.805701533371526,25,13,2,0.2927462717978097,0.15384615384615385,0.15222806133486105,12.5,América-MG
18,72583,Pedro Henrique,285,5.214880757273008,41,18,6,0.2897155976262782,0.3333333333333333,0.1271922135920246,6.833333333333333,Internacional
19,87863,Arrascaeta,262,4.606950795931045,47,16,2,0.2879344247456903,0.125,0.09802022970066053,23.5,Flamengo
20,101254,Alef Manga,294,6.2167242538961816,60,22,5,0.28257837517709916,0.22727272727272727,0.1036120708982697,12.0,Coritiba
21,80196,Yago Pikachu,356,3.949412473466636,31,14,4,0.28210089096190255,0.2857142857142857,0.12740040236989147,7.75,Fortaleza
22,108133,Pitta,286,5.602992332202521,50,20,4,0.28014961661012605,0.2,0.11205984664405041,12.5,Juventude
23,82766,Wellington Rato,373,6.631692611828546,73,24,7,0.2763205254928561,0.2916666666666667,0.09084510427162391,10.428571428571429,Atlético-GO
24,85931,Hyoran,280,3.8533453281515793,38,14,3,0.2752389520108271,0.21428571428571427,0.10140382442504156,12.666666666666666,Bragantino
25,101596,Vitor Gabriel,286,3.0135272436917604,25,11,2,0.2739570221537964,0.18181818181818182,0.12054108974767042,12.5,Juventude
26,68773,Henrique Almeida,327,4.368178216521179,40,16,4,0.2730111385325737,0.25,0.10920445541302948,10.0,América-MG
27,98219,Alemão,285,4.365891264569201,31,16,7,0.27286820403557505,0.4375,0.14083520208287745,4.428571428571429,Internacional
28,100762,Bissoli,314,6.536541511641065,51,24,13,0.2723558963183777,0.5416666666666666,0.12816748062041305,3.923076923076923,Avaí
29,81161,Léo Baptistão ,277,3.785789043009925,34,14,5,0.27041350307213746,0.35714285714285715,0.11134673655911544,6.8,Santos
30,110193,Lázaro,262,3.778402480580553,33,14,4,0.2698858914700395,0.2857142857142857,0.11449704486607737,8.25,Flamengo
