,atleta_id,apelido,ranking
0,87863,Arrascaeta,1
1,94583,Pedro,2
2,83257,Gabriel,3
3,79631,Cano,4
4,87999,Gustavo Scarpa,5
5,102878,Terans,6
6,40990,Dorival Júnior,7
7,39148,Hulk,8
8,69012,Santos,9
9,100848,Luan Cândido,10
10,71684,Gustavo Gómez,11
11,52827,David Luiz,12
12,105584,Lucas Piton,13
13,95799,Artur,14
14,94509,Raphael Veiga,15
15,109389,Raul Gustavo,16
16,73992,Rodinei,17
17,42234,Cássio,18
18,87225,Pedro Henrique,19
19,89898,Róger Guedes,20
