,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,0,84674,Bragantino,MEI,0.0,2.9
1,Abel Braga,40006,Fluminense,TEC,1.95,0.0
2,Abel Ferreira,110506,Palmeiras,TEC,10.65,0.0
3,Abner Vinícius,104513,Athletico-PR,LAT,5.1,-0.1
4,Ademir,101314,Atlético-MG,ATA,2.6,4.1
5,Aderlan,88423,Bragantino,LAT,0.4,7.2
6,Adrián Martínez,104778,Coritiba,ATA,1.1,3.25
7,Adson,111682,Corinthians,MEI,0.0,3.2
8,Airton,106107,Atlético-GO,ATA,0.6,-0.4
9,Alan Empereur,88033,Cuiabá,ZAG,-0.05,5.3
10,Alef Manga,101254,Coritiba,ATA,4.6,1.1
11,Alemão,98219,Internacional,ATA,1.35,9.8
12,Alerrandro,101715,Bragantino,ATA,4.3,1.7
13,Alesson,97321,Cuiabá,ATA,2.3,0.7
14,Alex Muralha,79066,Coritiba,GOL,1.0,0.5
15,Alisson,81845,São Paulo,MEI,1.2,0.85
16,Allan,96652,Atlético-MG,MEI,0.1,0.0
17,Alê,86388,América-MG,MEI,0.0,1.6
18,Andreas Pereira,89274,Flamengo,MEI,0.0,1.4
19,Andrey,93787,Coritiba,MEI,12.0,0.0
20,André,68690,Cuiabá,ATA,0.25,1.1
21,André,107498,Fluminense,MEI,9.2,-3.1
22,André Luís,92146,Cuiabá,ATA,0.0,0.0
23,Andrés,110517,São Paulo,MEI,-0.2,7.2
24,Antonio Mohamed,71071,Atlético-MG,TEC,5.38,2.25
25,Apodi,51042,Goiás,MEI,3.7,4.0
26,Arboleda,91573,São Paulo,ZAG,2.0,0.3
27,Arias,99815,Fluminense,MEI,0.7,0.0
28,Arrascaeta,87863,Flamengo,MEI,0.0,5.8
29,Arthur Chaves,111412,Avaí,ZAG,-0.6,3.3
30,Atuesta ,96754,Palmeiras,MEI,0.9,0.0
31,Auremir,77570,Goiás,MEI,0.0,0.0
32,Baralhas,99440,Atlético-GO,MEI,4.3,2.85
33,Bento,105208,Athletico-PR,GOL,5.0,1.0
34,Bissoli,100762,Avaí,ATA,13.0,1.1
35,Boschilia,86841,Internacional,MEI,0.0,3.1
36,Bressan,72491,Avaí,ZAG,1.5,3.15
37,Bruninho,101716,Juventude,MEI,3.0,0.0
38,Bruno Cortez,72079,Avaí,LAT,-2.1,3.0
39,Bruno Méndez,103700,Internacional,ZAG,3.85,0.0
40,Bruno Pacheco,90061,Ceará,LAT,1.65,0.0
41,Bruno Silva,68698,Avaí,MEI,7.0,1.4
42,Bruno Tubarão,93637,Bragantino,ATA,5.1,1.2
43,Bryan Angulo,89435,Santos,ATA,-0.1,0.0
44,Bryan García,110013,Athletico-PR,MEI,0.8,0.0
45,Bustos,96678,Internacional,LAT,1.95,7.2
46,Caetano,103575,Goiás,ZAG,-0.4,0.0
47,Caio,101601,Goiás,MEI,0.0,0.0
48,Caio Vidal,107745,Internacional,ATA,0.0,0.0
49,Calegari,104276,Fluminense,LAT,1.3,0.45
50,Calleri,89840,São Paulo,ATA,9.0,2.15
51,Cano,79631,Fluminense,ATA,2.5,-0.25
52,Canobbio,102928,Athletico-PR,ATA,2.4,0.9
53,Capixaba,94894,Juventude,ATA,2.4,0.65
54,Carlos Eduardo,90917,Bragantino,ATA,2.1,0.0
55,Carlos de Pena,87242,Internacional,ATA,0.7,10.3
56,Chay,104926,Botafogo,MEI,7.1,1.25
57,Chico,82407,Juventude,MEI,0.0,0.65
58,Christian,104502,Athletico-PR,MEI,1.2,0.6
59,Churín,98289,Atlético-GO,ATA,0.0,-0.1
60,Clayton,106931,Coritiba,ATA,0.5,2.2
61,Cleiton,93882,Bragantino,GOL,4.0,9.0
62,Cléber,104125,Ceará,ATA,0.0,0.0
63,Conti,100943,América-MG,ZAG,2.5,5.3
64,Cuello,98909,Athletico-PR,ATA,0.0,0.2
65,Cássio,42234,Corinthians,GOL,5.5,0.0
66,César,91422,Juventude,GOL,2.0,0.75
67,Da Silva,107251,Goiás,ZAG,0.0,1.7
68,Dadá Belmonte,94263,Goiás,ATA,-0.9,1.7
69,Daniel,96468,Internacional,GOL,4.5,7.0
70,Daniel Borges,73318,Botafogo,LAT,0.7,0.45
71,Danilo,107231,Palmeiras,MEI,2.0,0.0
72,Danilo Barcelos,84382,Goiás,LAT,-0.9,3.2
73,David,90309,Internacional,ATA,0.2,-1.6
74,David Braz,50317,Fluminense,ZAG,-2.0,0.0
75,David Luiz,52827,Flamengo,ZAG,0.0,0.0
76,Dentinho,115806,Avaí,ATA,-1.0,0.9
77,Diego,101027,Goiás,MEI,0.95,1.2
78,Diego,101728,São Paulo,ZAG,1.9,-0.5
79,Diego Gonçalves,90540,Botafogo,ATA,8.9,-0.3
80,Dorival Júnior,40990,Ceará,TEC,1.22,0.0
81,Douglas Friedrich,78584,Avaí,GOL,1.0,4.0
82,Du Queiroz,113687,Corinthians,MEI,0.35,1.5
83,Dudu,68920,Palmeiras,ATA,12.1,0.0
84,Dudu,97133,Atlético-GO,LAT,0.1,0.05
85,Edenílson,63289,Internacional,MEI,5.3,3.7
86,Eder,91521,São Paulo,ATA,0.3,5.3
87,Edson ,80370,Atlético-GO,MEI,3.7,0.0
88,Eduardo,91688,Avaí,MEI,7.8,0.2
89,Eduardo Baptista,87211,Juventude,TEC,2.27,1.285
90,Eduardo Barroca,77774,Avaí,TEC,4.46,2.43
91,Eduardo Bauermann,86970,Santos,ZAG,3.0,0.0
92,Eduardo Sasha,70360,Atlético-MG,ATA,1.8,0.0
93,Egídio,42145,Coritiba,LAT,1.2,0.0
94,Elton,38588,Cuiabá,ATA,1.5,7.9
95,Elvis,73347,Goiás,MEI,12.9,8.9
96,Eric Ramires,103295,Bragantino,MEI,1.4,-2.0
97,Erick,97810,Ceará,ATA,1.15,0.0
98,Erison,108422,Botafogo,ATA,1.2,0.45
99,Estevão,117870,Internacional,MEI,-0.6,0.0
100,Everaldo ,91151,América-MG,ATA,0.0,3.8
101,Everson,72294,Atlético-MG,GOL,0.0,-1.0
102,Everton,50301,Cuiabá,MEI,0.15,3.5
103,Everton Ribeiro,51772,Flamengo,MEI,0.0,3.8
104,Fabián Bustos,107645,Santos,TEC,4.325,2.11
105,Fabrício,105171,Coritiba,ATA,8.8,5.7
106,Felipe Azevedo,60825,América-MG,ATA,1.1,3.1
107,Felipe Marques,101054,Cuiabá,ATA,0.15,-0.1
108,Fellipe Bastos,70116,Goiás,MEI,0.0,0.1
109,Filipe Luís,38750,Flamengo,LAT,0.0,0.0
110,Fred,38162,Fluminense,ATA,-1.0,0.0
111,Fábio,37656,Fluminense,GOL,3.0,1.0
112,Fábio Carille,70696,Athletico-PR,TEC,2.885,0.0
113,Gabriel,78605,Internacional,MEI,2.55,3.3
114,Gabriel,83257,Flamengo,ATA,0.0,0.7
115,Gabriel Lacerda,108176,Ceará,ZAG,1.5,0.0
116,Gabriel Veron,103764,Palmeiras,ATA,5.1,0.0
117,Ganso,62977,Fluminense,MEI,2.5,8.45
118,Gatito Fernández,74061,Botafogo,GOL,2.0,0.0
119,Geovane,105336,Ceará,MEI,-0.1,0.0
120,Gil,68923,Corinthians,ZAG,6.6,0.0
121,Giovane,117849,Corinthians,ATA,0.0,0.0
122,Giuliano,51548,Corinthians,MEI,0.0,0.0
123,Godín,69299,Atlético-MG,ZAG,3.8,0.0
124,Gomes,107109,Flamengo,MEI,0.0,2.9
125,Guilherme Arana,87228,Atlético-MG,LAT,1.3,1.8
126,Guilherme Biro,107555,Coritiba,LAT,-0.2,3.1
127,Guilherme Parede,83438,Juventude,ATA,0.0,2.75
128,Gustavo Gómez,71684,Palmeiras,ZAG,15.2,0.0
129,Gustavo Mantuan,110270,Corinthians,MEI,2.15,1.4
130,Gustavo Morínigo,88881,Coritiba,TEC,6.04,2.265
131,Gustavo Mosquito,97450,Corinthians,ATA,-0.1,0.0
132,Gustavo Sauer,85993,Botafogo,ATA,2.9,0.6
133,Helinho,102598,Bragantino,ATA,-0.1,2.1
134,Henrique,50856,Coritiba,ZAG,1.9,-0.1
135,Henrique Almeida,68773,América-MG,ATA,0.0,0.0
136,Henrique Lordelo,107259,Goiás,MEI,2.3,0.0
137,Hugo,107908,Goiás,LAT,0.0,-0.2
138,Hugo Moura,101594,Athletico-PR,MEI,0.0,0.0
139,Hugo Souza,101574,Flamengo,GOL,0.0,0.0
140,Hulk,39148,Atlético-MG,ATA,5.6,6.5
141,Hyoran,85931,Bragantino,MEI,-1.0,9.8
142,Iago Maidana,89226,América-MG,ZAG,2.65,0.0
143,Igor Cariús,91639,Cuiabá,LAT,0.0,0.0
144,Igor Gomes,100084,São Paulo,MEI,0.4,2.35
145,Igor Paixão,104530,Coritiba,ATA,4.7,7.0
146,Igor Vinícius,95466,São Paulo,LAT,0.0,0.0
147,Isla,69345,Flamengo,LAT,0.0,-2.1
148,Iury Castilho,89695,Ceará,ATA,0.9,0.0
149,Jadsom Silva,103695,Bragantino,MEI,0.55,3.4
150,Jadson,80129,Juventude,MEI,2.8,2.55
151,Jailson,72290,América-MG,GOL,5.0,2.0
152,Jair,81091,Atlético-MG,MEI,7.8,0.55
