,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
1,Flamengo,2.0641052916127904,0.8552626913200001,1.1453492024662564,1.2127830270195559
2,Botafogo,1.162778100680672,1.041664905928449,1.1493402752278767,1.634851824381354
3,Corinthians,0.9778961725348135,1.0644653879072674,0.9318459696805244,1.187963376877557
4,Fluminense,1.562837482759147,1.0321172853121776,0.8916264329057728,1.2888851407819029
5,Palmeiras,1.8587150650107878,0.9226946929335487,1.9129132211956221,1.1249099255140231
6,São Paulo,1.527900621352175,0.8371979041169041,1.3633408108759093,1.4798240150568527
7,Santos,1.5278379642450226,1.4309928465811992,1.1151969088545486,1.183741246492447
8,Bragantino,1.1035851944556987,1.173948693259614,1.2926966816123424,1.279970002458372
9,Atlético-MG,1.6629999547498402,0.8271485367290939,1.4267335727444446,0.9075790942691097
10,Internacional,1.6670359670567354,1.2451070728128895,1.1104736566553666,1.0335896336541364
11,Juventude,1.201673479589147,1.0052738923369404,0.6342320408848262,1.7548514704032574
12,Goiás,0.9552672986924104,1.7496150260598975,1.0104542913845511,1.618709280755457
13,Athletico-PR,1.204196377798798,1.3495117524933804,0.8305112246453511,1.3950678665631255
14,Coritiba,1.5788981825531985,0.8639707744278529,1.145854394409115,1.649096792117648
15,Avaí,1.20963053304228,1.0867518450093985,0.820278972525937,1.671569045629242
16,América-MG,1.2147861803679116,0.9190568983244362,1.0687622371211813,1.6848740075550852
17,Ceará,1.1599729289978609,1.1542964068650101,1.1305733462778336,1.3312305984767703
18,Fortaleza,1.5384772680582153,0.9447883594445458,0.8897470569201245,1.124171646962278
19,Atlético-GO,1.8535977578693503,1.0400943999561045,1.1255010659754163,1.54534832571405
20,Cuiabá,0.8378987753032157,1.1125479130772058,0.785844374979397,1.6043841164111399
