,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,26.0,Atlético-MG,Bragantino,49.44398386999698,25.50098449788351,26.530555915157063,26.752726408894475,18.636203946472694
1,26.0,Internacional,Cuiabá,55.82928701640251,25.982122960556946,20.20432629223785,42.05871302132484,20.301421299790327
2,26.0,Ceará,Santos,40.08845805379209,32.01937085808183,29.815041702117508,36.666663208381394,32.556007516353006
3,26.0,Fluminense,Fortaleza,50.49792750136237,26.936324801299737,24.45633291036374,33.27576148980234,19.458982261950155
4,26.0,Palmeiras,Juventude,74.72876501331992,15.54576577901104,11.541992770598759,48.907155276093825,8.845679190036329
5,26.0,Botafogo,América-MG,43.78045603652299,30.116342327563643,28.003615775256463,35.76520722051714,26.132402055288683
6,26.0,Avaí,Athletico-PR,37.85586815235203,28.944398256002234,35.20630141646499,27.753444647348502,24.088306935080645
7,26.0,São Paulo,Corinthians,43.672718379252984,28.701456939994802,29.29316016443012,30.571055627031,22.972451357919457
8,26.0,Coritiba,Atlético-GO,46.719430866646654,27.56575058331082,27.67506742605114,31.435646264593718,18.714323889914063
9,26.0,Goiás,Flamengo,25.21897748887703,26.450007992166196,50.32185323313312,21.311957047181327,30.32123693883662
