,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Flamengo,2.0762494709406565,0.7612979454826038,1.2986737340721721,1.1316678883388287,1.6874616025064144,0.9464829169107163,1.3149515254580528,0.16700584573334343,0.7409786855956981
1,Palmeiras,2.049749795105115,0.8901124535698061,1.443729877047684,1.1530969442966768,1.7467398360763995,1.0216046989332415,1.159637341535309,0.2906329327510073,0.725135137143158
2,Atlético-MG,1.6236563071071832,0.7524239889276796,1.423021643905457,1.0793963017081154,1.52333897550632,0.9159101453178975,0.8712323181795036,0.34362534219734164,0.6074288301884225
3,Internacional,1.613137957179742,1.0873717197118553,1.4176090927346474,1.2186244780901638,1.5153735249571947,1.1529980989010096,0.5257662374678866,0.19898461464448358,0.3623754260561851
4,São Paulo,1.5568669039264056,1.080181520606308,1.3124918420476455,1.2763532646729383,1.4346793729870255,1.178267392639623,0.4766853833200977,0.03613857737470716,0.25641198034740253
5,Fluminense,1.7036337898092488,0.9786877881990221,0.9299158838045622,1.2828913189979345,1.3167748368069057,1.1307895535984782,0.7249460016102267,-0.35297543519337227,0.18598528320842744
6,Fortaleza,1.6170866589391288,0.9781038775569647,1.0201588152144523,1.4010205752344793,1.3186227370767907,1.189562226395722,0.6389827813821641,-0.38086176002002703,0.12906051068106872
7,Bragantino,1.5728744913101074,0.9728704356918715,1.2190227133388025,1.5781730122769597,1.395948602324455,1.2755217239844157,0.6000040556182359,-0.3591502989381572,0.12042687834003929
8,Corinthians,1.2400853713535938,1.0573211479907196,1.0651228635048833,1.232717009427928,1.1526041174292385,1.145019078709324,0.18276422336287412,-0.16759414592304478,0.007585038719914561
9,América-MG,1.5855379464847643,1.1084744899431571,1.218343772898396,1.682346334304085,1.40194085969158,1.395410412123621,0.4770634565416072,-0.4640025614056891,0.0065304475679590634
10,Atlético-GO,1.6055421792146538,1.2427074862318879,1.176705601719973,1.736454077334033,1.3911238904673136,1.4895807817829603,0.36283469298276594,-0.5597484756140598,-0.09845689131564672
11,Ceará,1.2360345740716285,1.188267264582426,1.1451297845985375,1.4579442537539538,1.190582179335083,1.3231057591681898,0.0477673094892026,-0.3128144691554162,-0.1325235798331068
12,Santos,1.506120221853888,1.4642212950442202,1.0570779641423074,1.39221151407269,1.2815990929980976,1.428216404558455,0.04189892680966789,-0.3351335499303827,-0.1466173115603575
13,Cuiabá,1.3047784589769942,1.0695670506117698,0.8394040174954545,1.405793325288445,1.0720912382362244,1.2376801879501074,0.23521140836522436,-0.5663893077929905,-0.16558894971388294
14,Botafogo,1.1894461810754473,1.1962891326840375,1.2109418631685862,1.548163822450459,1.2001940221220169,1.3722264775672484,-0.006842951608590164,-0.3372219592818728,-0.1720324554452315
15,Coritiba,1.2731061746038332,1.1655721485914177,1.2157981659351977,1.7142462070413798,1.2444521702695155,1.4399091778163986,0.10753402601241557,-0.498448041106182,-0.1954570075468831
16,Athletico-PR,1.308548491622545,1.3815131822529618,0.8612882172562293,1.6127044273545323,1.0849183544393872,1.497108804803747,-0.07296469063041688,-0.7514162100983031,-0.41219045036435986
17,Juventude,1.4492866277102296,1.1009556313983004,0.7129172900211315,1.9352276584245485,1.0811019588656805,1.5180916449114243,0.3483309963119292,-1.222310368403417,-0.43698968604574384
18,Avaí,1.2212211429289583,1.2968820725513457,0.9986663344027499,1.8541441574793358,1.1099437386658542,1.5755131150153407,-0.07566092962238735,-0.8554778230765859,-0.4655693763494866
19,Goiás,1.0375261060028835,1.6456016017581847,0.9537831103126974,1.9273298173555664,0.9956546081577904,1.7864657095568757,-0.6080754957553012,-0.973546707042869,-0.7908111013990853
