,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral,Goal_casa,GoalA_casa,Goal_fora,GoalA_fora,Goal_geral,GoalA_geral,Goal_diff_casa,Goal_diff_fora,Goal_diff_geral,xG_G_comp
0,Atlético-GO,1.6410229457078658,1.1068859621572216,1.0862266311520636,1.396192936147041,1.3636247884299646,1.2515394491521312,0.5341369835506442,-0.30996630499497746,0.11208533927783337,0.8,0.6,0.5,1.75,0.65,1.175,0.20000000000000007,-1.25,-0.525,0.7136247884299646
1,Fortaleza,1.4314202030823755,0.9236229770333196,1.1070088238670392,1.116978489231079,1.2692145134747075,1.0203007331321994,0.5077972260490559,-0.00996966536403976,0.2489137803425081,0.4,1.0,1.0,1.5,0.7,1.25,-0.6,-0.5,-0.55,0.5692145134747075
2,Atlético-MG,1.9824492606927506,0.8396281078698504,1.600265822113863,0.9734543390181604,1.7913575414033067,0.9065412234440053,1.1428211528229002,0.6268114830957027,0.8848163179593014,1.6,1.0,1.0,0.75,1.3,0.875,0.6000000000000001,0.25,0.42500000000000004,0.4913575414033067
3,Ceará,1.38751648764387,1.3490730585981765,1.27036345857605,1.4525677519392248,1.3289399731099598,1.4008204052687008,0.03844342904569342,-0.1822042933631749,-0.07188043215874096,1.0,1.75,1.0,1.0,1.0,1.375,-0.75,0.0,-0.375,0.3289399731099598
4,Athletico-PR,1.025073363696229,1.3231025329830164,1.1205113812896086,0.9560556951023969,1.072792372492919,1.1395791140427067,-0.29802916928678735,0.16445568618721174,-0.06678674154978781,1.0,0.8,0.5,1.75,0.75,1.275,0.19999999999999996,-1.25,-0.5249999999999999,0.3227923724929189
5,Flamengo,1.9068090307516143,0.8452323762613149,1.2067221496521239,1.2136885870823195,1.556765590201869,1.0294604816718171,1.0615766544902994,-0.006966437430195649,0.527305108530052,1.25,1.0,1.25,1.25,1.25,1.125,0.25,0.0,0.125,0.3067655902018691
6,Palmeiras,1.645912579165963,0.8940601912711955,2.194466569708302,1.379151981221612,1.9201895744371327,1.1366060862464038,0.7518523878947675,0.8153145884866901,0.7835834881907289,1.6,0.6,1.6666666666666667,0.3333333333333333,1.6333333333333333,0.4666666666666667,1.0,1.3333333333333335,1.1666666666666665,0.28685624110379937
7,Fluminense,1.366252053761608,0.8617911985879381,0.6228453852920989,1.5231634885415204,0.9945487195268534,1.1924773435647293,0.50446085517367,-0.9003181032494215,-0.19792862403787592,0.75,1.0,0.8,0.8,0.775,0.9,-0.25,0.0,-0.125,0.2195487195268534
8,Bragantino,1.023787165393876,1.1705727597416338,1.20447363337549,1.2770613950119318,1.114130399384683,1.2238170773767827,-0.14678559434775784,-0.07258776163644187,-0.10968667799209975,1.2,1.0,0.75,1.0,0.975,1.0,0.19999999999999996,-0.25,-0.025000000000000022,0.13913039938468297
9,Internacional,1.5351719440684912,1.1247071829388893,0.9310493851499053,1.118076993866253,1.2331106646091983,1.1213920884025712,0.41046476112960195,-0.1870276087163476,0.11171857620662706,1.25,1.0,1.0,0.8,1.125,0.9,0.25,0.19999999999999996,0.22499999999999998,0.10811066460919827
10,Juventude,1.1152208989060157,1.0230877708839177,0.7390577107436118,1.529509308513882,0.9271393048248138,1.2762985396989,0.09213312802209805,-0.7904515977702702,-0.3491592348740862,0.4,1.2,1.25,1.75,0.825,1.475,-0.7999999999999999,-0.5,-0.6500000000000001,0.10213930482481381
11,Santos,1.641436566935269,1.5519141304687616,0.9048016645118638,1.2751758653393273,1.2731191157235664,1.4135449979040444,0.08952243646650748,-0.3703742008274634,-0.14042588218047802,1.6,0.6,0.75,1.0,1.175,0.8,1.0,-0.25,0.375,0.09811911572356635
12,Avaí,1.3643509591237146,1.0690021252151052,0.8572267700437222,1.5163917537570635,1.1107888645837183,1.2926969394860843,0.29534883390860944,-0.6591649837133413,-0.18190807490236605,1.6,1.2,0.5,1.75,1.05,1.475,0.40000000000000013,-1.25,-0.42500000000000004,0.06078886458371824
13,Cuiabá,0.7820471376600377,1.412084061296189,0.8716397204030732,1.6057055345187952,0.8268434290315555,1.508894797907492,-0.6300369236361512,-0.7340658141157219,-0.6820513688759365,0.6,0.6,1.0,1.6,0.8,1.1,0.0,-0.6000000000000001,-0.30000000000000004,0.026843429031555455
14,Goiás,1.0730602717338336,1.931260768672928,1.1020229156479504,1.473995240395561,1.0875415936908919,1.7026280045342443,-0.8582004969390944,-0.37197232474761055,-0.6150864108433525,1.25,1.0,1.0,1.6,1.125,1.3,0.25,-0.6000000000000001,-0.17500000000000004,-0.03745840630910813
15,Coritiba,1.6524379779946081,0.6730177366004884,1.216728585481634,1.6791351477740868,1.4345832817381212,1.1760764421872876,0.9794202413941198,-0.4624065622924527,0.25850683955083364,2.0,0.5,1.0,1.6,1.5,1.05,1.5,-0.6000000000000001,0.44999999999999996,-0.06541671826187878
16,América-MG,1.3314770400246858,0.7815193576242284,1.073819413240352,1.4776023314980973,1.202648226632519,1.129560844561163,0.5499576824004574,-0.40378291825774526,0.07308738207135601,2.0,0.75,0.6,1.4,1.3,1.075,1.25,-0.7999999999999999,0.2250000000000001,-0.09735177336748113
17,Botafogo,0.9986172420327655,1.2410849994899276,1.0873724349214005,1.3984082765747918,1.042994838477083,1.3197466380323597,-0.2424677574571621,-0.3110358416533914,-0.2767517995552766,1.5,1.75,1.0,0.8,1.25,1.275,-0.25,0.19999999999999996,-0.02499999999999991,-0.20700516152291693
18,São Paulo,1.4998965619023106,0.5756261920802166,1.295153144828977,1.6311109976037437,1.3975248533656437,1.1033685948419802,0.924270369822094,-0.33595785277476664,0.29415625852366345,2.5,1.0,1.0,1.4,1.75,1.2,1.5,-0.3999999999999999,0.55,-0.3524751466343563
19,Corinthians,0.6837588423845574,1.2451381871370404,0.9733428421226646,1.008212829495976,0.828550842253611,1.126675508316508,-0.561379344752483,-0.03486998737331137,-0.2981246660628971,1.25,0.5,1.1666666666666667,1.1666666666666667,1.2083333333333335,0.8333333333333334,0.75,0.0,0.3750000000000001,-0.3797824910797225
