,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,slug,apelido,apelido_abreviado,nome,foto,status
19,{},89284,3,262,6,6,2.85,9.18,-0.5,4.82,3,,paulo-sousa,Paulo Sousa,P. Sousa,Paulo Manuel Carvalho Sousa,https://s.glbimg.com/es/sde/f/2021/12/29/c720dfbf4b03311b98345900861f7158_FORMATO.png,Nulo
20,"{'CA': 2, 'DS': 6, 'FC': 6, 'FS': 4, 'PC': 1, 'PI': 29, 'SG': 2}",104257,3,1371,2,7,7.4,7.29,1.72,3.83,3,,joao-lucas,João Lucas,J. Lucas,João Lucas de Almeida Carvalho,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,Provável
21,"{'CA': 2, 'DS': 4, 'FC': 4, 'FF': 3, 'FS': 3, 'PI': 16, 'SG': 2}",87228,3,282,2,7,1.3,13.18,-1.63,4.63,3,,guilherme-arana,Guilherme Arana,G. Arana,Guilherme Antonio Arana Lopes,https://s.glbimg.com/es/sde/f/2021/05/02/282a160d63e94aaad12311a7c3bbf3f0_FORMATO.png,Provável
22,{},40006,3,266,6,7,1.95,10.61,-0.91,4.39,3,,abel-braga,Abel Braga,A. Braga,Abel Carlos da Silva Braga,https://s.glbimg.com/es/sde/f/2020/11/10/0f92efccde1103a2d235bd9cb9fa4deb_FORMATO.png,Provável
23,"{'DS': 3, 'FC': 1, 'FF': 1, 'G': 1, 'PI': 8, 'SG': 1}",97867,3,280,3,7,2.0,11.67,-1.67,8.15,2,,leo-ortiz,Léo Ortiz,L. Ortiz,Leonardo Rech Ortiz,https://s.glbimg.com/es/sde/f/2022/02/21/6a781965c7d790e1392f74796dd30127_FORMATO.png,Provável
24,{},71071,3,282,6,7,5.38,11.8,0.25,6.27,3,,antonio-mohamed,Antonio Mohamed,A. Mohamed,Ricardo Antonio Mohamed Matijevich,https://s.glbimg.com/es/sde/f/2022/03/08/9f29bd3b01ad7f8b22ead88e86930382_FORMATO.png,Provável
25,"{'CA': 1, 'FC': 1, 'FF': 2, 'PI': 10}",98484,3,263,3,5,-0.1,2.09,-0.47,-0.23,3,,kanu,Kanu,Kanu,Victor Hugo Soares dos Santos,https://s.glbimg.com/es/sde/f/2022/02/21/b1d2b6ae7d7c80be4768237f4820792b_FORMATO.png,Contundido
26,"{'CA': 1, 'DS': 7, 'FC': 3, 'FD': 1, 'FF': 2, 'FS': 7, 'PI': 9, 'SG': 2}",91708,3,266,3,7,7.1,14.47,0.34,7.3,3,,nino,Nino,Nino,Marcílio Florêncio Mota Filho,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,Provável
27,"{'CA': 2, 'DS': 4, 'FC': 3, 'PI': 4, 'SG': 2}",95794,3,282,3,7,0.0,10.48,0.0,5.75,2,,nathan-silva,Nathan Silva,N. Silva,Nathanael Ananias da Silva,https://s.glbimg.com/es/sde/f/2021/07/09/f485b236f55b942d9ffa6588b0d47e8f_FORMATO.png,Provável
28,{},90768,3,262,3,6,0.0,7.0,0.0,0.0,0,,fabricio-bruno,Fabrício Bruno,F. Bruno,Fabrício Bruno Soares de Faria,https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png,Nulo
29,"{'A': 1, 'DS': 9, 'FC': 3, 'FD': 2, 'FF': 3, 'FS': 11, 'FT': 1, 'G': 1, 'I': 1, 'PI': 38}",87863,3,262,4,6,5.8,19.48,-1.32,10.77,3,,arrascaeta,Arrascaeta,Arrascaeta,Giorgian Daniel de Arrascaeta Benedetti,https://s.glbimg.com/es/sde/f/2022/04/25/cc92618f5866aefc097fc6f6ad12eef6_FORMATO.png,Nulo
30,"{'CA': 1, 'DS': 1, 'FC': 4, 'FD': 3, 'FF': 3, 'FS': 4, 'G': 1, 'PI': 17}",90031,3,354,5,5,0.0,11.69,0.0,6.65,2,,mendoza,Mendoza,Mendoza,John Stiven Mendoza Valencia,https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,Contundido
31,"{'DS': 1, 'FC': 2, 'FD': 4, 'FF': 1, 'FS': 3, 'PI': 23}",87999,3,275,4,6,0.0,7.53,0.0,2.7,2,,gustavo-scarpa,Gustavo Scarpa,G. Scarpa,Gustavo Henrique Furtado Scarpa,https://s.glbimg.com/es/sde/f/2022/02/21/7f4f870f8251e4f95ab6d372a22919c1_FORMATO.png,Nulo
32,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 7, 'FS': 4, 'PI': 18, 'SG': 1}",38144,3,276,2,7,0.6,9.57,-1.24,4.37,3,,rafinha,Rafinha,Rafinha,Márcio Rafael Ferreira de Souza,https://s.glbimg.com/es/sde/f/2022/03/01/de7df71bb9091a8547f8d8bd0212b549_FORMATO.png,Provável
33,"{'A': 1, 'FF': 2, 'FS': 4, 'G': 3, 'PI': 14}",89898,3,264,5,7,0.7,17.35,-3.14,10.4,3,,roger-guedes,Róger Guedes,R. Guedes,Róger Krug Guedes,https://s.glbimg.com/es/sde/f/2021/11/12/4a05bdeb95f4e052f5e4d6bc9e844fa2_FORMATO.png,Provável
34,"{'DS': 1, 'FC': 2, 'FD': 2, 'FF': 3, 'FS': 1, 'PI': 5}",69102,3,282,5,6,2.4,5.95,-0.12,1.8,3,,vargas,Vargas,Vargas,Eduardo Jesús Vargas Rojas,https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_FORMATO.png,Nulo
35,"{'CA': 1, 'DS': 2, 'FC': 4, 'FD': 1, 'FF': 2, 'PI': 10}",85931,3,280,4,7,-1.0,5.25,-2.02,1.0,2,,hyoran,Hyoran,Hyoran,Hyoran Kaue Dalmoro,https://s.glbimg.com/es/sde/f/2022/02/21/43a05fa2efd0e95b4b3f0c4713721fe1_FORMATO.png,Provável
36,"{'FC': 1, 'FF': 1, 'FS': 1, 'PI': 7}",91573,3,276,3,6,0.3,5.62,-2.38,0.3,1,,arboleda,Arboleda,Arboleda,Robert Abel Arboleda Escobar,https://s.glbimg.com/es/sde/f/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,Nulo
37,"{'DS': 1, 'FD': 1, 'FS': 1, 'G': 1, 'PI': 3}",53148,3,280,5,7,0.3,6.89,-1.37,3.53,3,,ytalo,Ytalo,Ytalo,Ytalo José Oliveira dos Santos,https://s.glbimg.com/es/sde/f/2022/02/21/04e6ec2a4a482288bbd0edd201653f3d_FORMATO.png,Provável
38,"{'FC': 1, 'FD': 1, 'FF': 1, 'PI': 8}",38398,3,264,4,7,1.8,6.09,-0.35,0.45,2,,renato-augusto,Renato Augusto,R. Augusto,Renato Soares de Oliveira Augusto,https://s.glbimg.com/es/sde/f/2021/08/06/35684e60fd3427c98c6ffec1cb51d7d5_FORMATO.png,Provável
39,{},82792,3,280,6,7,4.0,10.6,-0.41,5.77,3,,mauricio-barbieri,Maurício Barbieri,M. Barbieri,Maurício Nogueira Barbieri,https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png,Provável
40,"{'DE': 10, 'GS': 5}",72290,3,327,1,7,2.0,4.3,-0.07,1.67,3,,jailson,Jailson,Jailson,Jailson Marcelino dos Santos,https://s.glbimg.com/es/sde/f/2022/02/25/89f6931decc893fa4555b93c4a37fe22_FORMATO.png,Provável
41,"{'CA': 1, 'DS': 7, 'FC': 2, 'FD': 2, 'FF': 1, 'G': 1, 'PI': 27}",93790,3,373,4,7,15.7,7.2,4.59,5.1,3,,marlon-freitas,Marlon Freitas,M. Freitas,Marlon Rodrigues Freitas,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,Provável
42,"{'CV': 1, 'FC': 3, 'PI': 3}",86864,3,327,2,5,0.0,3.17,0.0,-4.2,1,,marlon,Marlon ,Marlon ,Marlon Matheus Lopes do Nascimento,https://s.glbimg.com/es/sde/f/2022/02/25/d945a3ac1fe38c28ea612a9d62b68a37_FORMATO.png,Contundido
43,{},90444,3,285,2,6,0.0,7.0,0.0,0.0,0,,moises,Moisés,Moisés,Moisés Roberto Barbosa,https://s.glbimg.com/es/sde/f/2022/04/02/bc9c2d703de12aa0ab9a2ebf1a477872_FORMATO.png,Nulo
44,{},80692,3,275,3,6,0.0,8.0,0.0,0.0,0,,luan,Luan,Luan,Luan Garcia Teixeira,https://s.glbimg.com/es/sde/f/2022/02/21/c6c7b2c98c560509a3d86811257b9a72_FORMATO.png,Nulo
45,"{'DE': 7, 'GS': 2, 'SG': 2}",72294,3,282,1,7,0.0,12.59,-2.04,5.0,3,,everson,Everson,Everson,Everson Felipe Marques Pires,https://s.glbimg.com/es/sde/f/2021/05/02/2eff4cdfd58d4f859979ef83bbe1ad06_FORMATO.png,Provável
46,"{'FC': 1, 'FS': 3, 'FT': 1, 'G': 1, 'PI': 9, 'PP': 1}",80196,3,356,4,7,0.0,9.8,0.0,7.3,1,,yago-pikachu,Yago Pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,https://s.glbimg.com/es/sde/f/2022/02/25/7edada6b72e8fcbde3456ae981abd02f_FORMATO.png,Provável
47,"{'DS': 2, 'FC': 5, 'FD': 3, 'FF': 4, 'FS': 7, 'G': 4, 'I': 4, 'PI': 13}",89840,3,276,5,7,4.3,27.18,-1.93,13.83,3,,calleri,Calleri,Calleri,Jonathan Calleri,https://s.glbimg.com/es/sde/f/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png,Provável
48,{},104754,3,356,6,7,0.0,6.83,0.0,2.4,2,,juan-vojvoda,Juan Vojvoda,J. Vojvoda,Juan Pablo Vojvoda Rizzo,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,Provável
49,"{'FD': 2, 'FF': 1, 'FS': 4, 'PI': 18}",69705,3,276,4,6,0.7,5.67,-0.62,1.13,3,,nikao,Nikão,Nikão,Maycon Vinícius Ferreira da Cruz,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,Nulo
50,{},97341,3,276,6,7,4.22,11.79,-0.01,5.29,3,,rogerio-ceni,Rogério Ceni,R. Ceni,Rogério Ceni,https://s.glbimg.com/es/sde/f/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,Provável
51,"{'DS': 1, 'FC': 2, 'PI': 10}",68833,3,277,4,2,0.7,4.99,-2.21,-0.2,2,,ricardo-goulart,Ricardo Goulart,R. Goulart,Ricardo Goulart Pereira,https://s.glbimg.com/es/sde/f/2022/03/03/38ae8bd547bcc5a21f9bb3eaaa1d60c2_FORMATO.png,Dúvida
52,"{'FC': 1, 'FD': 1, 'FS': 2, 'I': 1, 'PI': 2}",72524,3,290,5,6,1.6,4.66,-1.34,1.6,1,,nicolas,Nicolas,Nicolas,Nicolas Godinho Johann,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,Nulo
53,"{'CA': 1, 'DS': 3, 'FC': 2, 'FS': 6, 'PI': 22}",68808,3,354,2,6,0.0,6.14,0.0,1.4,2,,nino-paraiba,Nino Paraíba,N. Paraíba,Severino do Ramo Clementino da Silva,https://s.glbimg.com/es/sde/f/2022/02/22/7fc46375115ce0f0e27a2498bc10c3a2_FORMATO.png,Nulo
54,"{'DS': 3, 'FC': 3, 'FF': 3, 'FS': 2, 'FT': 1, 'G': 1, 'PI': 16}",102878,3,293,4,7,12.6,10.01,2.95,5.17,3,,terans,Terans,Terans,Miguel David Terans Pérez  ,https://s.glbimg.com/es/sde/f/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png,Provável
55,"{'CA': 1, 'FC': 1, 'FF': 2, 'FS': 2, 'PI': 3}",79188,3,356,5,7,0.0,4.31,0.0,0.5,2,,silvio-romero,Silvio Romero,S. Romero,Silvio Ezequiel Romero,https://s.glbimg.com/es/sde/f/2022/02/25/ee2dcd6bf6249a62f5e1264349344cee_FORMATO.png,Provável
56,"{'DS': 3, 'FC': 1, 'FF': 2, 'FS': 1, 'PI': 4}",86485,3,282,5,5,0.0,9.25,0.0,5.0,1,,keno,Keno,Keno,Marcos da Silva França,https://s.glbimg.com/es/sde/f/2021/05/02/cc190959ce99d1236ff0a230132fb245_FORMATO.png,Contundido
57,"{'DS': 4, 'PI': 6}",95638,3,356,3,7,0.0,7.17,0.0,4.2,1,,marcelo-benevenuto,Marcelo Benevenuto,M. Benevenuto,Marcelo da Conceição Benevenuto Malaquias,https://s.glbimg.com/es/sde/f/2022/02/25/aca760bc951756f3a3788376d3e31a69_FORMATO.png,Provável
58,"{'DS': 2, 'FC': 2, 'FD': 1, 'FF': 3, 'FS': 2, 'PI': 15}",89274,3,262,4,6,1.4,5.59,-0.5,1.63,3,,andreas-pereira,Andreas Pereira,A. Pereira,Andreas Hugo Hoelgebaum Pereira,https://s.glbimg.com/es/sde/f/2022/03/03/40c59abb9f6c36d4b05b496f4b0db755_FORMATO.png,Nulo
59,"{'DS': 2, 'FC': 1, 'FF': 2, 'FS': 5, 'FT': 1, 'G': 1, 'I': 1, 'PI': 23}",68920,3,275,5,6,12.1,11.9,2.48,4.93,3,,dudu,Dudu,Dudu,Eduardo Pereira Rodrigues,https://s.glbimg.com/es/sde/f/2022/02/21/f77c90a60a3c8354d3235d1b61be9208_FORMATO.png,Nulo
60,"{'FC': 5, 'FF': 5, 'FS': 2, 'G': 2, 'I': 3, 'PI': 9}",91607,3,275,5,6,7.7,10.13,0.95,6.1,3,,rony,Rony,Rony,Ronielson da Silva Barbosa,https://s.glbimg.com/es/sde/f/2022/02/21/a09a417ce482ea35a6c54e89437850d4_FORMATO.png,Nulo
61,"{'CA': 1, 'DS': 1, 'FC': 2, 'FD': 2, 'FF': 2, 'FS': 3, 'PI': 14}",94916,3,282,4,7,2.6,9.32,-0.67,1.85,2,,nacho-fernandez,Nacho Fernández,N. Fernández,Ignacio Martín Fernández,https://s.glbimg.com/es/sde/f/2021/04/23/021bc265ea84999199e1b2449e23766c_FORMATO.png,Provável
62,"{'FD': 6, 'FF': 5, 'FS': 1, 'I': 3, 'PI': 8}",79631,3,266,5,7,2.5,10.01,-0.45,3.53,3,,cano,Cano,Cano,Germán Ezequiel Cano,https://s.glbimg.com/es/sde/f/2022/04/20/5bb8f223990a3b79975f90d376fb341a_FORMATO.png,Provável
63,{},72580,3,327,1,5,0.0,7.0,0.0,0.0,0,,matheus-cavichioli,Matheus Cavichioli,M. Cavichioli,Matheus Fernando Cavichioli,https://s.glbimg.com/es/sde/f/2021/06/04/4b9a4cd7759d0ef36a25a02c4b9cf8a8_FORMATO.png,Contundido
64,"{'DS': 1, 'FD': 1, 'FS': 2, 'PI': 8}",50879,3,293,4,6,-0.1,4.73,-0.83,0.87,3,,marlos,Marlos,Marlos,Marlos Romero Bonfim,https://s.glbimg.com/es/sde/f/2022/02/21/5a0a36ab5f18930dc3a619724138d367_FORMATO.png,Nulo
65,"{'A': 2, 'DS': 5, 'FD': 2, 'FS': 1, 'I': 1, 'PI': 8}",42135,3,264,4,7,0.9,17.0,-1.79,6.0,3,,willian,Willian,Willian,Willian Borges da Silva,https://s.glbimg.com/es/sde/f/2021/09/09/58cf865acea9ec10e49e06337c7e7d4d_FORMATO.png,Provável
66,"{'FC': 2, 'FS': 1, 'PI': 1}",100763,3,276,4,6,0.0,7.41,0.0,-0.2,1,,gabriel-sara,Gabriel Sara,G. Sara,Gabriel Davi Gomes Sara,https://s.glbimg.com/es/sde/f/2022/03/01/b98717b5d5b0fef1f3992ca77376aa46_FORMATO.png,Nulo
67,"{'FF': 2, 'PI': 3}",79113,3,263,3,7,1.3,6.63,-2.37,1.3,1,,victor-cuesta,Víctor Cuesta,V. Cuesta,Víctor Leandro Cuesta,https://s.glbimg.com/es/sde/f/2022/04/13/4f3258f391a28a24859ea19abee67739_FORMATO.png,Provável
68,"{'DS': 4, 'FC': 5, 'FS': 1, 'PI': 5}",82463,3,282,4,6,0.4,4.45,-0.44,1.1,3,,otavio,Otávio,Otávio,Otávio Henrique Passos Santos,https://s.glbimg.com/es/sde/f/2022/02/27/4408faa1939fc9ce996ca6db75e58e52_FORMATO.png,Nulo
69,"{'FC': 1, 'PI': 5}",96684,3,276,5,6,-0.4,3.72,-1.96,-0.4,2,,rigoni,Rigoni,Rigoni,Emiliano Ariel Rigoni,https://s.glbimg.com/es/sde/f/2022/03/01/f8d5029ee4e43d0050ec116c23af5c56_FORMATO.png,Nulo
70,"{'DS': 1, 'FC': 2, 'G': 1, 'PI': 2}",69034,3,264,4,7,-0.6,11.49,-3.04,4.2,2,,paulinho,Paulinho,Paulinho,José Paulo Bezerra Maciel Júnior,https://s.glbimg.com/es/sde/f/2022/02/22/b7da1683ff41ffb17a22a301f538ac44_FORMATO.png,Provável
71,"{'CA': 1, 'DS': 7, 'FC': 2, 'FS': 4, 'PI': 28, 'SG': 2}",104276,3,266,2,7,1.3,10.23,-1.13,5.33,3,,calegari,Calegari,Calegari,Lucas Felipe Calegari,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,Provável
72,{},73384,3,266,2,6,0.0,7.0,0.0,0.0,0,,samuel-xavier,Samuel Xavier,S. Xavier,Samuel Xavier Brito,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,Nulo
73,"{'CA': 1, 'DS': 3, 'FC': 5, 'FD': 1, 'FF': 2, 'FS': 4, 'PI': 13}",99815,3,266,4,7,0.7,5.55,-0.48,1.53,3,,arias,Arias,Arias,Jhon Adolfo Arias Andrade,https://s.glbimg.com/es/sde/f/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png,Provável
74,"{'DS': 4, 'FC': 2, 'FF': 2, 'FS': 2, 'PI': 4}",38750,3,262,2,6,0.0,8.07,0.0,6.4,1,,filipe-luis,Filipe Luís,F. Luís,Filipe Luís Kasmirski,https://s.glbimg.com/es/sde/f/2022/04/25/369bf71d74f60350b1da899775cdd41b_FORMATO.png,Nulo
75,"{'DS': 2, 'FD': 1, 'FF': 1, 'FS': 2, 'G': 2, 'PI': 6}",98672,3,282,5,6,19.8,10.13,5.78,6.93,3,,savarino,Savarino,Savarino,Jefferson David Savarino Quintero,https://s.glbimg.com/es/sde/f/2021/05/02/d3e7e7202b89ee25b82020db1b85b35e_FORMATO.png,Nulo
76,"{'FC': 1, 'FS': 2, 'PI': 5}",62114,3,285,4,5,0.0,6.08,0.0,0.2,1,,taison,Taison,Taison,Taison Barcellos Freda,https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png,Contundido
77,"{'DS': 2, 'FF': 3, 'FS': 4, 'PI': 10}",98909,3,293,5,6,0.0,7.16,0.0,2.9,2,,cuello,Cuello,Cuello,Tomás Esteban Cuello,https://s.glbimg.com/es/sde/f/2022/02/24/6bec1ac11713040382a43683f3ec06ba_FORMATO.png,Nulo
78,"{'CV': 1, 'DS': 1, 'FC': 1, 'FF': 1, 'FS': 3, 'FT': 1, 'PI': 12}",71162,3,354,4,7,0.0,4.62,0.0,2.0,1,,vina,Vina,Vina,Vinícius Goes Barbosa de Souza,https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,Provável
79,"{'DS': 5, 'PI': 12}",78478,3,262,4,6,1.6,4.98,-0.17,1.6,3,,willian-arao,Willian Arão,W. Arão,Willian Souza Arão da Silva,https://s.glbimg.com/es/sde/f/2022/04/25/de6583b845572b4fd501530503901c3a_FORMATO.png,Nulo
80,"{'DS': 3, 'FC': 2, 'FD': 1, 'FF': 2, 'FS': 2, 'G': 1, 'PI': 9}",60825,3,327,5,7,3.1,6.74,-0.31,4.63,3,,felipe-azevedo,Felipe Azevedo,F. Azevedo,Felipe Azevedo dos Santos,https://s.glbimg.com/es/sde/f/2022/02/25/32fc5d9f18e690ed6ef80d16faae95cc_FORMATO.png,Provável
81,"{'DS': 9, 'FC': 7, 'FF': 2, 'FS': 11, 'PI': 17}",86388,3,327,4,7,1.6,9.36,-0.77,4.7,3,,ale,Alê,Alê,Alexandre Egea,https://s.glbimg.com/es/sde/f/2022/02/24/4b65fc3f258e926df6bf12c3abbfa9a0_FORMATO.png,Provável
82,"{'A': 1, 'DS': 4, 'FC': 1, 'FD': 1, 'FF': 3, 'G': 1, 'PI': 7}",100079,3,282,4,7,0.0,16.73,0.0,10.2,2,,zaracho,Zaracho,Zaracho,Federico Matías Javier Zaracho,https://s.glbimg.com/es/sde/f/2021/04/23/ccb1d73771f04699045f78f794f4481d_FORMATO.png,Provável
83,"{'CA': 1, 'FC': 1, 'PI': 3}",90309,3,285,5,6,-1.6,5.0,-3.0,-1.6,1,,david,David,David,David Correa da Fonseca,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,Nulo
