,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,5.11,5.444999999999999
1,Abner Vinícius,104513,Athletico-PR,LAT,3.1333333333333333,2.1999999999999997
2,Ademir,101314,Atlético-MG,ATA,2.733333333333333,1.0666666666666667
3,Aderlan,88423,Bragantino,LAT,5.333333333333333,2.7
4,Adrián Martínez,104778,Coritiba,ATA,4.3999999999999995,0.0
5,Adson,111682,Corinthians,MEI,5.1,1.5333333333333334
6,Airton,106107,Atlético-GO,ATA,4.95,3.0999999999999996
7,Alan Empereur,88033,Cuiabá,ZAG,2.3,-1.9999999999999998
8,Alan Kardec,50347,Atlético-MG,ATA,0.7,7.7
9,Alan Patrick,68685,Internacional,MEI,7.9,0.0
10,Alef Manga,101254,Coritiba,ATA,6.625,5.6
11,Alemão,98219,Internacional,ATA,4.6,5.5
12,Alerrandro,101715,Bragantino,ATA,8.333333333333334,10.466666666666667
13,Alesson,97321,Cuiabá,ATA,5.15,-0.06666666666666665
14,Alex Muralha,79066,Coritiba,GOL,5.0,0.75
15,Alexandre Jesus,107044,Fluminense,ATA,3.4,-0.1
16,Allan,96652,Atlético-MG,MEI,3.35,1.0666666666666667
17,Alê,86388,América-MG,MEI,3.7,1.8499999999999999
18,Andreas Pereira,89274,Flamengo,MEI,0.8,3.4
19,André,68690,Cuiabá,ATA,1.25,0.45
20,André,107498,Fluminense,MEI,4.199999999999999,4.8
21,André Anderson,106803,São Paulo,MEI,0.9,0.0
22,André Luís,92146,Cuiabá,ATA,5.233333333333333,1.8999999999999997
23,Andrés Hurtado,110715,Bragantino,LAT,4.9,0.24999999999999997
24,Antonio Mohamed,71071,Atlético-MG,TEC,5.753333333333333,4.993333333333333
25,António Oliveira,111578,Cuiabá,TEC,5.68,2.025
26,Arboleda,91573,São Paulo,ZAG,0.9,0.0
27,Arias,99815,Fluminense,MEI,8.625,3.6666666666666665
28,Arrascaeta,87863,Flamengo,MEI,7.033333333333334,4.3
29,Arthur Chaves,111412,Avaí,ZAG,3.1999999999999997,1.0
30,Arthur Henrique,86629,Atlético-GO,LAT,0.65,0.45
31,Artur,95799,Bragantino,ATA,6.566666666666666,5.699999999999999
32,Atuesta ,96754,Palmeiras,MEI,0.44999999999999996,-0.2333333333333333
33,Auro,88540,Santos,LAT,1.0,6.6
34,Ayrton Lucas,88393,Flamengo,LAT,7.4,2.0999999999999996
35,Baralhas,99440,Atlético-GO,MEI,3.466666666666667,1.65
36,Bento,105208,Athletico-PR,GOL,4.0,5.5
37,Bernardo,112368,Coritiba,MEI,2.5999999999999996,0.0
38,Bissoli,100762,Avaí,ATA,5.575000000000001,3.1
39,Boschilia,86841,Internacional,MEI,0.7,0.0
40,Breno Lopes,93988,Palmeiras,ATA,0.55,1.475
41,Bressan,72491,Avaí,ZAG,0.6999999999999998,2.2
42,Bruninho,101716,Juventude,MEI,0.4,0.0
43,Bruno Cortez,72079,Avaí,LAT,2.4250000000000003,0.3999999999999999
44,Bruno Gomes,106202,Coritiba,MEI,4.0,0.0
45,Bruno Melo,84339,Corinthians,LAT,6.2,0.5
46,Bruno Méndez,103700,Corinthians,ZAG,6.1,2.266666666666667
47,Bruno Nazário,81776,Juventude,MEI,0.4,0.0
48,Bruno Oliveira,103996,Santos,MEI,1.825,-0.2
49,Bruno Pacheco,90061,Ceará,LAT,8.4,6.3
50,Bruno Silva,68698,Avaí,MEI,4.074999999999999,4.550000000000001
51,Brítez,101995,Fortaleza,LAT,11.1,10.4
52,Bustos,96678,Internacional,LAT,9.1,0.0
53,Caetano,103575,Goiás,ZAG,2.0,2.9
54,Caio,101601,Goiás,MEI,1.0,1.1666666666666667
55,Caio Paulista,102318,Fluminense,ATA,4.075,3.5
56,Caio Vidal,107745,Internacional,ATA,0.4,2.9
57,Calebe,109461,Atlético-MG,MEI,2.0,5.7
58,Calleri,89840,São Paulo,ATA,3.4749999999999996,0.75
59,Camacho,68770,Santos,MEI,1.4,3.5666666666666664
60,Camilo,104519,Cuiabá,MEI,0.5333333333333333,2.7000000000000006
61,Camutanga,96793,Atlético-GO,ZAG,2.4,0.0
62,Cano,79631,Fluminense,ATA,13.325,4.2
63,Canobbio,102928,Athletico-PR,ATA,6.3500000000000005,2.1666666666666665
64,Cantillo,85315,Corinthians,MEI,3.125,2.5
65,Capixaba,94894,Juventude,ATA,2.6,1.7249999999999999
66,Carlos Alberto,106704,América-MG,ATA,-0.3,1.6500000000000001
67,Carlos Eduardo,90917,Bragantino,ATA,1.3,0.050000000000000044
68,Carlos Sánchez,81677,Santos,MEI,-0.16666666666666666,-1.5
69,Carlos de Pena,87242,Internacional,ATA,2.6999999999999997,3.75
70,Ceballos,115502,Fortaleza,ZAG,8.0,4.266666666666667
71,Chay,104926,Botafogo,MEI,2.0,0.5
72,Chico,82407,Juventude,MEI,0.95,1.5
73,Churín,98289,Atlético-GO,ATA,3.6500000000000004,1.633333333333333
74,Cleiton,93882,Bragantino,GOL,2.6666666666666665,3.0
75,Cléber,104125,Ceará,ATA,3.9000000000000004,2.6
76,Conti,100943,América-MG,ZAG,2.7000000000000006,1.4333333333333333
77,Copete,77959,Avaí,ATA,-0.6,0.0
78,Cuello,98909,Athletico-PR,ATA,9.35,2.8
79,Cássio,42234,Corinthians,GOL,6.25,-1.0
80,César,91422,Juventude,GOL,4.0,5.25
81,DG,109199,Botafogo,LAT,-1.4,0.0
82,Dadá Belmonte,94263,Goiás,ATA,2.2,8.0
83,Daniel,96468,Internacional,GOL,3.9,7.25
84,Daniel Borges,73318,Botafogo,LAT,6.7,0.6666666666666666
85,Daniel Cruz,112734,Botafogo,ATA,1.1,-0.1
86,Daniel Guedes ,88225,Cuiabá,LAT,6.6,1.9
87,Danilo,107231,Palmeiras,MEI,3.1999999999999997,3.3666666666666667
88,Danilo Avelar,72142,América-MG,ZAG,1.95,-0.20000000000000004
89,Danilo Barcelos,84382,Goiás,LAT,4.550000000000001,1.3333333333333333
90,David,90309,Internacional,ATA,0.8333333333333331,1.15
91,David Duarte,91772,Fluminense,ZAG,-0.2,0.0
92,David Luiz,52827,Flamengo,ZAG,3.8,0.0
93,Del Piage,107972,Botafogo,MEI,3.6499999999999995,2.7
94,Dentinho,50428,Ceará,ATA,0.04999999999999999,1.1
95,Dentinho,115806,Avaí,ATA,0.1,-0.5
96,Depietri,114138,Fortaleza,ATA,1.0,-0.6
97,Diego,38909,Flamengo,MEI,5.65,0.46666666666666673
98,Diego,101027,Goiás,MEI,5.733333333333333,2.466666666666667
99,Diego,101728,São Paulo,ZAG,1.8250000000000002,0.7999999999999999
100,Diego,115678,Coritiba,LAT,2.3,0.0
101,Dorival Júnior,40990,Flamengo,TEC,8.73,3.0999999999999996
102,Douglas Borges,78893,Botafogo,GOL,0.0,0.0
103,Douglas Friedrich,78584,Avaí,GOL,-1.0,0.0
104,Du Queiroz,113687,Corinthians,MEI,1.875,1.7
105,Dudu,68920,Palmeiras,ATA,3.766666666666667,1.7
106,Dudu,97133,Atlético-GO,LAT,3.4,0.0
107,Edenílson,63289,Internacional,MEI,7.233333333333334,3.0
108,Eder,91521,São Paulo,ATA,0.36666666666666664,-0.06666666666666667
109,Edinho,80193,Juventude,ATA,-0.2333333333333333,1.0333333333333334
110,Edson ,80370,Atlético-GO,MEI,3.1,3.0
111,Edson Fernando,105901,Atlético-GO,MEI,1.0,4.4
112,Eduardo,68708,Botafogo,MEI,5.6,1.5
113,Eduardo,91688,Avaí,MEI,3.625,0.25
114,Eduardo Barroca,77774,Avaí,TEC,3.985,1.975
115,Eduardo Bauermann,86970,Santos,ZAG,4.675,1.25
116,Eduardo Sasha,70360,Atlético-MG,ATA,0.8333333333333334,11.1
117,Egídio,42145,Coritiba,LAT,3.533333333333333,1.8
118,Elton,38588,Cuiabá,ATA,1.8,1.9
119,Elton,71719,Juventude,MEI,1.4,0.30000000000000004
120,Elvis,73347,Goiás,MEI,0.7,0.2
121,Eric Ramires,103295,Bragantino,MEI,-1.8,0.7
122,Erick,97810,Ceará,ATA,4.75,1.2
123,Erick,98022,Athletico-PR,MEI,7.733333333333334,3.0250000000000004
124,Erison,108422,Botafogo,ATA,4.533333333333334,1.75
125,Estevão,117870,Internacional,MEI,-0.2,-0.1
