,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,15.0,Fluminense,Corinthians,38.43916369696306,31.67328844646218,31.775353886161582,33.84427770987705,34.0334435860632
1,15.0,Juventude,Atlético-MG,23.794616620723748,27.605743729925734,50.641602209272456,20.10233690071157,36.56183871628506
2,15.0,Santos,Flamengo,41.0863583957347,29.03372265653472,31.861226310687588,35.18394157578949,23.848575187161234
3,15.0,Ceará,Internacional,36.997244857823425,31.221267792549266,33.74893029635359,31.156563665357233,30.24158568982535
4,15.0,Palmeiras,Athletico-PR,64.75178963106582,20.37037124939796,16.603739545567816,40.74206162183968,12.059165649278153
5,15.0,Avaí,Cuiabá,49.601158303339595,28.682038114819772,23.69391314471388,40.01432026479698,19.290373784750734
6,15.0,Atlético-GO,São Paulo,37.253873287298966,27.933802614333093,36.790631828621656,23.842181155217077,22.123568664877098
7,15.0,América-MG,Goiás,43.833951348199015,28.809047465384126,29.270269896393973,30.982171207145356,26.456696930252527
8,15.0,Coritiba,Fortaleza,44.37028731791015,28.55034185868052,29.055973339966737,34.69929408565709,20.2848231339032
9,15.0,Bragantino,Botafogo,51.89791057419345,26.12803431021906,23.97365092769211,30.749672148254376,15.74214688078024
