,atleta_id,apelido,ranking
0,87999,Gustavo Scarpa,1
1,71684,Gustavo Gómez,2
2,91607,Rony,3
3,98225,Pedro Raul,4
4,87225,Pedro Henrique,5
5,110506,Abel Ferreira,6
6,100848,Luan Cândido,7
7,100652,Yuri Alberto,8
8,79113,Víctor Cuesta,9
9,69375,Vidal,10
10,51772,Everton Ribeiro,11
11,94968,Juninho Capixaba,12
12,63013,Marcos Rocha,13
13,79631,Cano,14
14,107950,Fausto Vera,15
15,43618,Luiz Felipe Scolari,16
16,102130,Piquerez,17
17,87887,Balbuena,18
18,71631,Weverton,19
19,90031,Mendoza,20
