,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Palmeiras,1.9681672326291302,0.9941458156104205,1.79931678718847,1.1833651947173305,1.8837420099088003,1.0887555051638755,0.9740214170187097,0.6159515924711396,0.7949865047449247
1,Atlético-MG,1.6213903756505175,0.7362269659705982,1.3305521775871558,0.9946729647407571,1.4759712766188366,0.8654499653556776,0.8851634096799192,0.33587921284639877,0.610521311263159
2,Flamengo,1.9471330153449373,0.9030684958895907,1.2137675660563678,1.0413124605929873,1.5804502907006526,0.972190478241289,1.0440645194553466,0.1724551054633805,0.6082598124593636
3,Fortaleza,1.4995213826795295,0.9346453005208757,1.1015430976571974,1.1423807547607745,1.3005322401683634,1.0385130276408252,0.5648760821586538,-0.04083765710357712,0.26201921252753824
4,Bragantino,1.5541416088037419,1.0934259036544405,1.4165139904855486,1.4192358282338842,1.4853277996446452,1.2563308659441623,0.4607157051493014,-0.002721837748335565,0.2289969337004829
5,Fluminense,1.6739156500142733,1.0453900837796632,0.9779418193573328,1.2368217513818673,1.325928734685803,1.1411059175807652,0.6285255662346101,-0.2588799320245345,0.1848228171050379
6,Internacional,1.630315672918799,1.2602538299527437,1.0654521704893025,1.0867495775951146,1.3478839217040508,1.1735017037739293,0.3700618429660554,-0.021297407105812072,0.17438221793012154
7,São Paulo,1.4930113566572485,0.9885665422934933,1.1685819952230736,1.3788039711480313,1.330796675940161,1.1836852567207623,0.5044448143637552,-0.21022197592495773,0.14711141921939874
8,Santos,1.5405088565190037,1.552190752289553,1.2263543390779155,1.14866155731304,1.3834315977984595,1.3504261548012966,-0.011681895770549344,0.07769278176487537,0.033005442997162904
9,Atlético-GO,1.5415188982700299,0.9686995793078285,1.1606225590945138,1.6725408620551503,1.3510707286822718,1.3206202206814894,0.5728193189622014,-0.5119183029606365,0.030450508000782417
10,Coritiba,1.4025541630087028,1.0381736680616713,1.1322934760514076,1.5837364467575858,1.2674238195300553,1.3109550574096285,0.3643804949470315,-0.4514429707061782,-0.04353123787957314
11,Ceará,1.160500947970244,1.153953303722614,1.3005768302166827,1.41476840688689,1.2305388890934634,1.2843608553047519,0.006547644247629991,-0.1141915766702073,-0.05382196621128843
12,América-MG,1.3983026704519217,1.1245962486216512,1.1053080169713192,1.6548304170701043,1.2518053437116206,1.3897133328458777,0.2737064218302705,-0.5495224000987851,-0.13790798913425717
13,Juventude,1.3694200816520472,1.017897342584875,0.7487454027268722,1.675951422939317,1.0590827421894597,1.346924382762096,0.35152273906717224,-0.9272060202124449,-0.2878416405726363
14,Botafogo,1.102708958595212,1.113151675717413,0.9864117613794766,1.5601915177661994,1.0445603599873443,1.3366715967418061,-0.010442717122201017,-0.5737797563867227,-0.2921112367544618
15,Athletico-PR,1.2503525219399236,1.2988975982435853,0.8985983006640912,1.4429789602382035,1.0744754113020074,1.3709382792408944,-0.04854507630366167,-0.5443806595741123,-0.296462867938887
16,Corinthians,0.8963035144248561,1.0709959789742267,0.9103965591877711,1.3779962982589788,0.9033500368063136,1.224496138616603,-0.1746924645493706,-0.4675997390712078,-0.32114610181028924
17,Cuiabá,1.0646700149210901,1.1182273172624493,0.8501792150737123,1.589149502268803,0.9574246149974013,1.353688409765626,-0.053557302341359136,-0.7389702871950906,-0.3962637947682248
18,Avaí,1.2616079324621834,0.9770577780792604,0.7840576905972008,2.113913998257657,1.022832811529692,1.5454858881684588,0.28455015438292297,-1.3298563076604564,-0.5226530766387667
19,Goiás,0.9951155442287789,1.6729986596628796,0.9819579718679603,1.7052205887235763,0.9885367580483696,1.689109624193228,-0.6778831154341007,-0.723262616855616,-0.7005728661448584
