,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1390,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0,Fortaleza,mandante,2.4166666666666665,8.475
1391,Marcelo Lomba,68872,Palmeiras,GOL,10.0,9.5,Athletico-PR,mandante,4.0,7.0
1392,Gustavo Gómez,71684,Palmeiras,ZAG,9.92,6.95,Athletico-PR,mandante,4.0,6.96
1393,Gustavo Scarpa,87999,Palmeiras,MEI,9.700000000000001,6.783333333333334,Athletico-PR,mandante,4.0,6.8500000000000005
1394,Iago Maidana,89226,América-MG,ZAG,10.55,1.3250000000000002,Goiás,mandante,2.7857142857142856,6.667857142857143
1395,Egídio,42145,Coritiba,LAT,10.799999999999999,3.366666666666667,Fortaleza,mandante,2.4166666666666665,6.6083333333333325
1396,Moraes,95058,Juventude,LAT,9.05,4.1000000000000005,Atlético-MG,mandante,4.1,6.575
1397,Natan,107110,Bragantino,ZAG,9.7,1.22,Botafogo,mandante,2.9285714285714284,6.314285714285714
1398,Léo Baptistão ,81161,Santos,ATA,7.685714285714285,3.0,Flamengo,mandante,4.285714285714286,5.985714285714286
1399,Piquerez,102130,Palmeiras,LAT,7.92,4.033333333333333,Athletico-PR,mandante,4.0,5.96
1400,Lima,96340,Ceará,MEI,8.066666666666668,2.7199999999999998,Internacional,mandante,3.7714285714285714,5.919047619047619
1401,Cano,79631,Fluminense,ATA,9.242857142857144,1.8714285714285714,Corinthians,mandante,2.5,5.871428571428572
1402,Raphael Veiga,94509,Palmeiras,MEI,7.659999999999999,2.566666666666667,Athletico-PR,mandante,4.0,5.83
1403,Lucas Ribeiro,103088,Ceará,ZAG,7.8,2.766666666666666,Internacional,mandante,3.7714285714285714,5.785714285714286
1404,Marcos Leonardo,109497,Santos,ATA,6.833333333333333,8.75,Flamengo,mandante,4.285714285714286,5.559523809523809
1405,Samuel Xavier,73384,Fluminense,LAT,8.575000000000001,4.483333333333333,Corinthians,mandante,2.5,5.5375000000000005
1406,Hyoran,85931,Bragantino,MEI,8.1,4.9799999999999995,Botafogo,mandante,2.9285714285714284,5.514285714285714
1407,Bissoli,100762,Avaí,ATA,8.12857142857143,3.3833333333333333,Cuiabá,mandante,2.7857142857142856,5.457142857142857
1408,Abel Ferreira,110506,Palmeiras,TEC,6.774285714285715,6.246666666666667,Athletico-PR,mandante,4.0,5.387142857142857
1409,Vinicius Machado,106819,Ceará,GOL,7.0,0.0,Internacional,mandante,3.7714285714285714,5.385714285714286
1410,Muriqui,38225,Avaí,ATA,7.828571428571429,1.6200000000000003,Cuiabá,mandante,2.7857142857142856,5.307142857142857
1411,Zé Rafael,82455,Palmeiras,MEI,6.6000000000000005,5.58,Athletico-PR,mandante,4.0,5.300000000000001
1412,Luan Cândido,100848,Bragantino,LAT,7.06,6.6,Botafogo,mandante,2.9285714285714284,4.994285714285714
1413,Léo Gamalho,53865,Coritiba,ATA,7.459999999999999,4.333333333333333,Fortaleza,mandante,2.4166666666666665,4.938333333333333
1414,Luiz Henrique,109282,Fluminense,ATA,7.3428571428571425,5.3999999999999995,Corinthians,mandante,2.5,4.921428571428571
1415,Luan,80692,Palmeiras,ZAG,5.5,2.733333333333333,Athletico-PR,mandante,4.0,4.75
1416,Maicon,71227,Santos,ZAG,5.18,3.04,Flamengo,mandante,4.285714285714286,4.732857142857142
1417,Matheus Alexandre,103347,Coritiba,LAT,7.0,3.3500000000000005,Fortaleza,mandante,2.4166666666666665,4.708333333333333
1418,Paulinho Bóia,100333,América-MG,ATA,6.6000000000000005,2.0999999999999996,Goiás,mandante,2.7857142857142856,4.692857142857143
1419,Rony,91607,Palmeiras,ATA,5.3571428571428585,7.6000000000000005,Athletico-PR,mandante,4.0,4.678571428571429
1420,Dudu,68920,Palmeiras,ATA,5.328571428571428,3.7833333333333337,Athletico-PR,mandante,4.0,4.664285714285715
1421,Fabián Bustos,107645,Santos,TEC,5.0200000000000005,3.6119999999999997,Flamengo,mandante,4.285714285714286,4.652857142857143
1422,Gabriel Menino,103767,Palmeiras,MEI,5.3,4.95,Athletico-PR,mandante,4.0,4.65
1423,Marlon Freitas,93790,Atlético-GO,MEI,5.614285714285714,2.1857142857142855,São Paulo,mandante,3.6714285714285713,4.642857142857142
1424,Óscar Ruíz,71691,Juventude,ATA,5.08,3.975,Atlético-MG,mandante,4.1,4.59
1425,Wellington Rato,82766,Atlético-GO,MEI,5.485714285714286,3.2142857142857144,São Paulo,mandante,3.6714285714285713,4.578571428571428
1426,Léo Ortiz,97867,Bragantino,ZAG,6.1499999999999995,4.266666666666667,Botafogo,mandante,2.9285714285714284,4.539285714285714
1427,Airton,106107,Atlético-GO,ATA,5.366666666666667,2.1999999999999997,São Paulo,mandante,3.6714285714285713,4.519047619047619
1428,Gustavo Garcia,107225,Palmeiras,LAT,5.0,6.1,Athletico-PR,mandante,4.0,4.5
1429,Kuscevic,98619,Palmeiras,ZAG,5.0,13.2,Athletico-PR,mandante,4.0,4.5
1430,Paulinho Moccelin,82640,Juventude,ATA,4.866666666666666,-0.3599999999999998,Atlético-MG,mandante,4.1,4.4833333333333325
1431,Artur,95799,Bragantino,ATA,6.025,6.0,Botafogo,mandante,2.9285714285714284,4.476785714285715
1432,Gabriel Veron,103764,Palmeiras,ATA,4.840000000000001,3.8,Athletico-PR,mandante,4.0,4.42
1433,Igor Paixão,104530,Coritiba,ATA,6.3999999999999995,7.266666666666667,Fortaleza,mandante,2.4166666666666665,4.408333333333333
1434,Lucas Pires,114374,Santos,LAT,4.3999999999999995,2.12,Flamengo,mandante,4.285714285714286,4.3428571428571425
1435,João Paulo,85425,Santos,GOL,4.385714285714285,3.1,Flamengo,mandante,4.285714285714286,4.335714285714285
1436,Vanderlan,107236,Palmeiras,LAT,4.6,0.0,Athletico-PR,mandante,4.0,4.3
1437,Marcos Rocha,63013,Palmeiras,LAT,4.58,10.425,Athletico-PR,mandante,4.0,4.29
1438,Cris Silva,89668,Fluminense,LAT,6.066666666666666,3.1,Corinthians,mandante,2.5,4.283333333333333
1439,Dorival Júnior,40990,Ceará,TEC,4.786666666666666,3.3833333333333333,Internacional,mandante,3.7714285714285714,4.279047619047619
1440,Murilo,97653,Palmeiras,ZAG,4.542857142857143,5.76,Athletico-PR,mandante,4.0,4.271428571428571
1441,Matheusinho,93886,América-MG,MEI,5.7,-0.9500000000000002,Goiás,mandante,2.7857142857142856,4.242857142857143
1442,Vitor Mendes,104401,Juventude,ZAG,4.279999999999999,2.6,Atlético-MG,mandante,4.1,4.1899999999999995
1443,Jorginho,70323,Atlético-GO,TEC,4.7075000000000005,3.905,São Paulo,mandante,3.6714285714285713,4.189464285714286
