,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1105,Pedro Rocha,90302,Athletico-PR,ATA,0.0,0.09999999999999999,Avaí,mandante,10.0,10.0
1106,Abner Vinícius,104513,Athletico-PR,LAT,9.299999999999999,-0.13333333333333333,Avaí,mandante,10.0,9.649999999999999
1107,Natan,107110,Bragantino,ZAG,14.9,0.6,Atlético-MG,mandante,2.25,8.575
1108,Hugo Moura,101594,Athletico-PR,MEI,6.800000000000001,4.25,Avaí,mandante,10.0,8.4
1109,Bento,105208,Athletico-PR,GOL,6.666666666666667,1.0,Avaí,mandante,10.0,8.333333333333334
1110,Róger Guedes,89898,Corinthians,ATA,13.55,2.25,São Paulo,mandante,2.6666666666666665,8.108333333333334
1111,Praxedes,107744,Bragantino,MEI,13.5,2.3,Atlético-MG,mandante,2.25,7.875
1112,Matheus Fernandes,94067,Athletico-PR,MEI,5.6,3.1500000000000004,Avaí,mandante,10.0,7.8
1113,Lucas Piton,105584,Corinthians,LAT,12.899999999999999,5.25,São Paulo,mandante,2.6666666666666665,7.783333333333332
1114,Arrascaeta,87863,Flamengo,MEI,12.950000000000001,10.0,Goiás,mandante,2.3333333333333335,7.6416666666666675
1115,Orejuela,95352,Athletico-PR,LAT,5.199999999999999,2.8,Avaí,mandante,10.0,7.6
1116,Khellven ,105175,Athletico-PR,LAT,4.9,1.35,Avaí,mandante,10.0,7.45
1117,Pedro Henrique,87225,Athletico-PR,ZAG,4.766666666666667,3.2999999999999994,Avaí,mandante,10.0,7.383333333333333
1118,Terans,102878,Athletico-PR,MEI,4.433333333333333,-0.05,Avaí,mandante,10.0,7.216666666666667
1119,Fábio Carille,70696,Athletico-PR,TEC,4.385,3.15,Avaí,mandante,10.0,7.1925
1120,Maicon,71227,Santos,ZAG,9.45,4.266666666666667,Ceará,mandante,4.5,6.975
1121,Léo Baptistão ,81161,Santos,ATA,9.200000000000001,2.7,Ceará,mandante,4.5,6.8500000000000005
1122,Lucas Halter,102253,Athletico-PR,ZAG,3.7,2.9,Avaí,mandante,10.0,6.85
1123,Cássio,42234,Corinthians,GOL,11.0,4.066666666666666,São Paulo,mandante,2.6666666666666665,6.833333333333333
1124,Rwan,115404,Santos,ATA,9.0,1.7,Ceará,mandante,4.5,6.75
1125,Matheus Felipe,102310,Athletico-PR,ZAG,3.4333333333333336,7.65,Avaí,mandante,10.0,6.716666666666667
1126,Marcos Leonardo,109497,Santos,ATA,8.733333333333333,5.8999999999999995,Ceará,mandante,4.5,6.616666666666666
1127,Vitinho,101960,Athletico-PR,ATA,3.033333333333333,0.7333333333333334,Avaí,mandante,10.0,6.516666666666667
1128,Rafael Ramos,93236,Corinthians,LAT,9.65,3.1666666666666665,São Paulo,mandante,2.6666666666666665,6.158333333333333
1129,Cuello,98909,Athletico-PR,ATA,2.15,2.433333333333333,Avaí,mandante,10.0,6.075
1130,Bruno Henrique,90285,Flamengo,ATA,9.6,6.949999999999999,Goiás,mandante,2.3333333333333335,5.966666666666667
1131,Canobbio,102928,Athletico-PR,ATA,1.8666666666666665,2.5,Avaí,mandante,10.0,5.933333333333334
1132,Léo Cittadini,70986,Athletico-PR,MEI,1.45,2.6,Avaí,mandante,10.0,5.725
1133,Vitor Roque,114802,Athletico-PR,ATA,1.4000000000000001,0.35,Avaí,mandante,10.0,5.7
1134,Iago Maidana,89226,América-MG,ZAG,10.55,1.8,Botafogo,mandante,0.8333333333333334,5.691666666666667
1135,Marcelo Cirino,69022,Athletico-PR,ATA,1.3666666666666665,2.3,Avaí,mandante,10.0,5.683333333333334
1136,Christian,104502,Athletico-PR,MEI,1.2,1.55,Avaí,mandante,10.0,5.6
1137,Vinícius Zanocelo,104521,Santos,MEI,6.699999999999999,3.3666666666666667,Ceará,mandante,4.5,5.6
1138,Pablo Siles,104715,Athletico-PR,MEI,1.1,-0.7,Avaí,mandante,10.0,5.55
1139,Bryan García,110013,Athletico-PR,MEI,0.9333333333333335,0.0,Avaí,mandante,10.0,5.466666666666667
