,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1105,Busanello,97537,Juventude,LAT,1.2,9.6,Avaí,visitante,0.0,9.6
1106,Pablo,69138,Athletico-PR,ATA,-0.6,0.0,Fluminense,visitante,9.0,9.0
1107,Bryan García,110013,Athletico-PR,MEI,0.9333333333333335,0.0,Fluminense,visitante,9.0,9.0
1108,Erick,98022,Athletico-PR,MEI,0.6,0.0,Fluminense,visitante,9.0,9.0
1109,Pablo Siles,104715,Athletico-PR,MEI,1.1,0.0,Fluminense,visitante,9.0,9.0
1110,Abner Vinícius,104513,Athletico-PR,LAT,9.299999999999999,0.0,Fluminense,visitante,9.0,9.0
1111,Raúl Cáceres,71680,América-MG,LAT,4.7,14.5,Coritiba,visitante,2.0,8.25
1112,Bruno Henrique,90285,Flamengo,ATA,9.6,11.2,Ceará,visitante,5.0,8.1
1113,Gil,68923,Corinthians,ZAG,6.6,10.8,Internacional,visitante,5.0,7.9
1114,Matheus Felipe,102310,Athletico-PR,ZAG,3.4333333333333336,6.7,Fluminense,visitante,9.0,7.85
1115,Pedro Henrique,87225,Athletico-PR,ZAG,4.766666666666667,4.1,Fluminense,visitante,9.0,6.55
1116,Matheus Fernandes,94067,Athletico-PR,MEI,5.6,3.6,Fluminense,visitante,9.0,6.3
1117,Fábio Carille,70696,Athletico-PR,TEC,4.385,3.15,Fluminense,visitante,9.0,6.075
1118,Lucas Halter,102253,Athletico-PR,ZAG,3.7,2.9,Fluminense,visitante,9.0,5.95
1119,Orejuela,95352,Athletico-PR,LAT,5.199999999999999,2.8,Fluminense,visitante,9.0,5.9
1120,Léo Cittadini,70986,Athletico-PR,MEI,1.45,2.6,Fluminense,visitante,9.0,5.8
1121,Arrascaeta,87863,Flamengo,MEI,12.950000000000001,6.6,Ceará,visitante,5.0,5.8
1122,Hugo Moura,101594,Athletico-PR,MEI,6.800000000000001,2.5,Fluminense,visitante,9.0,5.75
1123,Renato Augusto,38398,Corinthians,MEI,-0.55,6.45,Internacional,visitante,5.0,5.725
1124,Marcelo Cirino,69022,Athletico-PR,ATA,1.3666666666666665,2.3,Fluminense,visitante,9.0,5.65
1125,Willian,42135,Corinthians,MEI,0.8,6.233333333333333,Internacional,visitante,5.0,5.616666666666667
1126,Rafael Forster,82764,Juventude,ZAG,1.4666666666666668,5.55,Avaí,visitante,0.0,5.55
1127,Cuello,98909,Athletico-PR,ATA,2.15,2.0,Fluminense,visitante,9.0,5.5
1128,Cássio,42234,Corinthians,GOL,11.0,5.6,Internacional,visitante,5.0,5.3
1129,Christian,104502,Athletico-PR,MEI,1.2,1.55,Fluminense,visitante,9.0,5.275
1130,Gomes,107109,Flamengo,MEI,7.75,5.5,Ceará,visitante,5.0,5.25
1131,Vitinho,101960,Athletico-PR,ATA,3.033333333333333,1.4000000000000001,Fluminense,visitante,9.0,5.2
1132,Marlos,50879,Athletico-PR,MEI,0.6499999999999999,1.3,Fluminense,visitante,9.0,5.15
1133,Vítor Pereira,77713,Corinthians,TEC,6.63,5.29,Internacional,visitante,5.0,5.145
1134,Lucas Piton,105584,Corinthians,LAT,12.899999999999999,5.25,Internacional,visitante,5.0,5.125
1135,Bento,105208,Athletico-PR,GOL,6.666666666666667,1.0,Fluminense,visitante,9.0,5.0
1136,Ayrton Lucas,88393,Flamengo,LAT,3.0,0.0,Ceará,visitante,5.0,5.0
1137,Rodinei,73992,Flamengo,LAT,2.55,0.0,Ceará,visitante,5.0,5.0
1138,Filipe Luís,38750,Flamengo,LAT,3.7,0.0,Ceará,visitante,5.0,5.0
1139,Matheus França,115100,Flamengo,MEI,-0.7,0.0,Ceará,visitante,5.0,5.0
1140,Raul Gustavo,109389,Corinthians,ZAG,6.05,4.966666666666667,Internacional,visitante,5.0,4.983333333333333
1141,Canobbio,102928,Athletico-PR,ATA,1.8666666666666665,0.95,Fluminense,visitante,9.0,4.975
1142,Adson,111682,Corinthians,MEI,2.4,4.9,Internacional,visitante,5.0,4.95
1143,Gustavo Mantuan,110270,Corinthians,MEI,1.8499999999999999,4.6000000000000005,Internacional,visitante,5.0,4.800000000000001
1144,Vitor Roque,114802,Athletico-PR,ATA,1.4000000000000001,0.5,Fluminense,visitante,9.0,4.75
1145,Eduardo Bauermann,86970,Santos,ZAG,3.8333333333333335,7.9,Goiás,visitante,1.5,4.7
1146,Paulinho,69034,Corinthians,MEI,0.4,4.2,Internacional,visitante,5.0,4.6
1147,Jadson,80129,Juventude,MEI,2.4999999999999996,4.6,Avaí,visitante,0.0,4.6
1148,Khellven ,105175,Athletico-PR,LAT,4.9,0.2,Fluminense,visitante,9.0,4.6
1149,Terans,102878,Athletico-PR,MEI,4.433333333333333,-0.05,Fluminense,visitante,9.0,4.475
1150,Pedro Rocha,90302,Athletico-PR,ATA,0.0,-0.1,Fluminense,visitante,9.0,4.45
1151,Aderlan,88423,Bragantino,LAT,3.75,7.2,Palmeiras,visitante,1.6666666666666667,4.433333333333334
1152,Léo Ortiz,97867,Bragantino,ZAG,8.15,7.2,Palmeiras,visitante,1.6666666666666667,4.433333333333334
1153,Pedro,94583,Flamengo,ATA,0.5,3.8,Ceará,visitante,5.0,4.4
1154,Hércules,116447,Fortaleza,MEI,1.6,6.9,Botafogo,visitante,1.75,4.325
1155,Paulo Sousa,89284,Flamengo,TEC,6.1,3.54,Ceará,visitante,5.0,4.27
1156,Miguel,105612,Bragantino,MEI,2.466666666666667,6.7,Palmeiras,visitante,1.6666666666666667,4.183333333333334
1157,Pitta,108133,Juventude,ATA,1.366666666666667,4.15,Avaí,visitante,0.0,4.15
1158,Du Queiroz,113687,Corinthians,MEI,0.7,3.1666666666666665,Internacional,visitante,5.0,4.083333333333333
1159,Léo Pereira,106681,Atlético-GO,ATA,1.8333333333333333,6.15,Atlético-MG,visitante,2.0,4.075
1160,João Victor,104250,Corinthians,ZAG,5.7,3.0666666666666664,Internacional,visitante,5.0,4.033333333333333
1161,Hyoran,85931,Bragantino,MEI,-1.0,6.4,Palmeiras,visitante,1.6666666666666667,4.033333333333333
1162,Jorginho,77544,Atlético-GO,MEI,0.43333333333333335,6.05,Atlético-MG,visitante,2.0,4.025
1163,Lucas Evangelista,84674,Bragantino,MEI,3.4000000000000004,6.3500000000000005,Palmeiras,visitante,1.6666666666666667,4.008333333333334
1164,Marcos Leonardo,109497,Santos,ATA,8.733333333333333,6.2,Goiás,visitante,1.5,3.85
1165,Cleiton,93882,Bragantino,GOL,5.0,6.0,Palmeiras,visitante,1.6666666666666667,3.8333333333333335
1166,Baralhas,99440,Atlético-GO,MEI,1.8,5.550000000000001,Atlético-MG,visitante,2.0,3.7750000000000004
1167,Everton Ribeiro,51772,Flamengo,MEI,7.1,2.4,Ceará,visitante,5.0,3.7
1168,Rafael Ramos,93236,Corinthians,LAT,9.65,2.4,Internacional,visitante,5.0,3.7
1169,Róger Guedes,89898,Corinthians,ATA,13.55,2.1666666666666665,Internacional,visitante,5.0,3.583333333333333
1170,João Paulo,85425,Santos,GOL,4.333333333333333,5.5,Goiás,visitante,1.5,3.5
1171,Maicon,71227,Santos,ZAG,9.45,5.45,Goiás,visitante,1.5,3.475
1172,Willian Arão,78478,Flamengo,MEI,2.9,1.9000000000000001,Ceará,visitante,5.0,3.45
1173,Marllon,70666,Cuiabá,ZAG,2.8,6.333333333333333,São Paulo,visitante,0.5,3.4166666666666665
1174,Thiago Maia,89637,Flamengo,MEI,2.35,1.7000000000000002,Ceará,visitante,5.0,3.35
1175,Giuliano,51548,Corinthians,MEI,4.4,1.7,Internacional,visitante,5.0,3.35
1176,Tinga,82628,Fortaleza,LAT,0.4,4.9,Botafogo,visitante,1.75,3.325
1177,Marinho,68952,Flamengo,ATA,7.3,1.65,Ceará,visitante,5.0,3.325
1178,Arthur Henrique,86629,Atlético-GO,LAT,0.2,4.6,Atlético-MG,visitante,2.0,3.3
1179,David Luiz,52827,Flamengo,ZAG,2.2,1.6,Ceará,visitante,5.0,3.3
1180,Guilherme Parede,83438,Juventude,ATA,1.6,3.3,Avaí,visitante,0.0,3.3
1181,Maurício Barbieri,82792,Bragantino,TEC,5.239999999999999,4.925000000000001,Palmeiras,visitante,1.6666666666666667,3.295833333333334
1182,Maycon,94154,Corinthians,MEI,3.9000000000000004,1.5666666666666664,Internacional,visitante,5.0,3.283333333333333
1183,Ytalo,53148,Bragantino,ATA,4.533333333333334,4.85,Palmeiras,visitante,1.6666666666666667,3.2583333333333333
1184,Alê,86388,América-MG,MEI,5.1,4.5,Coritiba,visitante,2.0,3.25
1185,Walter,51413,Cuiabá,GOL,4.6,5.8999999999999995,São Paulo,visitante,0.5,3.1999999999999997
1186,Everaldo ,91151,América-MG,ATA,8.1,4.35,Coritiba,visitante,2.0,3.175
1187,Moisés,104666,Fortaleza,ATA,0.8,4.55,Botafogo,visitante,1.75,3.15
1188,João Lucas,104257,Cuiabá,LAT,0.35,5.6,São Paulo,visitante,0.5,3.05
1189,Lázaro,110193,Flamengo,MEI,3.6,1.1,Ceará,visitante,5.0,3.05
1190,Hugo Souza,101574,Flamengo,GOL,1.5,1.1,Ceará,visitante,5.0,3.05
1191,Eduardo Baptista,87211,Juventude,TEC,3.026666666666667,3.01,Avaí,visitante,0.0,3.01
1192,Yago Pikachu,80196,Fortaleza,MEI,9.6,4.25,Botafogo,visitante,1.75,3.0
1193,Andreas Pereira,89274,Flamengo,MEI,1.2,0.95,Ceará,visitante,5.0,2.975
1194,Igor Cariús,91639,Cuiabá,LAT,0.0,5.4,São Paulo,visitante,0.5,2.95
1195,Iago Maidana,89226,América-MG,ZAG,10.55,3.9,Coritiba,visitante,2.0,2.95
1196,Giovane,117849,Corinthians,ATA,1.6,0.9,Internacional,visitante,5.0,2.95
1197,Everton,50301,Cuiabá,MEI,1.5499999999999998,5.266666666666667,São Paulo,visitante,0.5,2.8833333333333333
1198,Júnior Moraes,93014,Corinthians,ATA,0.55,0.7,Internacional,visitante,5.0,2.85
1199,Gabriel,83257,Flamengo,ATA,5.3,0.7,Ceará,visitante,5.0,2.85
1200,Carlos Eduardo,90917,Bragantino,ATA,1.8,4.0,Palmeiras,visitante,1.6666666666666667,2.8333333333333335
1201,Índio Ramírez,97062,América-MG,MEI,4.65,3.6,Coritiba,visitante,2.0,2.8
1202,Andrés Hurtado,110715,Bragantino,LAT,1.8,3.9,Palmeiras,visitante,1.6666666666666667,2.783333333333333
1203,Roni,105585,Corinthians,MEI,-2.0,0.5,Internacional,visitante,5.0,2.75
1204,Velázquez,90012,Santos,ZAG,3.2,3.95,Goiás,visitante,1.5,2.725
1205,Fabián Bustos,107645,Santos,TEC,6.423333333333335,3.865,Goiás,visitante,1.5,2.6825
1206,Léo Baptistão ,81161,Santos,ATA,9.200000000000001,3.8,Goiás,visitante,1.5,2.65
1207,Marlon Freitas,93790,Atlético-GO,MEI,6.266666666666667,3.3,Atlético-MG,visitante,2.0,2.65
1208,Paulão,63172,Cuiabá,ZAG,-0.7,4.75,São Paulo,visitante,0.5,2.625
1209,Umberto Louzer,101077,Atlético-GO,TEC,2.983333333333333,3.24,Atlético-MG,visitante,2.0,2.62
1210,Pintado,37424,Cuiabá,TEC,3.125,4.726666666666667,São Paulo,visitante,0.5,2.6133333333333333
1211,Vinícius Zanocelo,104521,Santos,MEI,6.699999999999999,3.6,Goiás,visitante,1.5,2.55
1212,Vagner Mancini,39850,América-MG,TEC,6.495,3.075,Coritiba,visitante,2.0,2.5375
1213,Romarinho,84523,Fortaleza,ATA,-0.9,3.3,Botafogo,visitante,1.75,2.525
