,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1895,Busanello,97537,Juventude,LAT,1.2,8.6,Ceará,visitante,4.5625,6.58125
1896,Tiquinho Soares,84042,Botafogo,ATA,7.799999999999999,8.419999999999998,Athletico-PR,visitante,3.158823529411765,5.789411764705882
1897,Eduardo,68708,Botafogo,MEI,3.3333333333333335,6.5249999999999995,Athletico-PR,visitante,3.158823529411765,4.841911764705882
1898,Fernando Miguel,71571,Fortaleza,GOL,5.7,6.444444444444445,Santos,visitante,3.2333333333333334,4.838888888888889
1899,Erison,108422,Botafogo,ATA,3.063636363636364,6.4750000000000005,Athletico-PR,visitante,3.158823529411765,4.816911764705883
1900,Gustavo Scarpa,87999,Palmeiras,MEI,6.483333333333333,6.935714285714285,Internacional,visitante,2.6470588235294117,4.791386554621848
1901,Gustavo Garcia,107225,Palmeiras,LAT,2.85,6.85,Internacional,visitante,2.6470588235294117,4.748529411764705
1902,Igor Paixão,104530,Coritiba,ATA,7.324999999999999,5.511111111111111,Cuiabá,visitante,3.9529411764705884,4.73202614379085
1903,Murilo,97653,Palmeiras,ZAG,5.629411764705883,6.683333333333334,Internacional,visitante,2.6470588235294117,4.665196078431372
1904,Luiz Henrique,109282,Fluminense,ATA,7.3428571428571425,5.3999999999999995,Bragantino,visitante,3.923529411764706,4.661764705882353
1905,Cristiano,89668,Fluminense,LAT,4.1000000000000005,5.35,Bragantino,visitante,3.923529411764706,4.636764705882353
1906,Calegari,104276,Fluminense,LAT,2.55,5.266666666666667,Bragantino,visitante,3.923529411764706,4.595098039215687
1907,Habraão,115270,Fortaleza,ZAG,5.25,5.933333333333333,Santos,visitante,3.2333333333333334,4.583333333333333
1908,Lucas Perri,91260,Botafogo,GOL,5.0,6.0,Athletico-PR,visitante,3.158823529411765,4.579411764705883
1909,Wellington Rato,82766,Atlético-GO,MEI,5.433333333333334,4.9125000000000005,América-MG,visitante,4.222222222222222,4.567361111111111
1910,Weliton,118433,Juventude,ATA,0.8,0.0,Ceará,visitante,4.5625,4.5625
1911,Dudu,111721,Juventude,LAT,1.3,0.0,Ceará,visitante,4.5625,4.5625
1912,Hulk,39148,Atlético-MG,ATA,7.453846153846156,6.5249999999999995,Corinthians,visitante,2.5555555555555554,4.540277777777778
1913,Marcos Rocha,63013,Palmeiras,LAT,5.571428571428571,6.341666666666668,Internacional,visitante,2.6470588235294117,4.49436274509804
1914,Zaracho,100079,Atlético-MG,MEI,3.858333333333333,6.418181818181818,Corinthians,visitante,2.5555555555555554,4.486868686868687
1915,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0,Cuiabá,visitante,3.9529411764705884,4.476470588235294
1916,Kuscevic,98619,Palmeiras,ZAG,5.0,6.2250000000000005,Internacional,visitante,2.6470588235294117,4.436029411764706
1917,Abel Braga,40006,Fluminense,TEC,4.135,4.9,Bragantino,visitante,3.923529411764706,4.411764705882353
1918,Thiago Galhardo,71844,Fortaleza,ATA,3.55,5.290000000000001,Santos,visitante,3.2333333333333334,4.261666666666667
1919,Brítez,101995,Fortaleza,LAT,6.366666666666666,5.220000000000001,Santos,visitante,3.2333333333333334,4.226666666666667
1920,Gabriel ,70449,Coritiba,GOL,4.0,4.5,Cuiabá,visitante,3.9529411764705884,4.226470588235294
1921,Ricardinho,111813,Atlético-GO,ATA,0.4333333333333334,0.0,América-MG,visitante,4.222222222222222,4.222222222222222
1922,Camutanga,96793,Atlético-GO,ZAG,2.4,0.0,América-MG,visitante,4.222222222222222,4.222222222222222
1923,Gabriel Noga,107107,Atlético-GO,ZAG,-0.2,0.0,América-MG,visitante,4.222222222222222,4.222222222222222
1924,Leandro Barcia,91242,Atlético-GO,ATA,0.3,0.0,América-MG,visitante,4.222222222222222,4.222222222222222
1925,Saravia,96725,Botafogo,LAT,4.571428571428571,5.254545454545454,Athletico-PR,visitante,3.158823529411765,4.20668449197861
1926,Bruno Gomes,106202,Coritiba,MEI,4.055555555555555,4.45,Cuiabá,visitante,3.9529411764705884,4.201470588235294
1927,Víctor Cuesta,79113,Botafogo,ZAG,5.8428571428571425,5.015384615384615,Athletico-PR,visitante,3.158823529411765,4.087104072398191
1928,Marcelo Lomba,68872,Palmeiras,GOL,10.0,5.5,Internacional,visitante,2.6470588235294117,4.073529411764706
1929,Cano,79631,Fluminense,ATA,10.84736842105263,4.217647058823529,Bragantino,visitante,3.923529411764706,4.070588235294117
1930,Arias,99815,Fluminense,MEI,4.821052631578947,4.208333333333334,Bragantino,visitante,3.923529411764706,4.06593137254902
1931,Abel Ferreira,110506,Palmeiras,TEC,6.6763157894736835,5.440625000000001,Internacional,visitante,2.6470588235294117,4.043841911764706
1932,Juninho Capixaba,94968,Fortaleza,LAT,8.686666666666667,4.817647058823529,Santos,visitante,3.2333333333333334,4.025490196078431
1933,Guilherme Arana,87228,Atlético-MG,LAT,2.6750000000000003,5.48,Corinthians,visitante,2.5555555555555554,4.017777777777778
1934,Marlon,91706,Fluminense,LAT,-2.3,4.05,Bragantino,visitante,3.923529411764706,3.986764705882353
1935,Vinícius Lopes,104660,Botafogo,ATA,2.0500000000000003,4.8,Athletico-PR,visitante,3.158823529411765,3.9794117647058824
1936,Pablo García,99236,Coritiba,MEI,0.0,0.0,Cuiabá,visitante,3.9529411764705884,3.9529411764705884
1937,Ronaldo,91101,Atlético-GO,GOL,1.9444444444444444,3.6333333333333337,América-MG,visitante,4.222222222222222,3.927777777777778
1938,José López,113103,Palmeiras,ATA,0.9200000000000002,5.2,Internacional,visitante,2.6470588235294117,3.923529411764706
1939,Alan,62969,Fluminense,ATA,4.0,0.0,Bragantino,visitante,3.923529411764706,3.923529411764706
1940,Alexsander,118774,Fluminense,MEI,2.9000000000000004,0.0,Bragantino,visitante,3.923529411764706,3.923529411764706
1941,Fernando Diniz,72391,Fluminense,TEC,5.622352941176469,3.9126666666666665,Bragantino,visitante,3.923529411764706,3.9180980392156863
1942,Natanael,86264,Avaí,LAT,6.471428571428571,4.45,Flamengo,visitante,3.375,3.9125
1943,Marçal,97468,Botafogo,LAT,5.35,4.6625000000000005,Athletico-PR,visitante,3.158823529411765,3.910661764705883
1944,Baralhas,99440,Atlético-GO,MEI,5.157142857142857,3.59375,América-MG,visitante,4.222222222222222,3.907986111111111
1945,Nino,91708,Fluminense,ZAG,3.5312500000000004,3.8916666666666675,Bragantino,visitante,3.923529411764706,3.907598039215687
1946,Gustavo Gómez,71684,Palmeiras,ZAG,7.058823529411765,5.1454545454545455,Internacional,visitante,2.6470588235294117,3.896256684491979
1947,Lucas Zanella,120895,Juventude,TEC,3.46,3.215,Ceará,visitante,4.5625,3.88875
1948,Fabrício,105171,Coritiba,ATA,4.857142857142857,3.790909090909091,Cuiabá,visitante,3.9529411764705884,3.8719251336898397
1949,Ricardo Bueno,69141,Juventude,ATA,0.9,3.1428571428571432,Ceará,visitante,4.5625,3.8526785714285716
1950,Rony,91607,Palmeiras,ATA,6.09375,5.050000000000002,Internacional,visitante,2.6470588235294117,3.848529411764707
1951,David Braz,50317,Fluminense,ZAG,0.7857142857142857,3.7400000000000007,Bragantino,visitante,3.923529411764706,3.831764705882353
1952,Kelvin,98251,Atlético-GO,ATA,0.72,3.44,América-MG,visitante,4.222222222222222,3.8311111111111114
1953,Pegorari,82540,Juventude,GOL,1.4166666666666667,3.0833333333333335,Ceará,visitante,4.5625,3.822916666666667
1954,Jorginho,70323,Atlético-GO,TEC,3.835555555555556,3.37,América-MG,visitante,4.222222222222222,3.796111111111111
1955,Jorge,88065,Palmeiras,LAT,0.7333333333333334,4.933333333333334,Internacional,visitante,2.6470588235294117,3.7901960784313724
1956,Fábio,37656,Fluminense,GOL,3.3157894736842106,3.6470588235294117,Bragantino,visitante,3.923529411764706,3.7852941176470587
1957,Bissoli,100762,Avaí,ATA,5.935294117647059,4.191666666666667,Flamengo,visitante,3.375,3.7833333333333337
1958,Zé Rafael,82455,Palmeiras,MEI,5.194444444444445,4.9,Internacional,visitante,2.6470588235294117,3.773529411764706
1959,Felipe Alves,72372,São Paulo,GOL,4.571428571428571,5.714285714285714,Goiás,visitante,1.8235294117647058,3.76890756302521
1960,Ganso,62977,Fluminense,MEI,2.966666666666667,3.6117647058823534,Bragantino,visitante,3.923529411764706,3.76764705882353
