,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Flamengo,2.0891904514585704,0.7193194451439248,1.3813299940861437,1.1069944723865368,1.735260222772357,0.9131569587652308,1.3698710063146455,0.27433552169960684,0.8221032640071262
1,Palmeiras,1.9159768488477953,0.9655717094985684,1.4210442979370193,1.1882881873719493,1.6685105733924073,1.0769299484352588,0.9504051393492269,0.23275611056506995,0.5915806249571485
2,Atlético-MG,1.6457901844798573,0.752789695341565,1.3785202690235179,1.1243032481268154,1.5121552267516876,0.9385464717341903,0.8930004891382922,0.2542170208967025,0.5736087550174973
3,Internacional,1.6244737210323519,1.1439844601217526,1.3616415139673548,1.1107624599929933,1.4930576174998533,1.127373460057373,0.4804892609105993,0.2508790539743615,0.3656841574424803
4,Fluminense,1.641943663294762,0.978457424755523,0.9483836110507416,1.1879715638102148,1.2951636371727517,1.083214494282869,0.6634862385392389,-0.2395879527594732,0.21194914288988276
5,Bragantino,1.5450362293924749,1.003308716818188,1.2786911821029026,1.4648711029064037,1.4118637057476886,1.2340899098622957,0.5417275125742869,-0.1861799208035011,0.17777379588539288
6,São Paulo,1.5060397395048788,1.049113941250077,1.2407599321601808,1.3674679484936347,1.37339983583253,1.2082909448718557,0.45692579825480184,-0.12670801633345397,0.16510889096067416
7,Fortaleza,1.496597000377872,0.9243881176644642,0.9479153479339381,1.255834461213951,1.222256174155905,1.0901112894392075,0.5722088827134078,-0.30791911328001287,0.1321448847166975
8,Cuiabá,1.2266208794442872,0.9787509287655882,0.956861798064593,1.320535752571175,1.0917413387544401,1.1496433406683817,0.247869950678699,-0.3636739545065819,-0.05790200191394157
9,Corinthians,1.2591563529934455,1.1034337241236043,0.9333049092552117,1.2155594605033377,1.0962306311243286,1.159496592313471,0.15572262886984123,-0.28225455124812604,-0.0632659611891424
10,América-MG,1.429739282392017,1.0320901277217065,1.137331508052095,1.690444693789008,1.283535395222056,1.3612674107553573,0.3976491546703105,-0.5531131857369131,-0.07773201553330122
11,Atlético-GO,1.4977432904470993,1.1550618885915052,1.010485821197047,1.5285622628487727,1.2541145558220732,1.341812075720139,0.34268140185559415,-0.5180764416517256,-0.08769751989806585
12,Ceará,1.2047417095732025,1.1091909297669347,1.1796653553687593,1.4807704634170327,1.1922035324709808,1.2949806965919837,0.0955507798062678,-0.3011051080482734,-0.1027771641210029
13,Botafogo,1.141306024826027,1.0428176193073475,1.2440300392290309,1.657567371044705,1.192668032027529,1.3501924951760262,0.09848840551867943,-0.4135373318156741,-0.15752446314849733
14,Coritiba,1.2765727160893545,1.1126826480564593,1.1592712813329027,1.6801376573834885,1.2179219987111285,1.396410152719974,0.1638900680328952,-0.5208663760505858,-0.17848815400884543
15,Santos,1.4398465886923801,1.5626919173507074,1.0646324132342555,1.4258459055137624,1.2522395009633178,1.494268911432235,-0.12284532865832731,-0.36121349227950694,-0.24202941046891713
16,Juventude,1.3616943908658026,1.1182398509717097,0.6403430436211962,1.8431952892138674,1.0010187172434994,1.4807175700927886,0.24345453989409283,-1.2028522455926711,-0.47969885284928915
17,Athletico-PR,1.1929864290385004,1.525492602014694,0.8758167046468641,1.5582587693613354,1.0344015668426823,1.5418756856880147,-0.33250617297619356,-0.6824420647144713,-0.5074741188453324
18,Avaí,1.1491811935168024,1.3390401391455462,0.9203467256027776,1.7914392655909397,1.03476395955979,1.565239702368243,-0.18985894562874384,-0.871092539988162,-0.530475742808453
19,Goiás,1.1760872281911519,1.511273662732967,0.983337518097251,1.7968092331200456,1.0797123731442015,1.6540414479265064,-0.3351864345418152,-0.8134717150227946,-0.5743290747823049
