,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,14.0,Internacional,Coritiba,54.348358558919735,23.747229248528388,23.91865871771918,26.569895691277146,15.333656152457511
1,14.0,Athletico-PR,Bragantino,37.91005917407757,30.16392897301772,33.87626670120819,29.224296680635398,27.931277355467696
2,14.0,Flamengo,América-MG,52.956825879706535,25.489075855953477,23.34958101634625,34.31658091906793,22.36981781527021
3,14.0,Corinthians,Santos,43.43748748600806,31.48006692236684,26.854074182731228,39.11688605665975,28.669979727340227
4,14.0,Atlético-MG,Fortaleza,56.852464225865276,24.317636683810722,20.850151480900866,39.83731291317227,18.42113355992123
5,14.0,Botafogo,Fluminense,41.199870093808165,29.412869128160395,31.40716794854193,30.712608317288087,22.891474023515347
6,14.0,Avaí,Palmeiras,18.784282877323758,22.73041631484539,60.55865574700425,13.08840266321646,40.734376886083595
7,14.0,São Paulo,Juventude,64.90371087309065,21.691310367085638,15.32413137677093,40.395742161889565,9.866113873487516
8,14.0,Ceará,Atlético-GO,45.831979630916884,29.657331578510778,26.509374875763655,35.71778355027604,24.290063862916305
9,14.0,Goiás,Cuiabá,49.81452569409413,29.663362851719864,22.488186436730874,42.73601444261412,21.034840611639602
