,atleta_id,apelido,ranking
0,100079,Zaracho,1
1,88393,Ayrton Lucas,2
2,40990,Dorival Júnior,3
3,69375,Vidal,4
4,110193,Lázaro,5
5,86757,Everton,6
6,90768,Fabrício Bruno,7
7,79631,Cano,8
8,39148,Hulk,9
9,69012,Santos,10
10,69165,Pablo,11
11,99815,Arias,12
12,101727,Matheuzinho,13
13,87258,Soteldo,14
14,101995,Brítez,15
15,100652,Yuri Alberto,16
16,89840,Calleri,17
17,71227,Maicon,18
18,94968,Juninho Capixaba,19
19,109497,Marcos Leonardo,20
