,atleta_id,apelido,ranking
0,79631,Cano,1
1,102878,Terans,2
2,87999,Gustavo Scarpa,3
3,99815,Arias,4
4,100652,Yuri Alberto,5
5,94968,Juninho Capixaba,6
6,98225,Pedro Raul,7
7,97653,Murilo,8
8,91708,Nino,9
9,89840,Calleri,10
10,69014,Manoel,11
11,72391,Fernando Diniz,12
12,90031,Mendoza,13
13,63013,Marcos Rocha,14
14,82381,Juninho,15
15,51413,Walter,16
16,82766,Wellington Rato,17
17,110506,Abel Ferreira,18
18,86388,Alê,19
19,79113,Víctor Cuesta,20
