,atleta_id,apelido,clube_id,xG,clube
0,79631,Cano,266,9.729091339798364,Fluminense
1,89840,Calleri,276,8.544179231748247,São Paulo
2,109497,Marcos Leonardo,277,8.139278096274474,Santos
3,98225,Pedro Raul,290,7.912545312693094,Goiás
4,83257,Gabriel,262,7.740477249483044,Flamengo
5,90031,Mendoza,354,6.7391046153037015,Ceará
6,91607,Rony,275,6.710491132391171,Palmeiras
7,82766,Wellington Rato,373,6.461864009666506,Atlético-GO
8,101254,Alef Manga,294,6.2739526277068265,Coritiba
9,89898,Róger Guedes,264,6.216253407156164,Corinthians
10,39148,Hulk,282,6.16137882432808,Atlético-MG
11,100762,Bissoli,314,6.083045489264181,Avaí
12,108422,Erison,263,5.86189237564209,Botafogo
13,87242,Carlos de Pena,285,5.758883864293381,Internacional
14,108133,Pitta,286,5.6948766316238695,Juventude
15,80287,Luciano,276,5.408303415261813,São Paulo
16,87999,Gustavo Scarpa,275,5.381204245770063,Palmeiras
17,68920,Dudu,275,5.230737678219344,Palmeiras
18,104666,Moisés,356,5.1903276469693775,Fortaleza
19,95799,Artur,280,5.120411035492444,Bragantino
20,101715,Alerrandro,280,5.103226803650814,Bragantino
21,94583,Pedro,262,4.930789540060527,Flamengo
22,87863,Arrascaeta,262,4.539362944098135,Flamengo
23,72583,Pedro Henrique,285,4.484169173498912,Internacional
24,102878,Terans,293,4.448304600798994,Athletico-PR
25,68773,Henrique Almeida,327,4.4144278556630745,América-MG
26,98219,Alemão,285,4.2815527743637745,Internacional
27,77544,Jorginho,373,4.23569253800802,Atlético-GO
28,60825,Felipe Azevedo,327,4.171220522151023,América-MG
29,94916,Nacho Fernández,282,4.148376463926998,Atlético-MG
30,81161,Léo Baptistão ,277,3.9770504061451097,Santos
31,61033,Rodriguinho,1371,3.972603042646512,Cuiabá
32,94509,Raphael Veiga,275,3.8629598973036336,Palmeiras
33,80196,Yago Pikachu,356,3.7619923236896473,Fortaleza
34,71162,Vina,354,3.7591782350432164,Ceará
35,82455,Zé Rafael,275,3.7448518866214733,Palmeiras
36,110193,Lázaro,262,3.7338838139484647,Flamengo
37,85931,Hyoran,280,3.708078667127498,Bragantino
38,104530,Igor Paixão,294,3.6856149495068484,Coritiba
39,70360,Eduardo Sasha,282,3.653884102161841,Atlético-MG
40,53865,Léo Gamalho,294,3.6475785252081194,Coritiba
41,104521,Vinícius Zanocelo,277,3.6177359943292164,Santos
42,63289,Edenílson,285,3.6011058791170036,Internacional
43,105171,Fabrício,294,3.4469299924656007,Coritiba
44,106822,Rodrigo Nestor,276,3.36721967119221,São Paulo
45,96340,Lima,354,3.2975153953012963,Ceará
46,102598,Helinho,280,3.248460623775578,Bragantino
47,84817,Robson,356,3.2208612272862243,Fortaleza
48,100848,Luan Cândido,280,3.204606647579525,Bragantino
49,114802,Vitor Roque,293,3.2022828249911353,Athletico-PR
50,98289,Churín,373,3.1944015097757585,Atlético-GO
51,77809,William Pottker,314,3.1878821913589745,Avaí
52,93478,Wanderson,285,3.1447672073370003,Internacional
53,100103,Pedrinho,327,3.1406802261928504,América-MG
54,84674,Lucas Evangelista,280,3.0993278541552094,Bragantino
55,86485,Keno,282,3.0451641700559757,Atlético-MG
56,105647,Maurício,285,3.032140028995487,Internacional
57,73850,Aloísio,327,3.022006604582784,América-MG
58,79188,Silvio Romero,356,3.0111392284537217,Fortaleza
59,104778,Adrián Martínez,294,2.9822799369896447,Coritiba
60,51772,Everton Ribeiro,262,2.832606030198196,Flamengo
61,107170,Jeffinho,263,2.8255822229145564,Botafogo
62,101314,Ademir,282,2.798944322780482,Atlético-MG
63,101596,Vitor Gabriel,286,2.699577523094302,Juventude
64,90715,Luiz Fernando ,373,2.697731616956142,Atlético-GO
65,68685,Alan Patrick,285,2.6479688034681175,Internacional
66,91151,Everaldo,327,2.636676356821227,América-MG
67,87228,Guilherme Arana,282,2.6311318687560075,Atlético-MG
68,81091,Jair,282,2.5907332978402375,Atlético-MG
69,69138,Pablo,293,2.5790710160362895,Athletico-PR
70,83433,Patrick,276,2.5679336247337274,São Paulo
71,102318,Caio Paulista,266,2.501036716488456,Fluminense
72,109282,Luiz Henrique,266,2.4633679334542924,Fluminense
73,97653,Murilo,275,2.4550419023168755,Palmeiras
74,106107,Airton,373,2.4503745093832525,Atlético-GO
75,111682,Adson,264,2.4432329444290497,Corinthians
76,110727,Rubens,282,2.4379871374753783,Atlético-MG
