,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1325,Marcos Leonardo,109497,Santos,ATA,6.06,8.75,Juventude,visitante,4.5,6.625
1326,Vargas,69102,Atlético-MG,ATA,1.75,7.65,Ceará,visitante,4.75,6.2
1327,Zaracho,100079,Atlético-MG,MEI,4.566666666666667,7.1000000000000005,Ceará,visitante,4.75,5.925000000000001
1328,Lucas Piton,105584,Corinthians,LAT,7.839999999999999,7.366666666666667,Athletico-PR,visitante,4.34,5.8533333333333335
1329,Rwan,115404,Santos,ATA,2.375,7.1499999999999995,Juventude,visitante,4.5,5.824999999999999
1330,Jair,81091,Atlético-MG,MEI,3.1666666666666665,6.425000000000001,Ceará,visitante,4.75,5.5875
1331,Walter,51413,Cuiabá,GOL,4.24,5.675,Flamengo,visitante,5.5,5.5875
1332,Gustavo Mantuan,110270,Corinthians,MEI,3.025,6.68,Athletico-PR,visitante,4.34,5.51
1333,António Oliveira,111578,Cuiabá,TEC,3.67,0.0,Flamengo,visitante,5.5,5.5
1334,Raul Gustavo,109389,Corinthians,ZAG,4.22,6.6,Athletico-PR,visitante,4.34,5.47
1335,Igor Paixão,104530,Coritiba,ATA,7.6,7.12,Bragantino,visitante,3.7399999999999998,5.43
1336,Everton,50301,Cuiabá,MEI,0.7499999999999999,5.266666666666667,Flamengo,visitante,5.5,5.383333333333333
1337,Hulk,39148,Atlético-MG,ATA,9.433333333333334,5.966666666666666,Ceará,visitante,4.75,5.3583333333333325
1338,Alesson,97321,Cuiabá,ATA,1.0333333333333332,4.975,Flamengo,visitante,5.5,5.2375
1339,Calleri,89840,São Paulo,ATA,13.14,5.8500000000000005,Botafogo,visitante,4.6,5.225
1340,Mariano,38877,Atlético-MG,LAT,6.1000000000000005,5.633333333333333,Ceará,visitante,4.75,5.191666666666666
1341,Vítor Pereira,77713,Corinthians,TEC,5.8180000000000005,5.9399999999999995,Athletico-PR,visitante,4.34,5.14
1342,Pintado,37424,Cuiabá,TEC,3.125,4.726666666666667,Flamengo,visitante,5.5,5.113333333333333
1343,Bruno Oliveira,103996,Santos,MEI,3.0999999999999996,5.7,Juventude,visitante,4.5,5.1
1344,Marquinhos,102292,Cuiabá,ATA,3.2,4.6,Flamengo,visitante,5.5,5.05
1345,Johnny,106002,Internacional,MEI,1.0,8.4,Goiás,visitante,1.6,5.0
1346,Fábio Santos,38229,Corinthians,LAT,3.0666666666666664,5.6,Athletico-PR,visitante,4.34,4.97
1347,André,68690,Cuiabá,ATA,2.5999999999999996,4.433333333333334,Flamengo,visitante,5.5,4.966666666666667
1348,Gil,68923,Corinthians,ZAG,3.4749999999999996,5.566666666666667,Athletico-PR,visitante,4.34,4.953333333333333
1349,Nacho Fernández,94916,Atlético-MG,MEI,7.5600000000000005,5.125,Ceará,visitante,4.75,4.9375
1350,Willian,42135,Corinthians,MEI,4.32,5.475,Athletico-PR,visitante,4.34,4.9075
1351,Marllon,70666,Cuiabá,ZAG,1.525,4.279999999999999,Flamengo,visitante,5.5,4.89
1352,Antonio Mohamed,71071,Atlético-MG,TEC,5.794999999999999,4.9975000000000005,Ceará,visitante,4.75,4.87375
1353,Guilherme Arana,87228,Atlético-MG,LAT,3.5250000000000004,4.9,Ceará,visitante,4.75,4.825
1354,Luciano,80287,São Paulo,ATA,5.38,5.025,Botafogo,visitante,4.6,4.8125
