,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube
0,53865,Léo Gamalho,294,2.566340301495461,17,5,4,0.5132680602990922,0.8,0.15096119420561535,4.25,Coritiba
1,89840,Calleri,276,4.560646066755605,32,9,8,0.5067384518617338,0.8888888888888888,0.14252018958611265,4.0,São Paulo
2,39148,Hulk,282,3.1174488445146604,30,7,5,0.44534983493066577,0.7142857142857143,0.10391496148382201,6.0,Atlético-MG
3,96340,Lima,354,1.7319894893396963,16,4,1,0.4329973723349241,0.25,0.10824934308373102,16.0,Ceará
4,79631,Cano,266,2.7120773865588057,26,7,4,0.387439626651258,0.5714285714285714,0.10431066871380022,6.5,Fluminense
5,91607,Rony,275,3.053425977539652,22,8,3,0.3816782471924565,0.375,0.13879208988816602,7.333333333333333,Palmeiras
6,87863,Arrascaeta,262,2.1697677406418068,20,6,1,0.36162795677363446,0.16666666666666666,0.10848838703209034,20.0,Flamengo
7,94583,Pedro,262,1.4256848191504332,9,4,1,0.3564212047876083,0.25,0.15840942435004812,9.0,Flamengo
8,109497,Marcos Leonardo,277,3.118558089045127,27,9,5,0.3465064543383474,0.5555555555555556,0.11550215144611581,5.4,Santos
9,98225,Pedro Raul,290,1.3371365139226876,10,4,4,0.3342841284806719,1.0,0.13371365139226876,2.5,Goiás
10,77809,William Pottker,314,1.33021425438482,9,4,1,0.332553563596205,0.25,0.14780158382053557,9.0,Avaí
11,60825,Felipe Azevedo,327,1.6418457119706624,15,5,2,0.3283691423941325,0.4,0.10945638079804416,7.5,América-MG
12,77544,Jorginho,373,1.8806109523557655,13,6,2,0.3134351587259609,0.3333333333333333,0.1446623809504435,6.5,Atlético-GO
13,90715,Luiz Fernando ,373,1.248685338346401,9,4,0,0.31217133458660024,0.0,0.13874281537182231,inf,Atlético-GO
14,102878,Terans,293,1.8414331048940662,17,6,3,0.30690551748234435,0.5,0.1083195944055333,5.666666666666667,Athletico-PR
15,82766,Wellington Rato,373,2.1430824784947045,23,7,1,0.30615463978495777,0.14285714285714285,0.09317749906498715,23.0,Atlético-GO
16,94509,Raphael Veiga,275,1.8269302048135305,21,6,1,0.3044883674689218,0.16666666666666666,0.08699667641969193,21.0,Palmeiras
17,104530,Igor Paixão,294,2.4341846740100053,27,8,3,0.30427308425125066,0.375,0.09015498792629649,9.0,Coritiba
18,90031,Mendoza,354,2.3955947613229487,22,8,4,0.2994493451653686,0.5,0.10889067096922495,5.5,Ceará
19,38225,Muriqui,314,1.1859627996117852,8,4,3,0.2964906999029463,0.75,0.14824534995147315,2.6666666666666665,Avaí
20,106681,Léo Pereira,373,1.1827213613119745,8,4,0,0.2956803403279936,0.0,0.1478401701639968,inf,Atlético-GO
21,101314,Ademir,282,1.7717378863996598,15,6,0,0.29528964773327665,0.0,0.11811585909331065,inf,Atlético-MG
22,83257,Gabriel,262,2.0244979697181638,16,7,2,0.2892139956740234,0.2857142857142857,0.12653112310738523,8.0,Flamengo
