,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
1,Flamengo,1.8329020470699167,0.7814500557873157,1.130835575100681,1.1393129026104178
2,Botafogo,1.223026799345961,1.0417193091849029,1.11579303404549,1.7167820267375553
3,Corinthians,0.9416720606480443,1.078423041249929,0.9696884701938764,1.1453083850062495
4,Fluminense,1.6077780723335438,1.0228007554311722,0.826389548176361,1.3920121675112698
5,Palmeiras,1.8882469939240083,0.9551163885804625,1.973829131460689,1.2610292070827414
6,São Paulo,1.4230702392158878,0.9552915700706608,1.3934385938562601,1.44444945095573
7,Santos,1.4834028068869087,1.4943170706505835,1.2104501428432828,1.303329627874354
8,Bragantino,1.1025103897717732,1.1893051792234157,1.1030475113004627,1.4002577836170012
9,Atlético-MG,1.7174068274755587,0.9068367141147198,1.5036449615863923,0.9883785863406728
10,Internacional,1.648464856968582,1.3103913789057087,1.1400586194878666,1.0108023408506919
11,Juventude,1.177771952770035,1.0279788256867948,0.6417526278664921,1.7258103319377331
12,Goiás,1.0038525580655044,1.8340547595746048,0.9397272827952298,1.614971728790319
13,Athletico-PR,1.315806479568604,1.2643335592823746,0.8171567905508522,1.436473913813136
14,Coritiba,1.5719016699133608,0.942923270374879,1.2041763384053137,1.5563479276630623
15,Avaí,1.2842460208500472,0.9779483247989695,0.8721011439330003,1.6031662267056903
16,América-MG,1.246119222683326,0.8419886698298235,1.1010686285462745,1.4404827392277813
17,Ceará,1.1687881648917333,1.3097039909458128,1.1589889993218034,1.392200299581894
18,Fortaleza,1.5206900595145911,0.8955539017952787,0.9732992484584002,1.1318299288332558
19,Atlético-GO,1.823455454565951,1.0391296437460924,1.2071022007039647,1.7179237750706842
20,Cuiabá,1.0318538445738175,1.1933046360344692,0.818302017321252,1.6755516277164366
