,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube
0,83257,Gabriel,262,7.740477249483044,54,19,8,0.407393539446476,0.42105263157894735,0.14334217128672305,6.75,Flamengo
1,79631,Cano,266,9.729091339798364,76,24,15,0.40537880582493185,0.625,0.128014359734189,5.066666666666666,Fluminense
2,98225,Pedro Raul,290,7.912545312693094,59,21,15,0.3767878720330045,0.7142857142857143,0.13411093750327277,3.933333333333333,Goiás
3,89840,Calleri,276,8.544179231748247,63,23,12,0.3714860535542716,0.5217391304347826,0.13562189256743248,5.25,São Paulo
4,101715,Alerrandro,280,5.103226803650814,40,14,6,0.3645162002607724,0.42857142857142855,0.12758067009127033,6.666666666666667,Bragantino
5,91607,Rony,275,6.710491132391171,49,19,9,0.3531837438100616,0.47368421052631576,0.136948798620228,5.444444444444445,Palmeiras
6,109497,Marcos Leonardo,277,8.139278096274474,65,24,9,0.33913658734476976,0.375,0.1252196630196073,7.222222222222222,Santos
7,94583,Pedro,262,4.930789540060527,34,15,7,0.32871930267070176,0.4666666666666667,0.14502322176648608,4.857142857142857,Flamengo
8,108422,Erison,263,5.86189237564209,47,19,7,0.3085206513495837,0.3684210526315789,0.12472111437536362,6.714285714285714,Botafogo
9,90031,Mendoza,354,6.7391046153037015,61,22,9,0.30632293705925917,0.4090909090909091,0.11047712484104429,6.777777777777778,Ceará
10,53865,Léo Gamalho,294,3.6475785252081194,27,12,7,0.3039648771006766,0.5833333333333334,0.13509550093363407,3.857142857142857,Coritiba
11,87863,Arrascaeta,262,4.539362944098135,45,15,2,0.302624196273209,0.13333333333333333,0.10087473209106967,22.5,Flamengo
12,77544,Jorginho,373,4.23569253800802,31,14,3,0.30254946700057284,0.21428571428571427,0.136635243161549,10.333333333333334,Atlético-GO
13,63289,Edenílson,285,3.6011058791170036,27,12,5,0.30009215659308364,0.4166666666666667,0.13337429181914828,5.4,Internacional
14,108133,Pitta,286,5.6948766316238695,48,19,4,0.29973034903283524,0.21052631578947367,0.11864326315883061,12.0,Juventude
15,101254,Alef Manga,294,6.2739526277068265,58,21,5,0.29875964893842033,0.23809523809523808,0.10817159702942804,11.6,Coritiba
16,94509,Raphael Veiga,275,3.8629598973036336,39,13,3,0.29715076133104873,0.23076923076923078,0.09905025377701625,13.0,Palmeiras
17,89898,Róger Guedes,264,6.216253407156164,55,21,6,0.2960120670074364,0.2857142857142857,0.11302278922102116,9.166666666666666,Corinthians
18,68773,Henrique Almeida,327,4.4144278556630745,38,15,4,0.2942951903775383,0.26666666666666666,0.11616915409639669,9.5,América-MG
19,82766,Wellington Rato,373,6.461864009666506,69,22,5,0.29372109134847757,0.22727272727272727,0.09365020303864502,13.8,Atlético-GO
20,39148,Hulk,282,6.16137882432808,79,21,9,0.2933989916346705,0.42857142857142855,0.07799213701681114,8.777777777777779,Atlético-MG
21,87242,Carlos de Pena,285,5.758883864293381,85,20,5,0.287944193214669,0.25,0.06775157487403978,17.0,Internacional
22,85931,Hyoran,280,3.708078667127498,35,13,3,0.2852368205482691,0.23076923076923078,0.10594510477507138,11.666666666666666,Bragantino
23,81161,Léo Baptistão ,277,3.9770504061451097,34,14,5,0.28407502901036497,0.35714285714285715,0.11697207076897381,6.8,Santos
24,51772,Everton Ribeiro,262,2.832606030198196,19,10,2,0.2832606030198196,0.2,0.1490845279051682,9.5,Flamengo
25,72583,Pedro Henrique,285,4.484169173498912,37,16,6,0.280260573343682,0.375,0.12119376144591654,6.166666666666667,Internacional
26,100762,Bissoli,314,6.083045489264181,45,22,13,0.2765020676938264,0.5909090909090909,0.13517878865031513,3.4615384615384617,Avaí
27,73850,Aloísio,327,3.022006604582784,23,11,2,0.27472787314388947,0.18181818181818182,0.1313915915035993,11.5,América-MG
28,80287,Luciano,276,5.408303415261813,50,20,7,0.27041517076309063,0.35,0.10816606830523626,7.142857142857143,São Paulo
29,101596,Vitor Gabriel,286,2.699577523094302,24,10,2,0.2699577523094302,0.2,0.11248239679559592,12.0,Juventude
30,95799,Artur,280,5.120411035492444,58,19,4,0.26949531765749707,0.21052631578947367,0.08828294888780076,14.5,Bragantino
31,80196,Yago Pikachu,356,3.7619923236896473,31,14,4,0.26871373740640336,0.2857142857142857,0.12135459108676282,7.75,Fortaleza
32,98219,Alemão,285,4.2815527743637745,31,16,7,0.2675970483977359,0.4375,0.1381146056246379,4.428571428571429,Internacional
33,110193,Lázaro,262,3.7338838139484647,33,14,4,0.26670598671060464,0.2857142857142857,0.11314799436207469,8.25,Flamengo
34,102878,Terans,293,4.448304600798994,55,17,9,0.26166497651758786,0.5294117647058824,0.08087826546907262,6.111111111111111,Athletico-PR
35,107170,Jeffinho,263,2.8255822229145564,29,11,1,0.2568711111740506,0.09090909090909091,0.09743386975567436,29.0,Botafogo
36,79188,Silvio Romero,356,3.0111392284537217,19,12,0,0.2509282690378101,0.0,0.1584810120238801,inf,Fortaleza
37,68920,Dudu,275,5.230737678219344,47,21,4,0.24908274658187354,0.19047619047619047,0.1112922910259435,11.75,Palmeiras
38,114802,Vitor Roque,293,3.2022828249911353,26,13,4,0.2463294480762412,0.3076923076923077,0.1231647240381206,6.5,Athletico-PR
39,104530,Igor Paixão,294,3.6856149495068484,46,15,4,0.24570766330045657,0.26666666666666666,0.08012206411971409,11.5,Coritiba
40,104666,Moisés,356,5.1903276469693775,45,22,6,0.23592398395315353,0.2727272727272727,0.11534061437709728,7.5,Fortaleza
41,96340,Lima,354,3.2975153953012963,32,14,2,0.2355368139500926,0.14285714285714285,0.10304735610316551,16.0,Ceará
42,69138,Pablo,293,2.5790710160362895,23,11,3,0.23446100145784451,0.2727272727272727,0.11213352243636042,7.666666666666667,Athletico-PR
43,87999,Gustavo Scarpa,275,5.381204245770063,85,23,4,0.23396540199000276,0.17391304347826086,0.06330828524435368,21.25,Palmeiras
44,94916,Nacho Fernández,282,4.148376463926998,38,18,3,0.23046535910705546,0.16666666666666666,0.10916780168228941,12.666666666666666,Atlético-MG
45,109282,Luiz Henrique,266,2.4633679334542924,27,11,2,0.22394253940493566,0.18181818181818182,0.09123584938719602,13.5,Fluminense
46,106002,Johnny,285,2.2377567342321445,20,10,3,0.22377567342321444,0.3,0.11188783671160722,6.666666666666667,Internacional
47,68685,Alan Patrick,285,2.6479688034681175,22,12,3,0.22066406695567645,0.25,0.12036221833945988,7.333333333333333,Internacional
48,105770,Rafael Navarro,275,2.1568002311329657,16,10,0,0.21568002311329657,0.0,0.13480001444581036,inf,Palmeiras
49,105171,Fabrício,294,3.4469299924656007,33,16,2,0.21543312452910005,0.125,0.10445242401410912,16.5,Coritiba
50,70360,Eduardo Sasha,282,3.653884102161841,30,17,3,0.2149343589506965,0.17647058823529413,0.12179613673872804,10.0,Atlético-MG
51,97810,Erick,354,2.124931585392036,23,10,1,0.21249315853920359,0.1,0.09238832979965374,23.0,Ceará
52,38225,Muriqui,314,2.1125647284251348,16,10,4,0.21125647284251348,0.4,0.13203529552657092,4.0,Avaí
53,93478,Wanderson,285,3.1447672073370003,26,15,6,0.20965114715580002,0.4,0.12095258489757693,4.333333333333333,Internacional
54,100103,Pedrinho,327,3.1406802261928504,32,15,4,0.20937868174619004,0.26666666666666666,0.09814625706852657,8.0,América-MG
55,61033,Rodriguinho,1371,3.972603042646512,37,19,3,0.2090843706656059,0.15789473684210525,0.10736764980125708,12.333333333333334,Cuiabá
56,60825,Felipe Azevedo,327,4.171220522151023,42,20,3,0.20856102610755115,0.15,0.09931477433692912,14.0,América-MG
57,90715,Luiz Fernando ,373,2.697731616956142,24,13,0,0.207517816688934,0.0,0.11240548403983924,inf,Atlético-GO
58,84674,Lucas Evangelista,280,3.0993278541552094,34,15,2,0.20662185694368063,0.13333333333333333,0.09115670159280027,17.0,Bragantino
59,111682,Adson,264,2.4432329444290497,20,12,3,0.20360274536908748,0.25,0.12216164722145248,6.666666666666667,Corinthians
60,102598,Helinho,280,3.248460623775578,36,16,2,0.20302878898597362,0.125,0.09023501732709939,18.0,Bragantino
61,105647,Maurício,285,3.032140028995487,30,15,2,0.20214266859969912,0.13333333333333333,0.10107133429984956,15.0,Internacional
62,101314,Ademir,282,2.798944322780482,26,14,2,0.19992459448432015,0.14285714285714285,0.10765170472232623,13.0,Atlético-MG
63,104778,Adrián Martínez,294,2.9822799369896447,25,15,4,0.19881866246597632,0.26666666666666666,0.11929119747958579,6.25,Coritiba
64,106822,Rodrigo Nestor,276,3.36721967119221,41,17,3,0.19807174536424765,0.17647058823529413,0.08212730905346854,13.666666666666666,São Paulo
65,71162,Vina,354,3.7591782350432164,50,19,2,0.19785148605490613,0.10526315789473684,0.07518356470086433,25.0,Ceará
66,106681,Léo Pereira,373,2.166155216369262,19,11,1,0.1969232014881147,0.09090909090909091,0.11400816928259273,19.0,Atlético-GO
