,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
1,Flamengo,2.1119112960308715,0.8348467300437744,1.175785223562209,1.0933774211246943
2,Botafogo,1.0645550547115494,1.0902073958610172,1.159477771677435,1.5898505623761299
3,Corinthians,0.9536394190841295,1.0391315811782513,0.8978695246773979,1.3179830230735243
4,Fluminense,1.6597987014259195,0.9905348141912351,1.0191322300591938,1.282948718529328
5,Palmeiras,1.9206951913313444,0.9493660047230897,1.8133488187869398,1.118907738782613
6,São Paulo,1.4405931095253912,1.0342266094356383,1.1900815956470783,1.3224621110107369
7,Santos,1.5677236578856397,1.5518273939437903,1.16825899469444,1.2534296759818853
8,Bragantino,1.4523698759233454,1.0150702117771815,1.4494690024452932,1.4077019619016429
9,Atlético-MG,1.6383415183951828,0.7943151197685142,1.356082154778376,1.0512725735628146
10,Internacional,1.6675069331976031,1.226512722796411,1.0969705584871263,1.1033482720637668
11,Juventude,1.3779291089079075,1.120475922860036,0.7666563239336184,1.8827330840238652
12,Goiás,1.0806007642748705,1.7450417146543873,1.0913717695167746,1.7271818612933363
13,Athletico-PR,1.1883261338090996,1.3878482172169377,0.969090276247673,1.5062227353532704
14,Coritiba,1.3988993756502761,1.089071500256765,1.1356997364840011,1.6314757606544654
15,Avaí,1.2219806899595274,1.1043348126501742,0.8818254263506913,1.9095317897848976
16,América-MG,1.319820713098129,1.1717520494731024,1.1252351856780376,1.6133538339378348
17,Ceará,1.1513516614798098,1.2553516486802707,1.2742047030099997,1.3732628744054627
18,Fortaleza,1.529108191386968,0.9222978761393374,1.060689854153439,1.1490546065294063
19,Atlético-GO,1.6920237941539062,0.9993042508752487,1.1393708651392025,1.6733119433103953
20,Cuiabá,1.1658632902787838,1.1390457573332964,0.8776239095276113,1.5146013524569015
