,atleta_id,apelido,ranking
0,87863,Arrascaeta,1
1,94583,Pedro,2
2,79631,Cano,3
3,87999,Gustavo Scarpa,4
4,89840,Calleri,5
5,69012,Santos,6
6,83433,Patrick,7
7,69014,Manoel,8
8,71684,Gustavo Gómez,9
9,40990,Dorival Júnior,10
10,83257,Gabriel,11
11,73992,Rodinei,12
12,52827,David Luiz,13
13,104530,Igor Paixão,14
14,80287,Luciano,15
15,94509,Raphael Veiga,16
16,39148,Hulk,17
17,73384,Samuel Xavier,18
18,102130,Piquerez,19
19,97341,Rogério Ceni,20
