,atleta_id,apelido,ranking
0,79631,Cano,1
1,87999,Gustavo Scarpa,2
2,71684,Gustavo Gómez,3
3,73384,Samuel Xavier,4
4,99815,Arias,5
5,69014,Manoel,6
6,110506,Abel Ferreira,7
7,39148,Hulk,8
8,94509,Raphael Veiga,9
9,71631,Weverton,10
10,68920,Dudu,11
11,91708,Nino,12
12,113103,José López,13
13,100848,Luan Cândido,14
14,37656,Fábio,15
15,72391,Fernando Diniz,16
16,100079,Zaracho,17
17,38229,Fábio Santos,18
18,100652,Yuri Alberto,19
19,81150,Mayke,20
