,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto,status
10,"{'A': 1, 'CA': 1, 'DS': 15, 'FC': 14, 'FF': 4, 'FS': 6, 'GC': 1, 'I': 1, 'PI': 34, 'SG': 6}",80692,23,275,3,6,0.0,8.44,0.0,4.75,10,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",luan,Luan,Luan,Luan Garcia Teixeira,https://s.glbimg.com/es/sde/f/2022/02/21/c6c7b2c98c560509a3d86811257b9a72_FORMATO.png,Nulo
11,"{'A': 1, 'CA': 2, 'CV': 1, 'DS': 8, 'FC': 5, 'FD': 8, 'FF': 17, 'FS': 27, 'FT': 3, 'G': 1, 'I': 4, 'PI': 162, 'PS': 1}",71162,23,354,4,7,0.7,4.56,-0.29,2.72,17,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",vina,Vina,Vina,Vinícius Goes Barbosa de Souza,https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,Provável
12,"{'A': 1, 'CA': 4, 'DS': 1, 'FC': 10, 'FD': 11, 'FF': 18, 'FS': 29, 'G': 6, 'I': 7, 'PI': 89}",89898,23,264,5,7,0.8,13.39,0.37,3.98,20,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",roger-guedes,Róger Guedes,R. Guedes,Róger Krug Guedes,https://s.glbimg.com/es/sde/f/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png,Provável
13,"{'CA': 2, 'DS': 25, 'FC': 16, 'FD': 3, 'FF': 3, 'FS': 26, 'I': 2, 'PI': 56, 'SG': 8}",91708,23,266,3,7,-0.2,11.61,-0.42,4.26,18,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",nino,Nino,Nino,Marcílio Florêncio Mota Filho,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,Provável
14,"{'A': 3, 'CA': 2, 'DS': 44, 'FC': 13, 'FD': 5, 'FF': 8, 'FS': 2, 'FT': 1, 'G': 3, 'GC': 1, 'I': 2, 'PI': 159, 'PP': 1}",93790,23,373,4,7,-0.6,7.17,-0.19,3.6,22,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",marlon-freitas,Marlon Freitas,M. Freitas,Marlon Rodrigues Freitas,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,Provável
15,"{'A': 1, 'DS': 36, 'FC': 17, 'FD': 5, 'FF': 8, 'FS': 11, 'FT': 2, 'G': 2, 'PI': 51}",100079,23,282,4,7,7.5,13.76,0.0,7.08,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",zaracho,Zaracho,Zaracho,Federico Matías Javier Zaracho,https://s.glbimg.com/es/sde/f/2022/07/15/2298d241c4ec2d5e60d0b370bba36921_FORMATO.png,Provável
16,"{'A': 3, 'CA': 3, 'DS': 23, 'FC': 13, 'FD': 5, 'FF': 10, 'FS': 15, 'FT': 2, 'G': 3, 'I': 1, 'PI': 105}",63289,23,285,4,2,1.0,10.63,-0.16,4.26,18,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",edenilson,Edenílson,Edenílson,Edenílson Andrade dos Santos,https://s.glbimg.com/es/sde/f/2022/04/02/97f5d4131e53423d654abddad3cbc9ee_FORMATO.png,Dúvida
17,"{'A': 4, 'DS': 21, 'FC': 8, 'FD': 13, 'FF': 16, 'FS': 23, 'FT': 1, 'G': 3, 'I': 4, 'PI': 151}",95799,23,280,5,7,1.6,8.27,0.3,5.24,18,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",artur,Artur,Artur,Artur Victor Guimarães,https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png,Provável
18,"{'A': 1, 'CA': 1, 'DS': 16, 'FC': 8, 'FD': 6, 'FF': 13, 'FS': 12, 'G': 1, 'I': 3, 'PI': 84}",86485,23,282,5,7,4.5,7.38,0.28,3.12,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",keno,Keno,Keno,Marcos da Silva França,https://s.glbimg.com/es/sde/f/2022/07/15/820234c0ffc99499256049457624d710_FORMATO.png,Provável
19,"{'A': 1, 'CA': 6, 'DS': 7, 'FC': 24, 'FD': 15, 'FF': 23, 'FS': 53, 'G': 7, 'I': 15, 'PI': 52}",109497,23,277,5,3,0.8,12.27,-0.09,5.62,20,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",marcos-leonardo,Marcos Leonardo,M. Leonardo,Marcos Leonardo Santos Almeida,https://s.glbimg.com/es/sde/f/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,Suspenso
20,"{'A': 2, 'CA': 1, 'DS': 13, 'FC': 11, 'FD': 9, 'FF': 12, 'FS': 6, 'G': 3, 'PI': 89}",85931,23,280,4,7,1.9,7.37,0.38,4.27,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",hyoran,Hyoran,Hyoran,Hyoran Kaue Dalmoro,https://s.glbimg.com/es/sde/f/2022/05/05/d656de14270c212a9409e2e8138e3b20_FORMATO.png,Provável
21,"{'A': 8, 'DS': 11, 'FC': 7, 'FD': 20, 'FF': 29, 'FS': 40, 'FT': 2, 'G': 4, 'I': 8, 'PI': 225}",87999,23,275,4,7,0.1,11.53,-0.15,6.65,20,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",gustavo-scarpa,Gustavo Scarpa,G. Scarpa,Gustavo Henrique Furtado Scarpa,https://s.glbimg.com/es/sde/f/2022/02/21/7f4f870f8251e4f95ab6d372a22919c1_FORMATO.png,Provável
22,"{'A': 4, 'CA': 4, 'DS': 10, 'FC': 14, 'FD': 5, 'FF': 14, 'FS': 37, 'FT': 1, 'G': 2, 'PI': 55, 'PS': 1}",68952,23,262,5,7,3.3,7.67,-2.89,5.78,13,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",marinho,Marinho,Marinho,Mário Sérgio Santos Costa,https://s.glbimg.com/es/sde/f/2022/04/25/b4786e494c8f4852f2ae91d6e0c57b2e_FORMATO.png,Provável
23,"{'A': 1, 'DS': 22, 'FC': 10, 'FD': 5, 'FF': 6, 'FS': 12, 'G': 1, 'I': 1, 'PI': 87}",38398,23,264,4,7,-0.1,6.4,-0.97,3.17,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",renato-augusto,Renato Augusto,R. Augusto,Renato Soares de Oliveira Augusto,https://s.glbimg.com/es/sde/f/2022/04/27/df30c3d9066a2e16c6625e3aa0a64436_FORMATO.png,Provável
24,"{'CA': 4, 'DS': 9, 'FC': 17, 'FD': 15, 'FF': 16, 'FS': 43, 'G': 9, 'I': 8, 'PI': 101}",90031,23,354,5,7,0.9,12.56,0.06,6.4,18,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",mendoza,Mendoza,Mendoza,John Stiven Mendoza Valencia,https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,Provável
25,"{'A': 1, 'CA': 4, 'DS': 41, 'FC': 43, 'FF': 5, 'FS': 8, 'I': 2, 'PI': 174, 'SG': 6}",88423,23,280,2,7,0.6,7.62,0.11,3.21,18,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",aderlan,Aderlan,Aderlan,Aderlan de Lima Silva,https://s.glbimg.com/es/sde/f/2022/05/05/e0f91d593be16e959e72ad0d5fc131a0_FORMATO.png,Provável
26,"{'A': 2, 'CA': 1, 'DS': 9, 'FC': 9, 'FD': 7, 'FF': 12, 'FS': 8, 'G': 1, 'I': 2, 'PI': 38}",69102,23,282,5,6,0.0,7.49,0.0,3.09,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",vargas,Vargas,Vargas,Eduardo Jesús Vargas Rojas,https://s.glbimg.com/es/sde/f/2022/07/15/6065a132d7becbd440321ccdabb1a775_FORMATO.png,Nulo
27,{},82792,23,280,6,7,2.54,11.09,0.21,4.58,22,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",mauricio-barbieri,Maurício Barbieri,M. Barbieri,Maurício Nogueira Barbieri,https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png,Provável
28,"{'A': 1, 'CA': 4, 'DS': 38, 'FC': 16, 'FD': 3, 'FF': 7, 'FS': 15, 'PC': 1, 'PI': 103, 'SG': 7}",102130,23,275,2,7,3.0,8.19,-0.71,5.88,14,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",piquerez,Piquerez,Piquerez,Joaquín Piquerez Moreira,https://s.glbimg.com/es/sde/f/2022/02/21/82bd262ef647de7255e8df06fdd8e3f2_FORMATO.png,Provável
29,"{'A': 3, 'DS': 21, 'FC': 14, 'FD': 9, 'FF': 13, 'FS': 28, 'FT': 1, 'G': 3, 'I': 4, 'PI': 80, 'PP': 1}",94509,23,275,4,7,13.9,16.22,1.94,5.03,17,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",raphael-veiga,Raphael Veiga,R. Veiga,Raphael Cavalcante Veiga,https://s.glbimg.com/es/sde/f/2022/02/21/edbc22b64b00c1cd70870abf8d429ffd_FORMATO.png,Provável
30,{},104754,23,356,6,7,6.41,8.89,0.06,4.22,22,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",juan-vojvoda,Juan Vojvoda,J. Vojvoda,Juan Pablo Vojvoda Rizzo,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,Provável
31,{},97341,23,276,6,7,3.09,11.74,-0.63,4.15,23,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",rogerio-ceni,Rogério Ceni,R. Ceni,Rogério Ceni,https://s.glbimg.com/es/sde/f/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,Provável
32,"{'A': 1, 'CA': 4, 'DS': 7, 'FC': 5, 'FD': 3, 'FF': 5, 'FS': 13, 'I': 2, 'PI': 28}",62114,23,285,4,6,0.0,4.33,0.0,1.89,10,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",taison,Taison,Taison,Taison Barcellos Freda,https://s.glbimg.com/es/sde/f/2021/05/14/e379ea8aa45369444909326de75a3863_FORMATO.png,Nulo
33,"{'CA': 1, 'DE': 72, 'FS': 5, 'GS': 25, 'SG': 5}",74061,23,263,1,7,1.5,7.09,-0.73,3.67,20,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",gatito-fernandez,Gatito Fernández,G. Fernández,Roberto Junior Fernández Torres,https://s.glbimg.com/es/sde/f/2022/02/21/26f8f1373737a7203417427043ada896_FORMATO.png,Provável
34,"{'CA': 4, 'DE': 83, 'DS': 1, 'FS': 4, 'GS': 19, 'SG': 7}",85425,23,277,1,7,11.0,14.61,1.51,4.69,21,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",joao-paulo,João Paulo,J. Paulo,João Paulo Silva Martins,https://s.glbimg.com/es/sde/f/2022/03/03/9edc82b201e12a2a0b8dba4d87004195_FORMATO.png,Provável
35,"{'DE': 63, 'DS': 1, 'FS': 1, 'GS': 14, 'SG': 9}",42234,23,264,1,7,2.0,11.46,0.07,5.04,19,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",cassio,Cássio,Cássio,Cássio Roberto Ramos,https://s.glbimg.com/es/sde/f/2022/04/27/cea7970cc55ced32c922d0eb160757ad_FORMATO.png,Provável
36,"{'CA': 3, 'DE': 68, 'FS': 7, 'GS': 26, 'PC': 1, 'SG': 6}",93882,23,280,1,7,1.0,9.21,0.47,3.4,21,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",cleiton,Cleiton,Cleiton,Cleiton Schwengber,https://s.glbimg.com/es/sde/f/2022/05/05/ec4a7cb649121dc08c2869bdcf6ef984_FORMATO.png,Provável
37,"{'CA': 3, 'DE': 64, 'DS': 1, 'FS': 5, 'GS': 19, 'SG': 7}",96468,23,285,1,7,0.0,8.37,0.0,4.25,19,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",daniel,Daniel,Daniel,Daniel de Sousa Brito,https://s.glbimg.com/es/sde/f/2022/04/02/9ce578918b5a7d98112629368b0a657d_FORMATO.png,Provável
38,"{'DE': 1, 'GS': 1}",78893,23,263,1,6,0.0,2.21,0.0,0.0,1,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",douglas-borges,Douglas Borges,D. Borges,Douglas Borges,https://s.glbimg.com/es/sde/f/2022/02/21/837aacbeb34486f2c8bdc9348c44ba72_FORMATO.png,Nulo
39,"{'A': 1, 'CA': 3, 'DS': 13, 'FC': 29, 'FD': 13, 'FF': 20, 'FS': 36, 'G': 11, 'I': 17, 'PI': 111, 'PP': 1}",89840,23,276,5,7,1.5,22.59,-0.82,5.89,22,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",calleri,Calleri,Calleri,Jonathan Calleri,https://s.glbimg.com/es/sde/f/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png,Provável
40,"{'A': 4, 'CA': 1, 'DS': 18, 'FC': 8, 'FD': 12, 'FF': 12, 'FS': 42, 'FT': 3, 'G': 4, 'I': 4, 'PI': 153}",68920,23,275,5,7,9.7,13.19,1.73,4.93,22,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",dudu,Dudu,Dudu,Eduardo Pereira Rodrigues,https://s.glbimg.com/es/sde/f/2022/02/21/f77c90a60a3c8354d3235d1b61be9208_FORMATO.png,Provável
41,"{'CA': 1, 'DE': 63, 'FS': 3, 'GS': 27, 'SG': 8}",37656,23,266,1,7,-1.0,9.61,-0.03,3.33,23,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",fabio,Fábio,Fábio,Fábio Deivson Lopes Maciel,https://s.glbimg.com/es/sde/f/2022/04/20/aeae67450f0c19a81c7d356b86382594_FORMATO.png,Provável
42,"{'DE': 91, 'DP': 1, 'DS': 1, 'FS': 9, 'GS': 29, 'SG': 6}",82453,23,290,1,7,13.0,9.93,2.15,4.55,23,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",tadeu,Tadeu,Tadeu,Tadeu Antônio Ferreira,https://s.glbimg.com/es/sde/f/2022/03/10/f9b7377addfcfa29bfa11ee96aecbdc5_FORMATO.png,Provável
43,"{'DE': 30, 'FS': 2, 'GS': 5, 'SG': 5}",69012,23,262,1,7,2.5,9.47,-0.7,5.11,10,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",santos,Santos,Santos,Aderbar Melo dos Santos Neto,https://s.glbimg.com/es/sde/f/2022/04/14/cdf250518797f30f9cb6045061ee01ab_FORMATO.png,Provável
44,"{'A': 1, 'DS': 4, 'FC': 19, 'FD': 3, 'FF': 8, 'FS': 17, 'G': 3, 'I': 6, 'PI': 54}",72524,23,290,5,6,-0.5,4.46,-0.27,2.54,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",nicolas,Nicolas,Nicolas,Nicolas Godinho Johann,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,Nulo
45,"{'A': 2, 'CA': 1, 'CV': 1, 'DS': 11, 'FC': 20, 'FD': 4, 'FF': 6, 'FS': 16, 'FT': 1, 'I': 5, 'PI': 53}",90309,23,285,5,6,0.0,4.81,0.0,1.75,16,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",david,David,David,David Correa da Fonseca,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,Nulo
46,"{'CA': 1, 'DS': 8, 'FC': 2, 'FS': 4, 'PI': 31, 'SG': 2}",104276,23,266,2,6,0.0,9.74,0.0,4.22,4,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",calegari,Calegari,Calegari,Lucas Felipe Calegari,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,Nulo
47,"{'A': 2, 'CA': 1, 'DS': 27, 'FC': 11, 'FD': 4, 'FF': 10, 'FS': 29, 'FT': 3, 'G': 1, 'I': 2, 'PI': 130, 'SG': 6}",73384,23,266,2,7,1.7,8.56,0.26,5.22,19,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",samuel-xavier,Samuel Xavier,S. Xavier,Samuel Xavier Brito,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,Provável
48,"{'DE': 63, 'FS': 2, 'GS': 15, 'SG': 10}",71631,23,275,1,7,3.5,11.6,-0.74,4.94,20,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",weverton,Weverton,Weverton,Weverton Pereira da Silva,https://s.glbimg.com/es/sde/f/2022/02/21/b9adc602abc451c8b30c8554a18970f2_FORMATO.png,Provável
49,"{'A': 1, 'CA': 2, 'DS': 15, 'FC': 7, 'FD': 2, 'FF': 8, 'FS': 7, 'I': 2, 'PI': 50}",51548,23,264,4,6,0.2,4.84,-0.41,1.44,18,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",giuliano,Giuliano,Giuliano,Giuliano Victor de Paula,https://s.glbimg.com/es/sde/f/2022/04/27/9ac23014ff9196c4c2a10d652798dcfa_FORMATO.png,Nulo
50,"{'CA': 1, 'DS': 11, 'FC': 4, 'FF': 2, 'FS': 6, 'PI': 20, 'SG': 1}",38750,23,262,2,6,0.0,6.68,0.0,3.1,6,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",filipe-luis,Filipe Luís,F. Luís,Filipe Luís Kasmirski,https://s.glbimg.com/es/sde/f/2022/04/25/369bf71d74f60350b1da899775cdd41b_FORMATO.png,Nulo
51,"{'A': 2, 'CA': 3, 'DS': 13, 'FC': 11, 'FD': 7, 'FF': 4, 'FS': 20, 'FT': 1, 'G': 1, 'I': 8, 'PI': 41}",90285,23,262,5,5,0.0,14.9,0.0,5.88,8,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,https://s.glbimg.com/es/sde/f/2022/04/25/b3a232f9392817871f70ab3b32069e30_FORMATO.png,Contundido
52,"{'CA': 6, 'DS': 25, 'FC': 18, 'FF': 2, 'FS': 14, 'G': 1, 'I': 1, 'PI': 154, 'SG': 4}",68808,23,354,2,7,0.0,5.73,0.0,2.2,18,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",nino-paraiba,Nino Paraíba,N. Paraíba,Severino do Ramo Clementino da Silva,https://s.glbimg.com/es/sde/f/2022/02/22/7fc46375115ce0f0e27a2498bc10c3a2_FORMATO.png,Provável
53,"{'A': 1, 'CA': 4, 'CV': 1, 'DS': 40, 'FC': 16, 'FD': 3, 'FF': 3, 'FS': 28, 'FT': 1, 'G': 1, 'I': 2, 'PC': 1, 'PI': 144, 'SG': 2}",90061,23,354,2,6,2.9,8.72,0.57,3.92,17,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",bruno-pacheco,Bruno Pacheco,B. Pacheco,Bruno de Jesus Pacheco,https://s.glbimg.com/es/sde/f/2022/02/22/557432fa07207d8e3aa6630ee0483cf0_FORMATO.png,Nulo
54,"{'CA': 2, 'DS': 3, 'FC': 4, 'FD': 1, 'PI': 12, 'PP': 1, 'SG': 1}",38394,23,293,3,7,0.4,5.83,-0.47,0.47,3,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None}",thiago-heleno,Thiago Heleno,T. Heleno,Thiago Heleno Henrique Ferreira,https://s.glbimg.com/es/sde/f/2021/05/02/f69df2ecdf5d2a9d11697c61673c4358_FORMATO.png,Provável
