,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Braga,40006,Fluminense,TEC,4.135,4.9
1,Abel Ferreira,110506,Palmeiras,TEC,6.775000000000001,6.760000000000001
2,Abner Vinícius,104513,Athletico-PR,LAT,6.36,2.36
3,Ademir,101314,Atlético-MG,ATA,4.7,4.5
4,Aderlan,88423,Bragantino,LAT,3.725,3.1
5,Adrián Martínez,104778,Coritiba,ATA,0.15000000000000002,3.5
6,Adson,111682,Corinthians,MEI,5.300000000000001,3.266666666666667
7,Airton,106107,Atlético-GO,ATA,3.9200000000000004,0.8666666666666667
8,Alan Empereur,88033,Cuiabá,ZAG,0.5,3.65
9,Alan Patrick,68685,Internacional,MEI,10.2,2.7
10,Alef Manga,101254,Coritiba,ATA,6.75,1.8200000000000003
11,Alemão,98219,Internacional,ATA,3.3666666666666667,2.9166666666666665
12,Alerrandro,101715,Bragantino,ATA,2.4499999999999997,1.4000000000000001
13,Alesson,97321,Cuiabá,ATA,1.0333333333333332,4.975
14,Alex Muralha,79066,Coritiba,GOL,4.54,3.0
15,Alisson,81845,São Paulo,MEI,3.766666666666666,3.4
16,Allan,96652,Atlético-MG,MEI,2.2,0.7666666666666666
17,Aloísio,73850,América-MG,ATA,2.966666666666667,3.033333333333333
18,Alê,86388,América-MG,MEI,3.6999999999999997,6.2
19,Andreas Pereira,89274,Flamengo,MEI,1.4,3.8400000000000007
20,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0
21,André,68690,Cuiabá,ATA,-0.6,4.433333333333334
22,André,107498,Fluminense,MEI,5.340000000000001,0.43333333333333335
23,André Anderson,106803,São Paulo,MEI,0.5,2.3
24,André Luís,92146,Cuiabá,ATA,1.1,0.3666666666666667
25,Andrés,110517,São Paulo,MEI,-0.15000000000000002,3.6
26,Andrés Hurtado,110715,Bragantino,LAT,-0.35,4.2
27,Antonio Mohamed,71071,Atlético-MG,TEC,6.1259999999999994,4.9975000000000005
28,Apodi,51042,Goiás,MEI,5.7,1.7600000000000002
29,Arboleda,91573,São Paulo,ZAG,4.433333333333333,1.1333333333333333
30,Arias,99815,Fluminense,MEI,3.94,-0.2
31,Arrascaeta,87863,Flamengo,MEI,10.200000000000001,8.225
32,Arthur Chaves,111412,Avaí,ZAG,1.0,3.875
33,Arthur Henrique,86629,Atlético-GO,LAT,1.1,2.8499999999999996
34,Artur,95799,Bragantino,ATA,3.0,4.55
35,Atuesta ,96754,Palmeiras,MEI,0.55,-0.03333333333333335
36,Auremir,77570,Goiás,MEI,-0.25,-0.3666666666666667
37,Ayrton Lucas,88393,Flamengo,LAT,5.900000000000001,2.2666666666666666
