,atleta_id,apelido,clube_id,xG_total,shots_total,jogos_num,goals_total,xG_per_match,G_per_match,xG_per_shot,shots_per_goal,clube,eficiência
0,95799,Artur,280,5.662899368798954,60,21,4,0.2696618747047121,0.19047619047619047,0.09438165614664924,15.0,Bragantino,-1.6628993687989544
1,108133,Pitta,286,5.483254376892049,50,20,4,0.2741627188446024,0.2,0.10966508753784097,12.5,Juventude,-1.4832543768920488
2,101254,Alef Manga,294,6.237081649005007,60,22,5,0.2835037113184094,0.22727272727272727,0.10395136081675012,12.0,Coritiba,-1.237081649005007
3,68920,Dudu,275,5.744813151363958,51,23,5,0.24977448484191123,0.21739130434782608,0.1126433951247835,10.2,Palmeiras,-0.7448131513639584
4,87999,Gustavo Scarpa,275,5.493232320484831,91,25,5,0.2197292928193932,0.2,0.06036519033499814,18.2,Palmeiras,-0.49323232048483057
5,87242,Carlos de Pena,285,6.322421535614681,88,22,6,0.2873827970733946,0.2727272727272727,0.07184569926834865,14.666666666666666,Internacional,-0.3224215356146809
6,104666,Moisés,356,5.824732967955752,49,24,6,0.24269720699815633,0.25,0.11887210138685209,8.166666666666666,Fortaleza,0.17526703204424798
7,82766,Wellington Rato,373,6.481166567658504,73,24,7,0.270048606985771,0.2916666666666667,0.08878310366655486,10.428571428571429,Atlético-GO,0.5188334323414958
8,109497,Marcos Leonardo,277,8.309077371258194,65,24,9,0.3462115571357581,0.375,0.12783195955781837,7.222222222222222,Santos,0.6909226287418058
9,89898,Róger Guedes,264,6.747612516739068,64,23,8,0.29337445724952466,0.34782608695652173,0.10543144557404793,8.0,Corinthians,1.2523874832609323
10,108422,Erison,263,5.723501508294116,47,19,7,0.301236921489164,0.3684210526315789,0.12177662783604502,6.714285714285714,Botafogo,1.2764984917058841
11,90031,Mendoza,354,7.54407930198456,67,24,9,0.31433663758269,0.375,0.11259819853708299,7.444444444444445,Ceará,1.45592069801544
12,91607,Rony,275,6.971021683910726,52,21,9,0.33195341351955837,0.42857142857142855,0.1340581093059755,5.777777777777778,Palmeiras,2.0289783160892743
13,80287,Luciano,276,5.72223413574272,53,21,8,0.2724873397972724,0.38095238095238093,0.10796668180646643,6.625,São Paulo,2.2777658642572796
14,83257,Gabriel,262,8.531749770555152,63,21,11,0.4062737985978644,0.5238095238095238,0.13542459953262145,5.7272727272727275,Flamengo,2.4682502294448483
15,89840,Calleri,276,9.218185909769355,66,24,12,0.3840910795737231,0.5,0.13966948348135386,5.5,São Paulo,2.781814090230645
16,39148,Hulk,282,6.9061473127877315,90,23,11,0.3002672744690318,0.4782608695652174,0.07673497014208591,8.181818181818182,Atlético-MG,4.0938526872122685
17,100762,Bissoli,314,6.97041914888783,51,24,13,0.2904341312036596,0.5416666666666666,0.1366748852723104,3.923076923076923,Avaí,6.02958085111217
18,79631,Cano,266,9.48747062516173,78,25,16,0.3794988250064692,0.64,0.12163423878412474,4.875,Fluminense,6.5125293748382695
19,98225,Pedro Raul,290,8.029512548956774,63,22,15,0.3649778431343988,0.6818181818181818,0.127452580142171,4.2,Goiás,6.970487451043226
