,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1405,Arrascaeta,87863,Flamengo,MEI,10.78,5.800000000000001,Coritiba,mandante,3.8333333333333335,7.306666666666667
1406,Santos,69012,Flamengo,GOL,10.0,2.5,Coritiba,mandante,3.8333333333333335,6.916666666666667
1407,Matheuzinho,101727,Flamengo,LAT,9.933333333333332,1.3142857142857143,Coritiba,mandante,3.8333333333333335,6.883333333333333
1408,Iago Maidana,89226,América-MG,ZAG,10.55,1.0400000000000003,Bragantino,mandante,3.142857142857143,6.8464285714285715
1409,Moraes,95058,Juventude,LAT,10.200000000000001,4.733333333333333,Goiás,mandante,3.4375,6.8187500000000005
1410,Rômulo,107197,Athletico-PR,ATA,9.4,2.3199999999999994,Internacional,mandante,3.8,6.6
1411,Calleri,89840,São Paulo,ATA,10.114285714285714,4.1,Fluminense,mandante,3.0,6.557142857142857
1412,Marcelo Lomba,68872,Palmeiras,GOL,10.0,9.5,Cuiabá,mandante,2.3125,6.15625
1413,Lima,96340,Ceará,MEI,8.700000000000001,2.4,Corinthians,mandante,3.142857142857143,5.921428571428572
1414,Ayrton Lucas,88393,Flamengo,LAT,7.8,1.5714285714285714,Coritiba,mandante,3.8333333333333335,5.816666666666666
1415,Gustavo Scarpa,87999,Palmeiras,MEI,9.242857142857144,6.0,Cuiabá,mandante,2.3125,5.777678571428572
1416,Marinho,68952,Flamengo,ATA,7.65,1.5428571428571427,Coritiba,mandante,3.8333333333333335,5.741666666666667
1417,Terans,102878,Athletico-PR,MEI,7.583333333333333,2.9375,Internacional,mandante,3.8,5.691666666666666
1418,Bissoli,100762,Avaí,ATA,7.187500000000001,3.0285714285714285,Santos,mandante,4.166666666666667,5.677083333333334
1419,Matheus Cavichioli,72580,América-MG,GOL,8.0,2.75,Bragantino,mandante,3.142857142857143,5.571428571428571
1420,Muriqui,38225,Avaí,ATA,6.925000000000001,1.6200000000000003,Santos,mandante,4.166666666666667,5.545833333333334
1421,Orejuela,95352,Athletico-PR,LAT,7.166666666666667,3.6666666666666665,Internacional,mandante,3.8,5.483333333333333
1422,Lucas Ribeiro,103088,Ceará,ZAG,7.8,2.766666666666666,Corinthians,mandante,3.142857142857143,5.4714285714285715
1423,Toró,101885,São Paulo,ATA,7.9,0.0,Fluminense,mandante,3.0,5.45
1424,Everton Ribeiro,51772,Flamengo,MEI,6.949999999999999,2.077777777777778,Coritiba,mandante,3.8333333333333335,5.391666666666667
1425,Kayque,110962,Botafogo,MEI,7.15,0.5333333333333333,Atlético-MG,mandante,3.5833333333333335,5.366666666666667
1426,Vitor Bueno,87552,Athletico-PR,MEI,6.8,2.8714285714285714,Internacional,mandante,3.8,5.3
1427,Gustavo Gómez,71684,Palmeiras,ZAG,8.15,6.95,Cuiabá,mandante,2.3125,5.23125
1428,Gustavo Henrique,78248,Flamengo,ZAG,6.6,0.26666666666666666,Coritiba,mandante,3.8333333333333335,5.216666666666667
