,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1725,Marcelo Lomba,68872,Palmeiras,GOL,10.0,5.5,Coritiba,mandante,4.333333333333333,7.166666666666666
1726,Luan,86759,Santos,MEI,9.7,1.0666666666666667,Atlético-MG,mandante,4.115384615384615,6.907692307692307
1727,Gustavo Henrique,78248,Flamengo,ZAG,9.6,0.26666666666666666,Internacional,mandante,3.6714285714285717,6.635714285714286
1728,Luiz Felipe,79035,Santos,ZAG,9.025,0.0,Atlético-MG,mandante,4.115384615384615,6.570192307692308
1729,Arrascaeta,87863,Flamengo,MEI,8.469999999999999,4.536363636363637,Internacional,mandante,3.6714285714285717,6.070714285714285
1730,Ayrton Lucas,88393,Flamengo,LAT,8.15,2.976923076923077,Internacional,mandante,3.6714285714285717,5.9107142857142865
1731,Matheuzinho,101727,Flamengo,LAT,8.014285714285714,2.323076923076923,Internacional,mandante,3.6714285714285717,5.842857142857143
1732,Raphael Veiga,94509,Palmeiras,MEI,7.160000000000001,1.7625,Coritiba,mandante,4.333333333333333,5.746666666666667
1733,Pedro,94583,Flamengo,ATA,7.445454545454546,4.345454545454545,Internacional,mandante,3.6714285714285717,5.558441558441559
1734,Gustavo Gómez,71684,Palmeiras,ZAG,6.724999999999999,5.5777777777777775,Coritiba,mandante,4.333333333333333,5.529166666666666
1735,João Gomes,107109,Flamengo,MEI,7.3,1.0666666666666667,Internacional,mandante,3.6714285714285717,5.485714285714286
1736,Vanderlan,107236,Palmeiras,LAT,6.625,3.0250000000000004,Coritiba,mandante,4.333333333333333,5.479166666666666
1737,Léo Baptistão ,81161,Santos,ATA,6.781818181818182,2.35,Atlético-MG,mandante,4.115384615384615,5.448601398601399
1738,Bissoli,100762,Avaí,ATA,6.485714285714287,4.390000000000001,Botafogo,mandante,4.392857142857143,5.439285714285715
1739,Piquerez,102130,Palmeiras,LAT,6.28,4.822222222222223,Coritiba,mandante,4.333333333333333,5.306666666666667
1740,Abel Ferreira,110506,Palmeiras,TEC,6.266428571428571,5.649285714285715,Coritiba,mandante,4.333333333333333,5.299880952380952
1741,Moraes,95058,Juventude,LAT,7.128571428571428,3.125,Corinthians,mandante,3.3846153846153846,5.256593406593407
1742,Natanael,86264,Avaí,LAT,6.1,3.6,Botafogo,mandante,4.392857142857143,5.246428571428572
1743,Marinho,68952,Flamengo,ATA,6.8125,2.35,Internacional,mandante,3.6714285714285717,5.241964285714285
1744,Luan Cândido,100848,Bragantino,LAT,6.55,5.927272727272728,Cuiabá,mandante,3.8666666666666667,5.208333333333333
1745,Gustavo Scarpa,87999,Palmeiras,MEI,5.961538461538461,6.476923076923076,Coritiba,mandante,4.333333333333333,5.147435897435897
1746,Orlando Ribeiro,120612,Santos,TEC,6.11,2.2300000000000004,Atlético-MG,mandante,4.115384615384615,5.112692307692308
1747,Marcelo Fernandes,91274,Santos,TEC,6.1,0.75,Atlético-MG,mandante,4.115384615384615,5.107692307692307
1748,Marcos Leonardo,109497,Santos,ATA,5.984615384615385,4.690909090909091,Atlético-MG,mandante,4.115384615384615,5.05
1749,Fabrício Bruno,90768,Flamengo,ZAG,6.35,2.125,Internacional,mandante,3.6714285714285717,5.010714285714286
1750,Paulinho Bóia,100333,América-MG,ATA,6.6000000000000005,2.0999999999999996,São Paulo,mandante,3.4071428571428575,5.003571428571429
1751,Everton Ribeiro,51772,Flamengo,MEI,6.2250000000000005,2.2500000000000004,Internacional,mandante,3.6714285714285717,4.948214285714286
1752,Orejuela,95352,Athletico-PR,LAT,7.279999999999999,4.371428571428572,Fortaleza,mandante,2.533333333333333,4.906666666666666
1753,Zé Rafael,82455,Palmeiras,MEI,5.464285714285714,5.133333333333334,Coritiba,mandante,4.333333333333333,4.898809523809524
1754,Dorival Júnior,40990,Flamengo,TEC,6.104615384615385,3.7585714285714285,Internacional,mandante,3.6714285714285717,4.888021978021978
1755,João Paulo,85425,Santos,GOL,5.6571428571428575,3.1923076923076925,Atlético-MG,mandante,4.115384615384615,4.886263736263736
1756,Terans,102878,Athletico-PR,MEI,7.191666666666666,2.4099999999999997,Fortaleza,mandante,2.533333333333333,4.8625
1757,Artur,95799,Bragantino,ATA,5.827272727272728,3.866666666666667,Cuiabá,mandante,3.8666666666666667,4.846969696969698
1758,Diego Alves,38509,Flamengo,GOL,6.0,-1.5,Internacional,mandante,3.6714285714285717,4.835714285714285
1759,Madson,78077,Santos,LAT,5.4818181818181815,2.518181818181818,Atlético-MG,mandante,4.115384615384615,4.798601398601399
1760,Luan,80692,Palmeiras,ZAG,5.233333333333333,3.7125,Coritiba,mandante,4.333333333333333,4.783333333333333
1761,Dudu,68920,Palmeiras,ATA,5.114285714285714,4.507142857142858,Coritiba,mandante,4.333333333333333,4.723809523809523
1762,Lázaro,110193,Flamengo,MEI,5.7666666666666675,1.6272727272727274,Internacional,mandante,3.6714285714285717,4.71904761904762
1763,Marcos Rocha,63013,Palmeiras,LAT,5.088888888888889,7.6800000000000015,Coritiba,mandante,4.333333333333333,4.71111111111111
1764,Muriqui,38225,Avaí,ATA,5.000000000000001,1.3666666666666667,Botafogo,mandante,4.392857142857143,4.696428571428572
1765,Natan,107110,Bragantino,ZAG,5.5181818181818185,2.5272727272727273,Cuiabá,mandante,3.8666666666666667,4.692424242424242
1766,Vidal,69375,Flamengo,MEI,5.7,3.06,Internacional,mandante,3.6714285714285717,4.685714285714286
1767,Gabriel,83257,Flamengo,ATA,5.699999999999999,3.123076923076923,Internacional,mandante,3.6714285714285717,4.685714285714285
1768,Kuscevic,98619,Palmeiras,ZAG,5.0,6.2250000000000005,Coritiba,mandante,4.333333333333333,4.666666666666666
1769,Murilo,97653,Palmeiras,ZAG,4.8769230769230765,6.709999999999999,Coritiba,mandante,4.333333333333333,4.605128205128205
1770,Mayke,81150,Palmeiras,LAT,4.745454545454546,3.8666666666666663,Coritiba,mandante,4.333333333333333,4.539393939393939
1771,Maicon,71227,Santos,ZAG,4.929999999999999,2.48,Atlético-MG,mandante,4.115384615384615,4.5226923076923065
1772,Paulo Sousa,89284,Flamengo,TEC,5.3575,4.0975,Internacional,mandante,3.6714285714285717,4.514464285714286
1773,Alerrandro,101715,Bragantino,ATA,5.122222222222222,5.314285714285715,Cuiabá,mandante,3.8666666666666667,4.4944444444444445
1774,Felipe Jonatan,101708,Santos,LAT,4.871428571428572,2.45,Atlético-MG,mandante,4.115384615384615,4.493406593406593
1775,Fabián Bustos,107645,Santos,TEC,4.8412500000000005,3.6119999999999997,Atlético-MG,mandante,4.115384615384615,4.478317307692308
1776,Gabriel Veron,103764,Palmeiras,ATA,4.6000000000000005,3.8,Coritiba,mandante,4.333333333333333,4.466666666666667
1777,Maurício Barbieri,82792,Bragantino,TEC,4.937692307692307,3.8178571428571426,Cuiabá,mandante,3.8666666666666667,4.402179487179487
1778,Rony,91607,Palmeiras,ATA,4.458333333333333,5.600000000000001,Coritiba,mandante,4.333333333333333,4.395833333333333
1779,Lisca,72588,Santos,TEC,4.656,4.2775,Atlético-MG,mandante,4.115384615384615,4.385692307692308
1780,Renan,109963,Bragantino,ZAG,4.9,3.8499999999999996,Cuiabá,mandante,3.8666666666666667,4.383333333333334
1781,Soteldo,87258,Santos,ATA,4.65,0.625,Atlético-MG,mandante,4.115384615384615,4.382692307692308
1782,Vinicius Machado,106819,Ceará,GOL,5.5,0.0,Goiás,mandante,3.25,4.375
1783,Juca Antonello,113350,Ceará,TEC,5.48,3.54,Goiás,mandante,3.25,4.365
1784,Eduardo Bauermann,86970,Santos,ZAG,4.538461538461538,3.3,Atlético-MG,mandante,4.115384615384615,4.326923076923077
1785,Bruno Henrique,90285,Flamengo,ATA,4.975,6.7749999999999995,Internacional,mandante,3.6714285714285717,4.323214285714286
1786,Iago Maidana,89226,América-MG,ZAG,5.2,1.9300000000000002,São Paulo,mandante,3.4071428571428575,4.303571428571429
