,mandante,visitante,prob_vitoria_mandante,prob_empate,prob_vitoria_visitante,prob_sg_mandante,prob_sg_visitante
0,Atlético-MG,Bragantino,48.85814208618142,25.573302019119705,25.568485105326523,35.48545281778895,21.522407892945388
1,Internacional,Cuiabá,61.67173201694946,26.580624200819774,11.747605742385204,62.957426042649686,23.612842599580656
2,Ceará,Santos,33.55640219875946,37.52836025226405,28.915237465903072,50.473326416762795,46.682015032706005
3,Fluminense,Fortaleza,54.98786071637761,25.89920832202787,19.112867043848425,45.93152297960468,21.80796452390031
4,Palmeiras,Juventude,87.56053232809533,9.934543713844707,2.4932029539866933,74.29431055218765,6.771358380072659
5,Botafogo,América-MG,41.11239614695214,32.73106460024578,26.156537933504186,47.23041444103428,35.944804110577365
6,Avaí,Athletico-PR,33.77331874277038,27.60745344308557,38.61921432691434,28.626889294697,31.636613870161295
7,São Paulo,Corinthians,43.945205829003186,28.567829939481275,27.48695302076288,39.122111254062006,28.154902715838915
8,Coritiba,Atlético-GO,52.35324755489492,25.127251749932455,22.519403461585366,38.72129252918744,20.388647779828126
9,Goiás,Flamengo,25.194273804538465,26.654395835795082,48.15129218347579,23.663914094362653,38.18247387767324
