,atleta_id,apelido,clube_id,xG,clube
0,89840,Calleri,276,9.90816319341415,São Paulo
1,79631,Cano,266,9.704874177066943,Fluminense
2,83257,Gabriel,262,9.28650127880468,Flamengo
3,109497,Marcos Leonardo,277,8.435087463126672,Santos
4,89898,Róger Guedes,264,7.42031162601307,Corinthians
5,98225,Pedro Raul,290,7.379630932621812,Goiás
6,90031,Mendoza,354,7.142351576668054,Ceará
7,39148,Hulk,282,7.099740925917186,Atlético-MG
8,87242,Carlos de Pena,285,6.759972919365277,Internacional
9,82766,Wellington Rato,373,6.631692611828546,Atlético-GO
10,100762,Bissoli,314,6.536541511641065,Avaí
11,91607,Rony,275,6.451741859462662,Palmeiras
12,80287,Luciano,276,6.431609447026283,São Paulo
13,87999,Gustavo Scarpa,275,6.2664102188646815,Palmeiras
14,101254,Alef Manga,294,6.2167242538961816,Coritiba
15,104666,Moisés,356,5.866653582947618,Fortaleza
16,108422,Erison,263,5.768279465040215,Botafogo
17,68920,Dudu,275,5.607634049717343,Palmeiras
18,108133,Pitta,286,5.602992332202521,Juventude
19,94583,Pedro,262,5.515415630859101,Flamengo
20,95799,Artur,280,5.414131442970179,Bragantino
21,101715,Alerrandro,280,5.364396565131683,Bragantino
22,61033,Rodriguinho,1371,5.325191685775304,Cuiabá
23,72583,Pedro Henrique,285,5.214880757273008,Internacional
24,102878,Terans,293,4.971097310240459,Athletico-PR
25,77809,William Pottker,314,4.812138105763793,Avaí
26,98289,Churín,373,4.677052856987502,Atlético-GO
27,87863,Arrascaeta,262,4.606950795931045,Flamengo
28,68773,Henrique Almeida,327,4.368178216521179,América-MG
29,98219,Alemão,285,4.365891264569201,Internacional
30,60825,Felipe Azevedo,327,4.344897226296313,América-MG
31,77544,Jorginho,373,4.3324151521460275,Atlético-GO
32,71162,Vina,354,4.266462689034424,Ceará
33,106822,Rodrigo Nestor,276,4.091356065365988,São Paulo
34,70360,Eduardo Sasha,282,4.0378143918185865,Atlético-MG
35,86485,Keno,282,3.9867525244961066,Atlético-MG
36,80196,Yago Pikachu,356,3.949412473466636,Fortaleza
37,100848,Luan Cândido,280,3.921010222406011,Bragantino
38,104530,Igor Paixão,294,3.869936396756915,Coritiba
39,85931,Hyoran,280,3.8533453281515793,Bragantino
40,94509,Raphael Veiga,275,3.819284414509583,Palmeiras
41,73850,Aloísio,327,3.805701533371526,América-MG
42,82455,Zé Rafael,275,3.7944662637869224,Palmeiras
43,94916,Nacho Fernández,282,3.787745684902323,Atlético-MG
44,81161,Léo Baptistão ,277,3.785789043009925,Santos
45,110193,Lázaro,262,3.778402480580553,Flamengo
46,93478,Wanderson,285,3.767161072168058,Internacional
47,101314,Ademir,282,3.746321921723757,Atlético-MG
48,105171,Fabrício,294,3.737213836515215,Coritiba
49,53865,Léo Gamalho,294,3.678319412054964,Coritiba
50,105647,Maurício,285,3.671956901922669,Internacional
51,104521,Vinícius Zanocelo,277,3.652392025532155,Santos
52,96340,Lima,354,3.5360272526005136,Ceará
53,90715,Luiz Fernando,373,3.324191806304276,Atlético-GO
54,111831,Matheus Martins,266,3.3065088150695683,Fluminense
55,84817,Robson,356,3.301681779867831,Fortaleza
56,84674,Lucas Evangelista,280,3.2787659455067493,Bragantino
57,102598,Helinho,280,3.1642854626946986,Bragantino
58,68685,Alan Patrick,285,3.0789560435872696,Internacional
59,114802,Vitor Roque,293,3.067479240175561,Athletico-PR
60,101596,Vitor Gabriel,286,3.0135272436917604,Juventude
61,104778,Adrián Martínez,294,2.9875972716262647,Coritiba
62,94263,Dadá Belmonte,290,2.92634327667155,Goiás
63,109282,Luiz Henrique,266,2.9212283864831305,Fluminense
64,97653,Murilo,275,2.8896721748651326,Palmeiras
65,83433,Patrick,276,2.887242146594668,São Paulo
66,105811,Wesley,275,2.8311492248020746,Palmeiras
67,71684,Gustavo Gómez,275,2.810501032153579,Palmeiras
68,63289,Edenílson,285,2.808967897743027,Internacional
69,100652,Yuri Alberto,264,2.8041244276533988,Corinthians
70,104125,Cléber,354,2.7948073036441747,Ceará
71,100103,Pedrinho,327,2.769170705126951,América-MG
72,107170,Jeffinho,263,2.739014080739863,Botafogo
73,90715,Luiz Fernando ,373,2.7275882976935786,Atlético-GO
74,79188,Silvio Romero,356,2.6918656447070104,Fortaleza
75,100079,Zaracho,282,2.6694851344094195,Atlético-MG
76,51772,Everton Ribeiro,262,2.6693116957127216,Flamengo
77,91151,Everaldo,327,2.6594448917563933,América-MG
78,69138,Pablo,293,2.657598230256983,Athletico-PR
79,38225,Muriqui,314,2.64156075731819,Avaí
80,87228,Guilherme Arana,282,2.6164218553674594,Atlético-MG
81,85423,Valdívia,1371,2.5711484978644576,Cuiabá
82,98909,Cuello,293,2.55172835046531,Athletico-PR
83,111682,Adson,264,2.533834862396449,Corinthians
84,102318,Caio Paulista,266,2.480418218329011,Fluminense
85,106002,Johnny,285,2.466404945511431,Internacional
86,101002,Júnior Santos,263,2.4656222806780477,Botafogo
87,84523,Romarinho,356,2.431281307293684,Fortaleza
88,101573,Pepê,1371,2.4181601087011058,Cuiabá
89,97321,Alesson,1371,2.396036347347998,Cuiabá
90,81091,Jair,282,2.394065217622972,Atlético-MG
91,91151,Everaldo ,327,2.3575163135983117,América-MG
92,101960,Vitinho,293,2.321593914405967,Athletico-PR
93,106107,Airton,373,2.3140807282974194,Atlético-GO
94,69141,Ricardo Bueno,286,2.3140233318664913,Juventude
95,105770,Rafael Navarro,275,2.301125316269039,Palmeiras
96,99119,Lucas Braga,277,2.287901216774629,Santos
97,99440,Baralhas,373,2.2457611988536232,Atlético-GO
98,70666,Marllon,1371,2.2354249972397384,Cuiabá
99,97520,Shaylon,373,2.1905383778442884,Atlético-GO
100,97810,Erick,354,2.1827518646158537,Ceará
101,72524,Nicolas,290,2.1810622009199694,Goiás
102,107744,Praxedes,280,2.15141724793117,Bragantino
103,73384,Samuel Xavier,266,2.149304338826166,Fluminense
104,106681,Léo Pereira,373,2.1454046105279847,Atlético-GO
105,94931,Lucas Fernandes,263,2.14054596399447,Botafogo
106,38398,Renato Augusto,264,2.107485356962379,Corinthians
107,75295,Paolo Guerrero,314,2.0806917686489763,Avaí
108,71844,Thiago Galhardo,356,2.067553818255439,Fortaleza
109,86757,Everton,262,2.065469371184468,Flamengo
110,68708,Eduardo,263,2.0147976714931444,Botafogo
111,78867,Rafael Gava,1371,1.9872717721676896,Cuiabá
112,116447,Hércules,356,1.9703419717332629,Fortaleza
113,110727,Rubens,282,1.967259245366398,Atlético-MG
114,115404,Rwan,277,1.9408946275038177,Santos
115,107231,Danilo,275,1.9250025316256847,Palmeiras
116,93790,Marlon Freitas,373,1.9248084782139565,Atlético-GO
117,90309,David,285,1.9088623669658156,Internacional
118,99815,Arias,266,1.8797084795561203,Fluminense
119,69102,Vargas,282,1.8775798056870698,Atlético-MG
120,101484,Thonny Anderson,294,1.8703713627405711,Coritiba
121,113687,Du Queiroz,264,1.8488896558008505,Corinthians
122,82407,Chico,286,1.8456635885037953,Juventude
123,82381,Juninho,327,1.836672157555887,América-MG
