,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Flamengo,2.047241484613065,0.7267566439197252,1.3619600888015968,1.1029408943697459,1.704600786707331,0.9148487691447356,1.3204848406933398,0.25901919443185095,0.7897520175625954
1,Palmeiras,1.9360231420485248,0.902268753859952,1.4423800604286623,1.1096194822556682,1.6892016012385935,1.0059441180578101,1.033754388188573,0.3327605781729941,0.6832574831807834
2,Atlético-MG,1.6303179855349204,0.7504523005960254,1.3095910569494742,1.0278026219852676,1.4699545212421974,0.8891274612906466,0.8798656849388949,0.2817884349642066,0.5808270599515508
3,Internacional,1.5561376891834913,1.0552202438265772,1.3295072005976851,1.2033381414629882,1.4428224448905882,1.1292791926447827,0.5009174453569141,0.1261690591346969,0.3135432522458055
4,São Paulo,1.500378549691412,1.0083526737660296,1.3527187295686531,1.283178538653429,1.4265486396300324,1.1457656062097292,0.4920258759253824,0.06954019091522423,0.2807830334203032
5,Fluminense,1.6247250748521083,0.9385581975725638,0.866683181342274,1.2724319717619692,1.245704128097191,1.1054950846672664,0.6861668772795445,-0.40574879041969525,0.14020904342992457
6,América-MG,1.588839399078175,0.995211987928612,1.1934190566972955,1.6027205227135226,1.3911292278877352,1.2989662553210672,0.5936274111495631,-0.4093014660162271,0.09216297256666794
7,Fortaleza,1.56533151786036,0.9677298976737425,0.9802543914124909,1.4125068014325162,1.2727929546364254,1.1901183495531293,0.5976016201866174,-0.43225241002002524,0.08267460508329605
8,Bragantino,1.5168289566517168,0.9821668939531516,1.1495227283557221,1.526588018488016,1.3331758425037195,1.2543774562205838,0.5346620626985652,-0.37706529013229395,0.07879838628313562
9,Atlético-GO,1.61790488168753,1.1805590954872032,1.1408885657362442,1.5550724201779742,1.3793967237118872,1.3678157578325887,0.43734578620032694,-0.41418385444173,0.011580965879298466
10,Corinthians,1.2710938514124959,1.0829875956142534,1.0037376503394937,1.2289768498242335,1.1374157508759948,1.1559822227192433,0.18810625579824247,-0.2252391994847398,-0.018566471843248555
11,Santos,1.5073983285850052,1.4353674635697617,1.0773969223684496,1.3452054081539975,1.2923976254767275,1.3902864358618796,0.07203086501524347,-0.26780848578554783,-0.09788881038515207
12,Coritiba,1.213418378048769,1.0924358269616812,1.2311188503336892,1.6649001576678988,1.2222686141912291,1.37866799231479,0.12098255108708789,-0.4337813073342096,-0.15639937812356086
13,Ceará,1.0934841059060953,1.202635777009067,1.1514454596680395,1.4092638476351307,1.1224647827870675,1.305949812322099,-0.10915167110297164,-0.2578183879670912,-0.18348502953503143
14,Botafogo,1.128078523454527,1.282585292883231,1.2241295547484428,1.4964303463861366,1.1761040391014848,1.3895078196346837,-0.15450676942870412,-0.27230079163769383,-0.21340378053319897
15,Cuiabá,1.2089986181423105,1.0557515661887114,0.790835187951121,1.3902757873059552,0.9999169030467157,1.2230136767473332,0.1532470519535991,-0.5994405993548343,-0.22309677370061753
16,Athletico-PR,1.2699540084359437,1.3111043872547998,0.9088127620640807,1.5431809953571036,1.089383385250012,1.4271426913059517,-0.04115037881885608,-0.6343682332930229,-0.3377593060559396
17,Juventude,1.4987446637475963,1.0967479452774553,0.6891227024255647,1.9026310126735788,1.0939336830865805,1.499689478975517,0.40199671847014096,-1.213508310248014,-0.4057557958889366
18,Avaí,1.2143950955548959,1.230342621764308,0.8802482889204984,1.890749943288766,1.047321692237697,1.560546282526537,-0.0159475262094122,-1.0105016543682677,-0.5132245902888399
19,Goiás,1.0412858606562094,1.5643010748381418,0.878597282068891,1.9205858804788214,0.9599415713625502,1.7424434776584816,-0.5230152141819324,-1.0419885984099304,-0.7825019062959314
