,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
1,Flamengo,1.9068090307516143,0.8452323762613149,1.2067221496521239,1.2136885870823195
2,Botafogo,0.9986172420327655,1.2410849994899276,1.0873724349214005,1.3984082765747918
3,Corinthians,0.6837588423845574,1.2451381871370404,0.9733428421226646,1.008212829495976
4,Fluminense,1.366252053761608,0.8617911985879381,0.6228453852920989,1.5231634885415204
5,Palmeiras,1.645912579165963,0.8940601912711955,2.194466569708302,1.379151981221612
6,São Paulo,1.4998965619023106,0.5756261920802166,1.295153144828977,1.6311109976037437
7,Santos,1.641436566935269,1.5519141304687616,0.9048016645118638,1.2751758653393273
8,Bragantino,1.023787165393876,1.1705727597416338,1.20447363337549,1.2770613950119318
9,Atlético-MG,1.9824492606927506,0.8396281078698504,1.600265822113863,0.9734543390181604
10,Internacional,1.5351719440684912,1.1247071829388893,0.9310493851499053,1.118076993866253
11,Juventude,1.1152208989060157,1.0230877708839177,0.7390577107436118,1.529509308513882
12,Goiás,1.0730602717338336,1.931260768672928,1.1020229156479504,1.473995240395561
13,Athletico-PR,1.025073363696229,1.3231025329830164,1.1205113812896086,0.9560556951023969
14,Coritiba,1.6524379779946081,0.6730177366004884,1.216728585481634,1.6791351477740868
15,Avaí,1.3643509591237146,1.0690021252151052,0.8572267700437222,1.5163917537570635
16,América-MG,1.3314770400246858,0.7815193576242284,1.073819413240352,1.4776023314980973
17,Ceará,1.38751648764387,1.3490730585981765,1.27036345857605,1.4525677519392248
18,Fortaleza,1.4314202030823755,0.9236229770333196,1.1070088238670392,1.116978489231079
19,Atlético-GO,1.6410229457078658,1.1068859621572216,1.0862266311520636,1.396192936147041
20,Cuiabá,0.7820471376600377,1.412084061296189,0.8716397204030732,1.6057055345187952
