,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
1,Flamengo,1.8980658640695056,0.8546177605860665,1.0606937926435385,1.0639077848906964
2,Botafogo,1.0459060773995392,1.3041116551598346,1.093592686159522,1.4990977084959756
3,Corinthians,0.7528246401612542,1.245454015443305,1.0351227529349163,0.8983632282303048
4,Fluminense,1.3656300787372249,0.9066949765347575,0.640811861755564,1.4791327534903758
5,Palmeiras,1.6311754444202047,0.9685599133119096,2.0675181746985003,1.326955846176621
6,São Paulo,1.3554479673723212,0.7208490829368803,1.3786899868738924,1.5581477968765431
7,Santos,1.531909959558666,1.484174945046416,0.9741886904760035,1.3084824303866927
8,Bragantino,0.9405089714930105,1.1008781417062365,1.1843319320706396,1.4055198292199438
9,Atlético-MG,2.0172815895459437,0.7505611094088116,1.3908547980713457,0.9515480083917014
10,Internacional,1.4374418763669632,1.0334451806618774,1.0664327156820175,1.2973073047690618
11,Juventude,1.2545914248949228,0.9326795749057265,0.8382966552735123,1.432953108706178
12,Goiás,1.009208590344593,1.7770641615897307,1.0387213427729973,1.6975569716196814
13,Athletico-PR,1.1728351358968752,1.2315354567955807,0.9309826697325851,0.9708129868551397
14,Coritiba,1.54949833069109,0.8086541090071432,1.107161093975011,1.5761051978301095
15,Avaí,1.3977005846981765,1.2088626244419753,0.9400739957993511,1.4926478356637478
16,América-MG,1.2229330905614093,0.7314347564750621,1.1194983920602297,1.46061657929852
17,Ceará,1.3147291629606517,1.2805874159806523,1.1943027720575115,1.466076508063326
18,Fortaleza,1.522568852270335,0.9810348541395933,0.9283189466301762,1.0269869220729952
19,Atlético-GO,1.608647894110912,1.13403028592833,1.0153581074433884,1.3394904700640309
20,Cuiabá,0.7372793920363975,1.3456355726541336,0.9266935991012666,1.5997903170526333
