,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,6.336666666666667,4.0
1,Abner Vinícius,104513,Athletico-PR,LAT,4.05,-0.25
2,Ademir,101314,Atlético-MG,ATA,-0.1,1.9749999999999999
3,Aderlan,88423,Bragantino,LAT,3.4,1.5666666666666667
4,Adrián Martínez,104778,Coritiba,ATA,0.625,4.0
5,Adryelson,91664,Botafogo,ZAG,4.5,2.5500000000000003
6,Adson,111682,Corinthians,MEI,1.85,0.6000000000000001
7,Airton,106107,Atlético-GO,ATA,2.3333333333333335,0.09999999999999998
8,Alan Empereur,88033,Cuiabá,ZAG,0.55,2.05
9,Alan Kardec,50347,Atlético-MG,ATA,0.9,12.8
10,Alan Patrick,68685,Internacional,MEI,1.3,3.1666666666666665
11,Alef Manga,101254,Coritiba,ATA,4.766666666666667,6.166666666666667
12,Alemão,98219,Internacional,ATA,6.5,4.233333333333333
13,Alerrandro,101715,Bragantino,ATA,1.9,1.6
14,Alesson,97321,Cuiabá,ATA,2.766666666666667,0.6666666666666666
15,Alex Muralha,79066,Coritiba,GOL,4.0,3.5
16,Alex Santana,85465,Athletico-PR,MEI,4.1,3.7999999999999994
17,Alisson,81845,São Paulo,MEI,0.30000000000000004,2.4
18,Allan,96652,Atlético-MG,MEI,1.3,2.966666666666667
19,Aloísio,73850,América-MG,ATA,1.8,-0.5
20,Alê,86388,América-MG,MEI,0.8999999999999999,-0.15000000000000002
21,Anderson,102906,Athletico-PR,GOL,7.5,6.5
22,Anderson Leite,87691,Juventude,MEI,1.5,2.4
23,André,68690,Cuiabá,ATA,5.1,0.0
24,André,107498,Fluminense,MEI,3.933333333333333,1.8
25,André Luís,92146,Cuiabá,ATA,3.075,1.7333333333333334
26,Andrés,110517,São Paulo,MEI,0.45,0.0
27,Andrés Hurtado,110715,Bragantino,LAT,2.35,0.1
28,António Oliveira,111578,Cuiabá,TEC,3.92,2.4899999999999998
29,Apodi,51042,Goiás,MEI,0.7,-0.85
30,Arias,99815,Fluminense,MEI,3.9250000000000003,2.9333333333333336
31,Arrascaeta,87863,Flamengo,MEI,4.6,1.025
32,Arthur Henrique,86629,Atlético-GO,LAT,1.9666666666666668,4.3
33,Artur,95799,Bragantino,ATA,4.333333333333333,2.4
34,Atuesta ,96754,Palmeiras,MEI,6.0,1.5
35,Auremir,77570,Goiás,MEI,0.7999999999999999,1.2000000000000002
36,Ayrton Lucas,88393,Flamengo,LAT,8.833333333333334,5.3500000000000005
37,Balbuena,87887,Corinthians,ZAG,5.85,6.550000000000001
38,Baralhas,99440,Atlético-GO,MEI,4.25,3.033333333333333
39,Bento,105208,Athletico-PR,GOL,4.5,3.25
40,Benítez,93550,América-MG,MEI,1.5666666666666664,3.3
41,Bernardo,112368,Coritiba,MEI,1.75,0.35
42,Bissoli,100762,Avaí,ATA,4.7,7.566666666666666
43,Boschilia,86841,Coritiba,MEI,2.2,0.0
44,Braian Romero,101997,Internacional,ATA,0.5333333333333333,1.6333333333333335
45,Breno Lopes,93988,Palmeiras,ATA,-0.3,-0.1
46,Bressan,72491,Avaí,ZAG,0.0,0.0
47,Bruno Cortez,72079,Avaí,LAT,0.9333333333333335,1.925
48,Bruno Gomes,106202,Coritiba,MEI,2.825,5.033333333333334
49,Bruno Méndez,103700,Corinthians,ZAG,5.375,2.6
50,Bruno Nazário,81776,Juventude,MEI,-0.06666666666666672,-0.16666666666666666
51,Bruno Pacheco,90061,Ceará,LAT,2.35,1.45
52,Bruno Silva,68698,Avaí,MEI,1.6666666666666667,5.8999999999999995
53,Bruno Tabata,107174,Palmeiras,MEI,-0.05,1.1333333333333333
54,Bryan García,110013,Athletico-PR,MEI,-1.3,-0.1
55,Brítez,101995,Fortaleza,LAT,7.5,5.825
56,Bustos,96678,Internacional,LAT,9.375,2.433333333333333
57,Caetano,103575,Goiás,ZAG,4.975,3.0
58,Caio,101601,Goiás,MEI,-0.19999999999999996,2.05
59,Caio Paulista,102318,Fluminense,ATA,6.166666666666667,2.1333333333333333
60,Calleri,89840,São Paulo,ATA,4.375,1.3
61,Camacho,68770,Santos,MEI,0.6,0.6
62,Camilo,104519,Cuiabá,MEI,0.26666666666666666,1.3333333333333333
63,Cano,79631,Fluminense,ATA,8.775,0.5333333333333333
64,Canobbio,102928,Athletico-PR,ATA,1.85,2.466666666666667
65,Cantillo,85315,Corinthians,MEI,-0.8,0.6
66,Capixaba,94894,Juventude,ATA,0.7,4.166666666666667
67,Carabajal,98723,Santos,MEI,2.35,0.25
68,Carlos Eduardo,90917,Bragantino,ATA,1.8499999999999999,3.2000000000000006
69,Carlos Sánchez,81677,Santos,MEI,2.3,4.95
70,Carlos de Pena,87242,Internacional,ATA,7.366666666666667,0.9333333333333335
71,Ceballos,115502,Fortaleza,ZAG,6.4,0.0
72,Chancellor,93166,Coritiba,ZAG,4.15,0.4
73,Chico,82407,Juventude,MEI,4.7,1.8666666666666665
74,Churín,98289,Atlético-GO,ATA,5.566666666666666,1.7
75,Cleiton,93882,Bragantino,GOL,2.5,0.3333333333333333
76,Cléber,104125,Ceará,ATA,1.6,0.0
77,Cris Silva,89668,Fluminense,LAT,5.2,0.0
78,Cuca,42411,Atlético-MG,TEC,4.205,5.7124999999999995
79,Cuello,98909,Athletico-PR,ATA,5.3,0.7333333333333333
80,Cássio,42234,Corinthians,GOL,4.75,1.5
81,Dadá Belmonte,94263,Goiás,ATA,5.275,6.966666666666666
82,Daniel,96468,Internacional,GOL,6.375,-1.0
83,Daniel Borges,73318,Botafogo,LAT,2.9,-0.3
84,Daniel Guedes ,88225,Cuiabá,LAT,5.1000000000000005,3.05
85,Danilo,107231,Palmeiras,MEI,4.166666666666667,0.8499999999999999
86,Danilo Avelar,72142,América-MG,ZAG,6.75,8.6
87,Danilo Barbosa,86777,Botafogo,MEI,-1.2,2.5
88,Danilo Barcelos,84382,Goiás,LAT,4.65,-1.5
89,Danilo Cardoso,101155,Goiás,ZAG,5.6,5.0
90,David Luiz,52827,Flamengo,ZAG,4.0,-0.050000000000000044
91,Dentinho,50428,Ceará,ATA,-0.6,0.0
92,Depietri,114138,Fortaleza,ATA,-0.05,2.3
93,Deyverson,92708,Cuiabá,ATA,3.866666666666667,1.3
94,Diego,38909,Flamengo,MEI,2.9333333333333336,0.8999999999999999
95,Diego,86029,Ceará,MEI,1.6,0.0
96,Diego,101027,Goiás,MEI,5.25,3.9333333333333336
97,Diego,101728,São Paulo,ZAG,3.6666666666666665,0.0
98,Diego,115678,Coritiba,LAT,9.5,-1.6
99,Dodô,68727,Atlético-MG,LAT,5.6,0.4
100,Dorival Júnior,40990,Flamengo,TEC,7.403333333333332,4.8625
101,Du Queiroz,113687,Corinthians,MEI,3.533333333333333,1.0999999999999999
102,Dudu,68920,Palmeiras,ATA,6.8999999999999995,5.0
103,Dudu,97133,Atlético-GO,LAT,3.55,3.6
104,Edenílson,63289,Internacional,MEI,6.300000000000001,0.5666666666666668
105,Eder,91521,São Paulo,ATA,5.2,0.0
106,Edinho,80193,Juventude,ATA,-0.5,-0.1
107,Edson Fernando,105901,Atlético-GO,MEI,-1.0,0.4
108,Eduardo,68708,Botafogo,MEI,0.8500000000000001,19.4
109,Eduardo,91688,Avaí,MEI,0.7666666666666667,0.6333333333333333
110,Eduardo Baptista,87211,Atlético-GO,TEC,2.41,1.3
111,Eduardo Barroca,77774,Avaí,TEC,2.1166666666666667,2.9175000000000004
112,Eduardo Bauermann,86970,Santos,ZAG,4.65,2.8
113,Eduardo Sasha,70360,Atlético-MG,ATA,1.9,3.1500000000000004
114,Egídio,42145,Coritiba,LAT,2.05,3.1666666666666665
115,Elton,71719,Juventude,MEI,2.75,2.45
116,Emmanuel Martínez,103388,América-MG,MEI,3.25,5.4
117,Eric Ramires,103295,Bragantino,MEI,0.7,3.35
118,Erick,97810,Ceará,ATA,1.15,2.0
119,Erick,98022,Athletico-PR,MEI,1.75,2.05
120,Erick Pulgar,91473,Flamengo,MEI,0.9,-0.1
121,Erison,108422,Botafogo,ATA,0.39999999999999997,2.5
122,Estevão,117870,Internacional,MEI,0.8,0.0
123,Everaldo ,91151,América-MG,ATA,5.699999999999999,-0.1
124,Everson,72294,Atlético-MG,GOL,0.0,5.0
125,Everton,86757,Flamengo,ATA,3.3666666666666667,2.075
126,Everton Ribeiro,51772,Flamengo,MEI,1.5499999999999998,2.025
127,Fabrício,105171,Coritiba,ATA,7.833333333333333,4.199999999999999
128,Fabrício Baiano,84993,Fortaleza,MEI,0.0,0.4
129,Fabrício Bruno,90768,Flamengo,ZAG,7.833333333333333,5.35
130,Fagner,42500,Corinthians,LAT,2.5,0.8
131,Felipe Alves,72372,São Paulo,GOL,5.333333333333333,4.0
132,Felipe Azevedo,60825,América-MG,ATA,0.275,2.1333333333333333
133,Felipe Jonatan,101708,Santos,LAT,5.0,4.1499999999999995
134,Felipe Marques,101054,Cuiabá,ATA,0.45000000000000007,0.0
135,Felipe Melo,38545,Fluminense,ZAG,1.1,0.65
136,Felipe Pires,100289,Juventude,ATA,3.1666666666666665,1.05
137,Fellipe Bastos,70116,Goiás,MEI,0.45,0.8
138,Fernandinho,72775,Athletico-PR,MEI,0.55,-1.9
139,Fernando Diniz,72391,Fluminense,TEC,5.4525,1.9400000000000002
140,Fernando Ferreira,118563,São Paulo,MEI,2.3,0.9
