,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_visitante
1540,Kuscevic,98619,Palmeiras,ZAG,5.0,13.2,Ceará,visitante,3.8125,8.50625
1541,Marcos Rocha,63013,Palmeiras,LAT,4.833333333333333,10.883333333333335,Ceará,visitante,3.8125,7.347916666666667
1542,Brítez,101995,Fortaleza,LAT,11.1,10.4,Cuiabá,visitante,4.025,7.2125
1543,Habraão,115270,Fortaleza,ZAG,6.0,9.399999999999999,Cuiabá,visitante,4.025,6.7124999999999995
1544,Marcelo Lomba,68872,Palmeiras,GOL,10.0,9.5,Ceará,visitante,3.8125,6.65625
1545,Kelvin,98251,Atlético-GO,ATA,2.8,9.3,Flamengo,visitante,3.6875,6.49375
1546,Busanello,97537,Juventude,LAT,1.2,8.6,Bragantino,visitante,3.9111111111111114,6.2555555555555555
1547,Fernando Miguel,71571,Fortaleza,GOL,11.0,8.0,Cuiabá,visitante,4.025,6.0125
1548,Zaracho,100079,Atlético-MG,MEI,4.720000000000001,9.4,Internacional,visitante,2.1875,5.79375
1549,Gustavo Gómez,71684,Palmeiras,ZAG,8.1,7.38,Ceará,visitante,3.8125,5.5962499999999995
1550,Luciano,80287,São Paulo,ATA,5.225,7.185714285714286,Athletico-PR,visitante,3.6333333333333337,5.40952380952381
1551,Rony,91607,Palmeiras,ATA,5.0375000000000005,6.928571428571429,Ceará,visitante,3.8125,5.370535714285714
1552,Jorge,88065,Palmeiras,LAT,0.7333333333333334,6.325,Ceará,visitante,3.8125,5.06875
1553,Gustavo Scarpa,87999,Palmeiras,MEI,7.71111111111111,6.2625,Ceará,visitante,3.8125,5.0375
1554,Abel Ferreira,110506,Palmeiras,TEC,6.275,6.2212499999999995,Ceará,visitante,3.8125,5.016875
1555,Romarinho,84523,Fortaleza,ATA,1.5799999999999998,5.92,Cuiabá,visitante,4.025,4.9725
1556,Gustavo Garcia,107225,Palmeiras,LAT,2.85,6.1,Ceará,visitante,3.8125,4.95625
1557,Alan Kardec,50347,Atlético-MG,ATA,0.7,7.7,Internacional,visitante,2.1875,4.94375
1558,Zé Rafael,82455,Palmeiras,MEI,5.66,5.92857142857143,Ceará,visitante,3.8125,4.870535714285715
1559,Manoel,69014,Fluminense,ZAG,4.4222222222222225,5.949999999999999,Santos,visitante,3.7700000000000005,4.859999999999999
1560,Weverton,71631,Palmeiras,GOL,3.6666666666666665,5.857142857142857,Ceará,visitante,3.8125,4.834821428571429
1561,Nikão,69705,São Paulo,MEI,3.733333333333333,6.0,Athletico-PR,visitante,3.6333333333333337,4.816666666666666
1562,Murilo,97653,Palmeiras,ZAG,4.52,5.783333333333332,Ceará,visitante,3.8125,4.797916666666666
1563,Vanderlan,107236,Palmeiras,LAT,7.1000000000000005,5.6,Ceará,visitante,3.8125,4.70625
1564,Luiz Henrique,109282,Fluminense,ATA,7.3428571428571425,5.3999999999999995,Santos,visitante,3.7700000000000005,4.585
1565,Matheus Ribeiro,82943,Avaí,LAT,0.8,0.0,América-MG,visitante,4.555555555555555,4.555555555555555
1566,Nathan,98005,Avaí,ATA,0.0,0.0,América-MG,visitante,4.555555555555555,4.555555555555555
