,mandante,visitante,prob_vitoria_mandante,prob_empate,prob_vitoria_visitante,prob_sg_mandante,prob_sg_visitante
0,Fluminense,Corinthians,29.09454178213342,36.9718008232575,33.93365728690004,45.7585554197541,49.67688717212639
1,Juventude,Atlético-MG,18.460486431019994,26.1887061160309,55.350752573763295,22.334673801423136,47.673677432570116
2,Santos,Flamengo,49.603386141267706,29.96542664468303,20.43117893206276,50.697883151578985,29.08715037432247
3,Ceará,Internacional,35.72173457347028,32.094064815556294,32.18419952693453,40.54312733071446,37.9631713796507
4,Palmeiras,Athletico-PR,79.2933830775946,14.628591225671347,6.074129434825515,60.66412324367937,9.318331298556307
5,Avaí,Cuiabá,56.521374453397776,26.758049828330282,16.72053495234892,52.03864052959396,23.37074756950147
6,Atlético-GO,São Paulo,38.00192702913238,27.726671000894015,34.27138964928909,31.504362310434153,29.177137329754192
7,América-MG,Goiás,34.500275097228645,31.057374954291905,34.44234815072039,37.21434241429071,37.17339386050505
8,Coritiba,Fortaleza,55.06292302243274,26.314140330139914,18.622885054865236,47.608588171314175,22.5496462678064
9,Bragantino,Botafogo,59.767795893703365,21.67398317017813,18.557589351925095,37.49934429650875,14.35429376156048
