,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,slug,apelido,apelido_abreviado,nome,foto,status
22,"{'DE': 30, 'FS': 3, 'GS': 10, 'SG': 2}",82453,7,290,1,7,4.5,7.08,-0.36,4.5,7,,tadeu,Tadeu,Tadeu,Tadeu Antônio Ferreira,https://s.glbimg.com/es/sde/f/2022/03/10/f9b7377addfcfa29bfa11ee96aecbdc5_FORMATO.png,Provável
23,"{'CA': 1, 'CV': 1, 'DS': 5, 'FC': 6, 'FF': 1, 'FS': 4, 'PI': 15}",86864,7,327,2,7,2.8,2.75,0.16,0.5,3,,marlon,Marlon ,Marlon ,Marlon Matheus Lopes do Nascimento,https://s.glbimg.com/es/sde/f/2022/02/25/d945a3ac1fe38c28ea612a9d62b68a37_FORMATO.png,Provável
24,"{'CA': 2, 'DS': 9, 'FC': 4, 'FD': 6, 'FF': 4, 'FS': 11, 'G': 1, 'I': 3, 'PI': 26}",90285,7,262,5,7,5.1,15.65,0.14,7.15,4,,bruno-henrique,Bruno Henrique,B. Henrique,Bruno Henrique Pinto,https://s.glbimg.com/es/sde/f/2022/04/25/b3a232f9392817871f70ab3b32069e30_FORMATO.png,Provável
25,"{'CA': 2, 'DS': 3, 'FC': 3, 'FF': 1, 'FS': 6, 'G': 1, 'PI': 38, 'SG': 1}",68808,7,354,2,7,3.2,5.94,-0.58,2.28,6,,nino-paraiba,Nino Paraíba,N. Paraíba,Severino do Ramo Clementino da Silva,https://s.glbimg.com/es/sde/f/2022/02/22/7fc46375115ce0f0e27a2498bc10c3a2_FORMATO.png,Provável
26,"{'DS': 3, 'FD': 1, 'FF': 1, 'FS': 2, 'FT': 1, 'G': 2, 'PI': 7}",53148,7,280,5,7,0.0,8.27,0.0,4.15,6,,ytalo,Ytalo,Ytalo,Ytalo José Oliveira dos Santos,https://s.glbimg.com/es/sde/f/2022/05/05/c2e17a280e19cf13328cce44f755ed84_FORMATO.png,Provável
27,"{'FF': 1, 'FS': 1, 'PI': 6}",101708,7,277,2,6,0.0,5.12,0.0,0.7,1,,felipe-jonatan,Felipe Jonatan,F. Jonatan,Felipe Jonatan Rocha Andrade,https://s.glbimg.com/es/sde/f/2022/03/03/e7109f32d289e269f43592da6566c2e5_FORMATO.png,Nulo
28,"{'A': 1, 'CA': 2, 'DS': 10, 'FC': 11, 'FS': 7, 'PI': 41, 'SG': 1}",38144,7,276,2,7,-0.2,8.06,-0.94,2.3,7,,rafinha,Rafinha,Rafinha,Márcio Rafael Ferreira de Souza,https://s.glbimg.com/es/sde/f/2022/03/01/de7df71bb9091a8547f8d8bd0212b549_FORMATO.png,Provável
29,"{'CA': 2, 'DS': 8, 'FC': 9, 'FF': 2, 'FS': 2, 'PI': 38, 'SG': 2}",88423,7,280,2,6,0.0,7.51,0.0,3.43,4,,aderlan,Aderlan,Aderlan,Aderlan de Lima Silva,https://s.glbimg.com/es/sde/f/2022/05/05/e0f91d593be16e959e72ad0d5fc131a0_FORMATO.png,Nulo
30,"{'CA': 1, 'DS': 2, 'FC': 1, 'FD': 1, 'FS': 1, 'PI': 10}",90444,7,285,2,6,1.9,5.25,0.2,0.9,2,,moises,Moisés,Moisés,Moisés Roberto Barbosa,https://s.glbimg.com/es/sde/f/2022/04/02/bc9c2d703de12aa0ab9a2ebf1a477872_FORMATO.png,Nulo
31,"{'A': 1, 'CA': 3, 'DS': 6, 'FC': 9, 'FD': 1, 'FF': 3, 'FS': 5, 'PC': 1, 'PI': 35, 'SG': 3}",87228,7,282,2,6,0.0,13.16,0.0,4.62,5,,guilherme-arana,Guilherme Arana,G. Arana,Guilherme Antonio Arana Lopes,https://s.glbimg.com/es/sde/f/2021/05/02/282a160d63e94aaad12311a7c3bbf3f0_FORMATO.png,Nulo
32,"{'CA': 3, 'CV': 1, 'DS': 12, 'FC': 9, 'FS': 8, 'PC': 2, 'PI': 66, 'SG': 2}",104257,7,1371,2,3,-2.9,5.1,-1.18,1.85,6,,joao-lucas,João Lucas,J. Lucas,João Lucas de Almeida Carvalho,https://s.glbimg.com/es/sde/f/2022/02/23/9aab91f181711232b92dd27558ae246d_FORMATO.png,Suspenso
33,"{'CA': 3, 'DS': 5, 'FC': 2, 'FD': 1, 'FF': 4, 'FS': 4, 'G': 2, 'I': 2, 'PI': 27, 'SG': 2}",71684,7,275,3,7,0.0,15.02,0.0,6.38,5,,gustavo-gomez,Gustavo Gómez,G. Gómez,Gustavo Raúl Gómez Portillo,https://s.glbimg.com/es/sde/f/2022/02/21/f210b8623194d0722dd0d76585950fb1_FORMATO.png,Provável
34,"{'DS': 2, 'FC': 4, 'FF': 2, 'PI': 19}",68833,7,277,4,7,0.5,4.05,-0.16,0.15,6,,ricardo-goulart,Ricardo Goulart,R. Goulart,Ricardo Goulart Pereira,https://s.glbimg.com/es/sde/f/2022/03/03/38ae8bd547bcc5a21f9bb3eaaa1d60c2_FORMATO.png,Provável
35,{},82792,7,280,6,7,0.0,10.46,0.0,4.51,6,,mauricio-barbieri,Maurício Barbieri,M. Barbieri,Maurício Nogueira Barbieri,https://s.glbimg.com/es/sde/f/2021/04/27/1cc4a56a4aefc5902e503c4834666651_FORMATO.png,Provável
36,"{'CA': 1, 'CV': 1, 'DS': 4, 'FC': 9, 'FF': 1, 'G': 3, 'PI': 14, 'SG': 1}",89226,7,327,3,7,0.0,7.88,0.0,5.3,5,,iago-maidana,Iago Maidana,I. Maidana,Iago Justen Maidana Martins,https://s.glbimg.com/es/sde/f/2022/02/24/ac60436f13f7ce52c62ccb9b8d4ac384_FORMATO.png,Provável
37,"{'DS': 9, 'FC': 5, 'FD': 2, 'FF': 3, 'FS': 3, 'FT': 1, 'PI': 21}",91573,7,276,3,7,-0.1,6.33,-1.71,3.3,5,,arboleda,Arboleda,Arboleda,Robert Abel Arboleda Escobar,https://s.glbimg.com/es/sde/f/2022/03/01/a2548066433583acdc68badc1f1e35bf_FORMATO.png,Provável
38,{},97341,7,276,6,7,4.09,11.77,-0.15,4.52,7,,rogerio-ceni,Rogério Ceni,R. Ceni,Rogério Ceni,https://s.glbimg.com/es/sde/f/2022/03/01/e6fac1f227854170a80b2cf3234bfa1d_FORMATO.png,Provável
39,"{'DS': 5, 'FC': 11, 'FD': 9, 'FF': 7, 'FS': 12, 'G': 7, 'I': 8, 'PI': 37}",89840,7,276,5,7,10.4,27.58,-0.63,10.94,7,,calleri,Calleri,Calleri,Jonathan Calleri,https://s.glbimg.com/es/sde/f/2022/03/01/3abaa943f1546750dd057d6cb3559ce5_FORMATO.png,Provável
40,"{'CA': 2, 'DS': 9, 'FC': 7, 'FF': 1, 'FS': 5, 'PI': 17, 'SG': 3}",104250,7,264,3,2,1.7,6.25,0.01,3.33,7,,joao-victor,João Victor,J. Victor,João Victor da Silva Marcelino,https://s.glbimg.com/es/sde/f/2022/04/27/f3e5573d52686895a481f6eb2b0189bb_FORMATO.png,Dúvida
41,{},104754,7,356,6,7,2.45,6.48,-0.02,2.46,6,,juan-vojvoda,Juan Vojvoda,J. Vojvoda,Juan Pablo Vojvoda Rizzo,https://s.glbimg.com/es/sde/f/2021/05/04/b1ac9362e20bba2d6dc699906e1420cc_FORMATO.png,Provável
42,{},110506,7,275,6,7,9.93,12.47,0.92,6.5,6,,abel-ferreira,Abel Ferreira,A. Ferreira,Abel Fernando Moreira Ferreira,https://s.glbimg.com/es/sde/f/2021/04/27/574e87d52be9d06fd03fa69fefb60255_FORMATO.png,Provável
43,"{'CA': 2, 'DS': 5, 'FC': 3, 'FF': 2, 'FS': 2, 'PI': 19, 'SG': 1}",98484,7,263,3,7,1.6,3.04,0.21,1.47,6,,kanu,Kanu,Kanu,Victor Hugo Soares dos Santos,https://s.glbimg.com/es/sde/f/2022/02/21/b1d2b6ae7d7c80be4768237f4820792b_FORMATO.png,Provável
44,{},89284,7,262,6,7,5.78,10.01,0.27,5.06,6,,paulo-sousa,Paulo Sousa,P. Sousa,Paulo Manuel Carvalho Sousa,https://s.glbimg.com/es/sde/f/2021/12/29/c720dfbf4b03311b98345900861f7158_FORMATO.png,Provável
45,{},71071,7,282,6,7,0.0,12.6,0.0,5.7,6,,antonio-mohamed,Antonio Mohamed,A. Mohamed,Ricardo Antonio Mohamed Matijevich,https://s.glbimg.com/es/sde/f/2022/03/08/9f29bd3b01ad7f8b22ead88e86930382_FORMATO.png,Provável
46,"{'CA': 1, 'DS': 10, 'FC': 4, 'FD': 1, 'FF': 2, 'FS': 13, 'PI': 19, 'SG': 3}",91708,7,266,3,6,6.0,13.3,0.64,4.6,7,,nino,Nino,Nino,Marcílio Florêncio Mota Filho,https://s.glbimg.com/es/sde/f/2021/08/19/015b905d655d90af1c6161f318175dee_FORMATO.png,Nulo
47,{},80692,7,275,3,6,0.0,8.0,0.0,0.0,0,,luan,Luan,Luan,Luan Garcia Teixeira,https://s.glbimg.com/es/sde/f/2022/02/21/c6c7b2c98c560509a3d86811257b9a72_FORMATO.png,Nulo
48,"{'CA': 1, 'DS': 8, 'FC': 7, 'FD': 2, 'FF': 1, 'FS': 6, 'PI': 22}",95638,7,356,3,7,2.4,6.13,0.22,2.1,5,,marcelo-benevenuto,Marcelo Benevenuto,M. Benevenuto,Marcelo da Conceição Benevenuto Malaquias,https://s.glbimg.com/es/sde/f/2022/05/12/5021e3ea5f8c3db816a9537e53808b5a_FORMATO.png,Provável
49,"{'CA': 1, 'DS': 3, 'FC': 6, 'FD': 1, 'FF': 4, 'FS': 2, 'PI': 25}",89274,7,262,4,2,-0.1,4.33,-0.17,0.62,6,,andreas-pereira,Andreas Pereira,A. Pereira,Andreas Hugo Hoelgebaum Pereira,https://s.glbimg.com/es/sde/f/2022/04/25/f1b80901d66489365ffcdbed4c29a086_FORMATO.png,Dúvida
50,"{'DS': 6, 'FC': 2, 'FD': 2, 'FF': 2, 'FS': 4, 'G': 1, 'I': 1, 'PI': 36}",38398,7,264,4,7,3.9,7.09,0.46,2.82,6,,renato-augusto,Renato Augusto,R. Augusto,Renato Soares de Oliveira Augusto,https://s.glbimg.com/es/sde/f/2022/04/27/df30c3d9066a2e16c6625e3aa0a64436_FORMATO.png,Provável
51,"{'CA': 4, 'DS': 8, 'FC': 9, 'FD': 1, 'FF': 2, 'FS': 2, 'PI': 7, 'SG': 3}",95794,7,282,3,7,0.0,10.19,0.0,5.25,4,,nathan-silva,Nathan Silva,N. Silva,Nathanael Ananias da Silva,https://s.glbimg.com/es/sde/f/2021/07/09/f485b236f55b942d9ffa6588b0d47e8f_FORMATO.png,Provável
52,"{'DS': 5, 'FC': 2, 'FF': 1, 'FS': 1, 'G': 1, 'PI': 12, 'SG': 2}",97867,7,280,3,6,0.0,12.77,0.0,7.83,3,,leo-ortiz,Léo Ortiz,L. Ortiz,Leonardo Rech Ortiz,https://s.glbimg.com/es/sde/f/2022/05/05/460445523b5ae74d45009ede8f2a5e89_FORMATO.png,Nulo
53,"{'A': 1, 'CA': 2, 'DS': 8, 'FC': 7, 'FD': 2, 'FF': 6, 'FS': 7, 'FT': 2, 'PI': 27}",63289,7,285,4,2,-0.3,10.7,-1.36,4.08,6,,edenilson,Edenílson,Edenílson,Edenílson Andrade dos Santos,https://s.glbimg.com/es/sde/f/2022/04/02/97f5d4131e53423d654abddad3cbc9ee_FORMATO.png,Dúvida
54,"{'DS': 8, 'FC': 6, 'FF': 2, 'FS': 2, 'FT': 1, 'G': 2, 'PI': 27}",78478,7,262,4,7,-1.6,6.33,-3.0,4.45,6,,willian-arao,Willian Arão,W. Arão,Willian Souza Arão da Silva,https://s.glbimg.com/es/sde/f/2022/04/25/de6583b845572b4fd501530503901c3a_FORMATO.png,Provável
55,"{'CA': 1, 'DS': 19, 'FC': 5, 'FD': 2, 'FF': 2, 'G': 1, 'GC': 1, 'I': 1, 'PI': 50}",93790,7,373,4,7,1.5,6.29,0.44,3.45,7,,marlon-freitas,Marlon Freitas,M. Freitas,Marlon Rodrigues Freitas,https://s.glbimg.com/es/sde/f/2022/03/03/85a5271ee9f81358e6e4009139db31e5_FORMATO.png,Provável
56,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 4, 'FD': 2, 'FF': 5, 'FS': 2, 'PI': 21}",85931,7,280,4,6,0.0,6.79,0.0,3.52,4,,hyoran,Hyoran,Hyoran,Hyoran Kaue Dalmoro,https://s.glbimg.com/es/sde/f/2022/05/05/d656de14270c212a9409e2e8138e3b20_FORMATO.png,Nulo
57,"{'CA': 1, 'DS': 6, 'FC': 4, 'FD': 1, 'FF': 4, 'FS': 11, 'FT': 1, 'G': 2, 'I': 1, 'PI': 48, 'PP': 1}",80196,7,356,4,7,3.4,9.53,-0.05,5.0,5,,yago-pikachu,Yago Pikachu,Y. Pikachu,Glaybson Yago Souza Lisboa,https://s.glbimg.com/es/sde/f/2022/02/25/7edada6b72e8fcbde3456ae981abd02f_FORMATO.png,Provável
58,"{'DS': 5, 'FC': 7, 'FD': 2, 'FF': 5, 'FS': 4, 'FT': 1, 'G': 3, 'PI': 38, 'PP': 1}",102878,7,293,4,7,18.3,11.1,3.79,5.25,6,,terans,Terans,Terans,Miguel David Terans Pérez  ,https://s.glbimg.com/es/sde/f/2021/06/22/9afbb795a2e1b8ea2d0c84725bf26e2b_FORMATO.png,Provável
59,"{'A': 1, 'DS': 9, 'FC': 7, 'FD': 2, 'FF': 4, 'FS': 6, 'G': 1, 'PI': 24}",100079,7,282,4,7,0.0,14.08,0.0,5.58,5,,zaracho,Zaracho,Zaracho,Federico Matías Javier Zaracho,https://s.glbimg.com/es/sde/f/2021/04/23/ccb1d73771f04699045f78f794f4481d_FORMATO.png,Provável
60,"{'DS': 2, 'FF': 1, 'FS': 2, 'PI': 12}",95799,7,280,5,7,0.0,5.21,0.0,1.5,2,,artur,Artur,Artur,Artur Victor Guimarães,https://s.glbimg.com/es/sde/f/2022/05/05/5c98a0d6cc76edfef83280072bbd3832_FORMATO.png,Provável
61,"{'CA': 2, 'DS': 5, 'FC': 12, 'FD': 5, 'FF': 12, 'FS': 17, 'G': 3, 'I': 4, 'PI': 18}",109497,7,277,5,7,2.4,11.62,-0.58,6.62,7,,marcos-leonardo,Marcos Leonardo,M. Leonardo,Marcos Leonardo Santos Almeida,https://s.glbimg.com/es/sde/f/2022/03/03/70c0680cfe4346861b4db5ebeba1fdbd_FORMATO.png,Provável
62,"{'CA': 1, 'DS': 4, 'FC': 1, 'FF': 3, 'FS': 5, 'I': 2, 'PI': 18}",86485,7,282,5,5,0.0,7.32,0.0,2.13,3,,keno,Keno,Keno,Marcos da Silva França,https://s.glbimg.com/es/sde/f/2021/05/02/cc190959ce99d1236ff0a230132fb245_FORMATO.png,Contundido
63,"{'A': 1, 'DS': 16, 'FC': 10, 'FD': 1, 'FF': 6, 'FS': 9, 'G': 1, 'PI': 32}",109282,7,266,5,7,13.0,8.92,1.76,5.22,7,,luiz-henrique,Luiz Henrique,L. Henrique,Luiz Henrique André Rosa da Silva,https://s.glbimg.com/es/sde/f/2021/08/19/131f19bc697057f38a3c8ec99c785a97_FORMATO.png,Provável
64,"{'FC': 5, 'FD': 1, 'FF': 1, 'FS': 4, 'I': 1, 'PI': 14}",72524,7,290,5,7,0.7,3.55,0.06,0.2,5,,nicolas,Nicolas,Nicolas,Nicolas Godinho Johann,https://s.glbimg.com/es/sde/f/2022/03/10/28a598dad4f678bae3aec06052037f1c_FORMATO.png,Provável
65,"{'CV': 1, 'DS': 2, 'FC': 1, 'FD': 1, 'FF': 2, 'FS': 6, 'FT': 1, 'I': 1, 'PI': 24}",71162,7,354,4,2,0.0,3.74,0.0,1.35,4,,vina,Vina,Vina,Vinícius Goes Barbosa de Souza,https://s.glbimg.com/es/sde/f/2022/02/22/7c8dc91a507c2956dc61efbd45bda613_FORMATO.png,Dúvida
66,{},90768,7,262,3,5,0.0,7.0,0.0,0.0,0,,fabricio-bruno,Fabrício Bruno,F. Bruno,Fabrício Bruno Soares de Faria,https://s.glbimg.com/es/sde/f/2022/04/25/06fca89445e5f7bb29a42734c5fbb2e0_FORMATO.png,Contundido
67,"{'A': 1, 'FD': 3, 'FF': 2, 'FS': 9, 'G': 3, 'PI': 26}",89898,7,264,5,6,0.0,15.98,0.0,6.02,6,,roger-guedes,Róger Guedes,R. Guedes,Róger Krug Guedes,https://s.glbimg.com/es/sde/f/2022/04/27/3af9c1a520b0f11a9c40163e925db245_FORMATO.png,Nulo
68,"{'FC': 2, 'PI': 8}",96684,7,276,5,6,-0.3,2.93,-0.19,-0.35,4,,rigoni,Rigoni,Rigoni,Emiliano Ariel Rigoni,https://s.glbimg.com/es/sde/f/2022/03/01/f8d5029ee4e43d0050ec116c23af5c56_FORMATO.png,Nulo
69,"{'CA': 2, 'DS': 2, 'FC': 6, 'FD': 7, 'FF': 7, 'FS': 10, 'G': 2, 'I': 3, 'PI': 40}",90031,7,354,5,7,3.5,11.0,-0.87,4.88,6,,mendoza,Mendoza,Mendoza,John Stiven Mendoza Valencia,https://s.glbimg.com/es/sde/f/2022/02/22/348289b85a309419d827269486e667c9_FORMATO.png,Provável
70,"{'DS': 3, 'FC': 3, 'FD': 3, 'FF': 5, 'FS': 3, 'G': 1, 'I': 1, 'PI': 9}",69102,7,282,5,5,0.0,9.07,0.0,4.7,4,,vargas,Vargas,Vargas,Eduardo Jesús Vargas Rojas,https://s.glbimg.com/es/sde/f/2021/04/23/d29b68b56d66316606b2224987ab6846_FORMATO.png,Contundido
71,"{'CA': 1, 'DS': 2, 'FC': 8, 'FD': 2, 'FF': 2, 'FS': 4, 'FT': 1, 'I': 1, 'PI': 18}",90309,7,285,5,7,1.0,5.04,-0.54,1.22,5,,david,David,David,David Correa da Fonseca,https://s.glbimg.com/es/sde/f/2022/02/22/2bd5fca2e1d0dc67b0755602e00a7e66_FORMATO.png,Provável
72,"{'A': 2, 'CA': 1, 'DS': 8, 'FC': 2, 'FD': 3, 'FF': 2, 'FS': 12, 'I': 2, 'PI': 35}",42135,7,264,4,7,2.0,14.85,-0.62,3.65,7,,willian,Willian,Willian,Willian Borges da Silva,https://s.glbimg.com/es/sde/f/2022/04/27/d71030cb82eac8c28c465bac03535385_FORMATO.png,Provável
73,"{'CA': 2, 'DS': 6, 'FC': 7, 'FD': 1, 'FF': 2, 'FS': 5, 'I': 1, 'PI': 15}",99815,7,266,4,6,0.0,5.33,0.0,1.7,4,,arias,Arias,Arias,Jhon Adolfo Arias Andrade,https://s.glbimg.com/es/sde/f/2022/04/20/d97a4c4cc239d983ba72d755e77a671d_FORMATO.png,Nulo
74,"{'A': 1, 'CA': 1, 'DS': 4, 'FC': 4, 'FS': 1, 'I': 2, 'PI': 8}",42116,7,266,5,6,0.0,4.69,0.0,1.18,6,,willian,Willian,Willian,Willian Gomes de Siqueira,https://s.glbimg.com/es/sde/f/2022/04/20/49ddf4ceba0c02ddb6fc62fb80ffa3dd_FORMATO.png,Nulo
75,"{'DS': 5, 'FS': 3, 'PI': 8, 'SG': 1}",73384,7,266,2,6,6.5,6.51,0.74,3.9,3,,samuel-xavier,Samuel Xavier,S. Xavier,Samuel Xavier Brito,https://s.glbimg.com/es/sde/f/2022/04/20/ad95f595cd71bcb7d7b91177716e1d33_FORMATO.png,Nulo
76,"{'CA': 1, 'DS': 8, 'FC': 2, 'FS': 4, 'PI': 31, 'SG': 2}",104276,7,266,2,6,0.0,9.74,0.0,4.22,4,,calegari,Calegari,Calegari,Lucas Felipe Calegari,https://s.glbimg.com/es/sde/f/2022/04/20/af7df060c7d357b2bbd0f6602c974e33_FORMATO.png,Nulo
77,{},85300,7,327,5,5,0.0,3.0,0.0,0.0,0,,berrio,Berrío ,Berrío ,Orlando Enrique Berrío Meléndez,https://s.glbimg.com/es/sde/f/2021/07/15/7297312d93a89be46c96c93414cfdf94_FORMATO.png,Contundido
78,"{'DS': 1, 'FC': 1, 'FD': 2, 'FF': 1, 'FS': 6, 'G': 1, 'PI': 22}",69705,7,276,4,6,0.0,7.17,0.0,3.22,4,,nikao,Nikão,Nikão,Maycon Vinícius Ferreira da Cruz,https://s.glbimg.com/es/sde/f/2022/03/01/6a7ca5b138f4ff481ca19603933a7507_FORMATO.png,Nulo
