,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1650,Fabrício Bruno,90768,Flamengo,ZAG,12.25,2.125,Ceará,mandante,4.590909090909091,8.420454545454545
1651,Marinho,68952,Flamengo,ATA,11.040000000000001,2.088888888888889,Ceará,mandante,4.590909090909091,7.815454545454546
1652,Brítez,101995,Fortaleza,LAT,10.233333333333333,8.775,Botafogo,mandante,4.625,7.429166666666666
1653,Gustavo Henrique,78248,Flamengo,ZAG,9.6,0.26666666666666666,Ceará,mandante,4.590909090909091,7.095454545454546
1654,Luiz Felipe,79035,Santos,ZAG,10.133333333333333,-0.5,Goiás,mandante,3.7916666666666665,6.9624999999999995
1655,Matheuzinho,101727,Flamengo,LAT,9.216666666666667,2.436363636363636,Ceará,mandante,4.590909090909091,6.903787878787879
1656,Ayrton Lucas,88393,Flamengo,LAT,9.1125,3.1454545454545455,Ceará,mandante,4.590909090909091,6.851704545454545
1657,Vidal,69375,Flamengo,MEI,8.8,3.0,Ceará,mandante,4.590909090909091,6.695454545454545
1658,Sasha,68991,Fortaleza,MEI,8.6,4.0,Botafogo,mandante,4.625,6.6125
1659,Arrascaeta,87863,Flamengo,MEI,8.274999999999999,4.840000000000001,Ceará,mandante,4.590909090909091,6.432954545454544
1660,Juninho Capixaba,94968,Fortaleza,LAT,8.1375,4.55,Botafogo,mandante,4.625,6.38125
1661,Fernando Miguel,71571,Fortaleza,GOL,8.0,9.625,Botafogo,mandante,4.625,6.3125
1662,Joaquim,109563,Cuiabá,ZAG,8.116666666666667,3.8833333333333333,São Paulo,mandante,3.891666666666667,6.004166666666667
1663,Moraes,95058,Juventude,LAT,7.128571428571428,3.642857142857143,Avaí,mandante,4.818181818181818,5.973376623376623
1664,Yago Pikachu,80196,Fortaleza,MEI,6.985714285714286,2.8000000000000003,Botafogo,mandante,4.625,5.805357142857143
1665,Everton Ribeiro,51772,Flamengo,MEI,6.944444444444445,2.3384615384615386,Ceará,mandante,4.590909090909091,5.767676767676768
1666,Pedro,94583,Flamengo,ATA,6.55,4.345454545454545,Ceará,mandante,4.590909090909091,5.570454545454545
1667,Cássio,42234,Corinthians,GOL,6.833333333333333,2.9625,Internacional,mandante,4.283333333333334,5.558333333333334
1668,Dorival Júnior,40990,Flamengo,TEC,6.457000000000001,3.83,Ceará,mandante,4.590909090909091,5.523954545454545
1669,Nogueira,91815,Juventude,ZAG,6.1,2.0999999999999996,Avaí,mandante,4.818181818181818,5.459090909090909
1670,Fábio Santos,38229,Corinthians,LAT,6.625,4.1499999999999995,Internacional,mandante,4.283333333333334,5.4541666666666675
1671,Robert Renan,117330,Corinthians,ZAG,6.5,-0.75,Internacional,mandante,4.283333333333334,5.3916666666666675
1672,Rodinei,73992,Flamengo,LAT,6.179999999999999,-0.4666666666666666,Ceará,mandante,4.590909090909091,5.385454545454545
1673,Diego Alves,38509,Flamengo,GOL,6.0,-1.5,Ceará,mandante,4.590909090909091,5.295454545454545
1674,Léo Baptistão ,81161,Santos,ATA,6.781818181818182,2.35,Goiás,mandante,3.7916666666666665,5.286742424242425
1675,Rafael Ramos,93236,Corinthians,LAT,6.270000000000001,1.8666666666666665,Internacional,mandante,4.283333333333334,5.276666666666667
1676,Bruno Melo,84339,Corinthians,LAT,6.2,2.5250000000000004,Internacional,mandante,4.283333333333334,5.241666666666667
1677,Luan Cândido,100848,Bragantino,LAT,7.209999999999999,6.655555555555556,Palmeiras,mandante,3.2,5.205
1678,Santos,69012,Flamengo,GOL,5.8,5.166666666666667,Ceará,mandante,4.590909090909091,5.195454545454545
1679,Lázaro,110193,Flamengo,MEI,5.7666666666666675,1.6272727272727274,Ceará,mandante,4.590909090909091,5.17878787878788
1680,Marcelo Boeck,37788,Fortaleza,GOL,5.7,0.0,Botafogo,mandante,4.625,5.1625
1681,Paulinho Bóia,100333,América-MG,ATA,6.6000000000000005,2.0999999999999996,Coritiba,mandante,3.7,5.15
1682,Marcos Leonardo,109497,Santos,ATA,6.4818181818181815,5.075,Goiás,mandante,3.7916666666666665,5.136742424242424
1683,Vitor Ricardo,107226,Fortaleza,LAT,5.4,-0.85,Botafogo,mandante,4.625,5.0125
1684,Renan,60795,Atlético-GO,GOL,6.25,5.5,Atlético-MG,mandante,3.772727272727273,5.011363636363637
1685,Terans,102878,Athletico-PR,MEI,7.177777777777777,2.488888888888889,Fluminense,mandante,2.8181818181818183,4.997979797979798
1686,Sidcley,86764,Cuiabá,LAT,6.1,0.7,São Paulo,mandante,3.891666666666667,4.995833333333334
1687,Vítor Pereira,77713,Corinthians,TEC,5.7075,4.167272727272728,Internacional,mandante,4.283333333333334,4.995416666666667
1688,Orejuela,95352,Athletico-PR,LAT,7.166666666666667,4.371428571428572,Fluminense,mandante,2.8181818181818183,4.992424242424242
1689,Raul Gustavo,109389,Corinthians,ZAG,5.677777777777777,5.1499999999999995,Internacional,mandante,4.283333333333334,4.980555555555556
1690,Paulo Sousa,89284,Flamengo,TEC,5.3575,4.0975,Ceará,mandante,4.590909090909091,4.974204545454546
1691,Marcelo Fernandes,91274,Santos,TEC,6.1,0.75,Goiás,mandante,3.7916666666666665,4.945833333333333
1692,Victor Hugo,116034,Flamengo,MEI,5.299999999999999,3.1166666666666667,Ceará,mandante,4.590909090909091,4.945454545454545
