,atleta_id,apelido,ranking
0,79631,Cano,1
1,42135,Willian,2
2,87999,Gustavo Scarpa,3
3,105584,Lucas Piton,4
4,109389,Raul Gustavo,5
5,89898,Róger Guedes,6
6,87863,Arrascaeta,7
7,91708,Nino,8
8,42234,Cássio,9
9,39148,Hulk,10
10,93236,Rafael Ramos,11
11,68923,Gil,12
12,77713,Vítor Pereira,13
13,80196,Yago Pikachu,14
14,109497,Marcos Leonardo,15
15,109282,Luiz Henrique,16
16,102130,Piquerez,17
17,68685,Alan Patrick,18
18,73384,Samuel Xavier,19
19,81031,Marquinhos Santos,20
