,clube,xG_casa,xGA_casa,xG_fora,xGA_fora
1,Flamengo,2.0513777754787585,0.8121034820572405,1.2835284721152367,1.0265719523899928
2,Botafogo,1.1217807110065718,1.1613191540340835,1.1127655220181123,1.572311285635925
3,Corinthians,1.0561405586872714,0.9461048375624881,0.8547870099403587,1.2844653625600713
4,Fluminense,1.777169538292079,1.04467128721532,1.019850677460592,1.2486716607257737
5,Palmeiras,1.978914697086027,0.9004034362925205,1.7219978058304748,1.0755629809343445
6,São Paulo,1.4801438502312845,0.9696549948476135,1.1076370988964552,1.3750410003897435
7,Santos,1.4667577207732414,1.5003612292547215,1.1032678161537877,1.3095398679136967
8,Bragantino,1.5041540022817828,1.0094660187567561,1.2436340985789185,1.5786196770795602
9,Atlético-MG,1.6028911361375393,0.6922924627765982,1.3974974595142047,1.0086405406486367
10,Internacional,1.5615229772745125,1.284655431258939,1.1282182691254838,1.122038540568078
11,Juventude,1.2909240061891682,1.0676022471138427,0.7099203068659719,1.9491645932154
12,Goiás,1.0778736406508975,1.7071604126433644,1.0283768761055767,1.7298408533060177
13,Athletico-PR,1.262928696169951,1.2670265762460544,0.9913000170433776,1.5451934375934868
14,Coritiba,1.4081785892989247,0.9929408491956725,1.174258532941868,1.6452071814439488
15,Avaí,1.2593507587037676,1.1973598572537614,0.8382575336931145,1.9109891971814457
16,América-MG,1.39989851816976,1.0903470043962624,1.0342887723677499,1.617476078247412
17,Ceará,1.079070913942047,1.2128146344605981,1.1871811777006112,1.3917144072735905
18,Fortaleza,1.5128911817251827,0.8672346138319632,1.0001011403854296,1.2263311973556628
19,Atlético-GO,1.6802340424352422,0.9459526164600554,1.0653402709123778,1.6464725813025176
20,Cuiabá,1.1651139881015407,1.0281117267797348,0.8368986864600041,1.4068628694942789
