,scout,atleta_id,rodada_id,clube_id,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,minimo_para_valorizar,gato_mestre,slug,apelido,apelido_abreviado,nome,foto,status
0,"{'A': 1, 'CA': 9, 'DS': 57, 'FC': 33, 'FD': 7, 'FF': 14, 'FS': 12, 'FT': 1, 'G': 3, 'PC': 1, 'PI': 82}",99440,30,373,4,6,16.1,9.67,1.79,4.08,24,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",baralhas,Baralhas,Baralhas,Gabriel Baralhas dos Santos,https://s.glbimg.com/es/sde/f/2022/03/03/23016221adbd611a74993ecdc84843f5_FORMATO.png,Nulo
1,"{'CA': 4, 'DS': 16, 'FC': 44, 'FD': 10, 'FF': 20, 'FS': 20, 'G': 14, 'I': 11, 'PI': 94, 'PS': 1}",100762,30,314,5,7,7.8,10.03,0.64,5.72,25,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",bissoli,Bissoli,Bissoli,Guilherme Bissoli Campos,https://s.sde.globo.com/media/person_role/2022/04/08/c60eb6c17dd46f0a98ac8d236bddbbd7_FORMATO.png,Provável
2,"{'CA': 2, 'DS': 12, 'FC': 10, 'FD': 7, 'FF': 11, 'FS': 3, 'G': 1, 'I': 1, 'PI': 91}",97520,30,373,4,2,3.0,3.65,0.38,1.23,22,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",shaylon,Shaylon,Shaylon,Shaylon Kallyson Cardoso,https://s.glbimg.com/es/sde/f/2022/03/03/613cc4607b07db0edb4d019f37550ecc_FORMATO.png,Dúvida
3,"{'CA': 5, 'CV': 1, 'DS': 47, 'FC': 26, 'FD': 5, 'FF': 5, 'FS': 19, 'G': 1, 'I': 1, 'PC': 1, 'PI': 74}",101594,30,293,4,2,0.0,6.45,0.0,2.98,20,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",hugo-moura,Hugo Moura,H. Moura,Hugo Moura Arruda da Silva,https://s.glbimg.com/es/sde/f/2022/02/21/267f14bd41575e2b58bcb3d6ba014a46_FORMATO.png,Dúvida
4,"{'CA': 3, 'DS': 35, 'FC': 15, 'FS': 5, 'GC': 1, 'PI': 66, 'SG': 6}",105672,30,293,3,7,3.9,4.94,-0.84,3.37,17,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",nicolas-hernandez,Nicolás Hernández,N. Hernández,Nicolás Hernández Rodríguez,https://s.glbimg.com/es/sde/f/2022/02/21/8e49df153cf9037db1aa09cd34feb7e9_FORMATO.png,Provável
5,"{'A': 1, 'CA': 3, 'DS': 24, 'FC': 26, 'FD': 16, 'FF': 30, 'FS': 45, 'FT': 3, 'G': 7, 'I': 4, 'PI': 202}",82766,30,373,4,7,0.0,11.67,0.0,4.75,28,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",wellington-rato,Wellington Rato,W. Rato,Wellington Soares da Silva,https://s.glbimg.com/es/sde/f/2022/03/03/f1c021275405991e817f4277af535a6a_FORMATO.png,Provável
6,"{'DS': 4, 'FC': 4, 'FF': 1, 'FS': 4, 'PI': 24}",97317,30,327,4,6,0.0,1.78,0.0,0.5,8,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",ze-ricardo,Zé Ricardo,Z. Ricardo,José Ricardo Barbosa Ribeiro Drumond,https://s.glbimg.com/es/sde/f/2022/02/24/55526a7acacc680703923482c9c2fd9d_FORMATO.png,Nulo
7,"{'CA': 1, 'DS': 6, 'FC': 5, 'FD': 2, 'FF': 3, 'FS': 1, 'PI': 27, 'SG': 3}",102253,30,290,3,7,2.8,3.71,0.08,2.23,10,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-halter,Lucas Halter,L. Halter,Lucas Halter,https://s.glbimg.com/es/sde/f/2022/08/02/9cc3cba8dbd74e03b0471fdcd2c66414_FORMATO.png,Provável
8,"{'CA': 3, 'DS': 10, 'FC': 16, 'FD': 3, 'FF': 4, 'FS': 6, 'FT': 1, 'I': 2, 'PI': 16}",104502,30,293,4,6,2.6,3.7,0.19,1.9,8,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",christian,Christian,Christian,Christian Roberto Alves Cardoso,https://s.glbimg.com/es/sde/f/2021/05/02/6a1bc3f98b5ff453ba48dffaa44386ab_FORMATO.png,Nulo
9,"{'CA': 1, 'DS': 15, 'FC': 11, 'FF': 6, 'FS': 2, 'PI': 48, 'SG': 4}",100943,30,327,3,6,0.0,3.84,0.0,2.04,17,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",conti,Conti,Conti,Germán Andrés Conti,https://s.glbimg.com/es/sde/f/2022/02/24/965b3ae2f778e96277a5b6c093927bc2_FORMATO.png,Nulo
10,{},99878,30,327,5,6,0.0,2.0,0.0,0.0,0,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",leo-passos,Léo Passos,L. Passos,Leonardo da Silva Passos,https://s.glbimg.com/es/sde/f/2021/06/04/82d858358a606b9c2acfa4fead4b349c_FORMATO.png,Nulo
11,{'PI': 9},106823,30,293,3,6,0.0,1.86,0.0,-0.9,1,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",lucas-fasson,Lucas Fasson,L. Fasson,Lucas Fasson dos Santos,https://s.glbimg.com/es/sde/f/2021/08/16/b28f3118f886b751eccec717db71b3ab_FORMATO.png,Nulo
12,"{'CA': 2, 'DE': 48, 'FS': 2, 'GS': 15, 'SG': 1}",60795,30,373,1,7,1.0,3.97,0.17,3.7,10,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",renan,Renan,Renan,Renan dos Santos,https://s.glbimg.com/es/sde/f/2022/03/03/78210d6f3d7ee04d9e4cfdfdc910c757_FORMATO.png,Provável
13,"{'CA': 3, 'DE': 65, 'DP': 1, 'FS': 2, 'GS': 30, 'SG': 11}",72294,30,282,1,3,2.0,10.97,-0.69,3.4,28,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",everson,Everson,Everson,Everson Felipe Marques Pires,https://s.sde.globo.com/media/person_role/2022/07/15/bd899e9773980e79959b0ba714379a00_FORMATO.png,Suspenso
14,"{'CA': 6, 'CV': 1, 'DS': 21, 'FC': 13, 'FD': 3, 'FF': 18, 'FS': 24, 'FT': 2, 'G': 3, 'I': 5, 'PI': 176}",77544,30,373,4,6,0.6,5.26,0.29,2.46,22,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",jorginho,Jorginho,Jorginho,Jorge de Moura Xavier,https://s.glbimg.com/es/sde/f/2022/03/03/5e1a8b5625036eb3729fbae6272ea055_FORMATO.png,Nulo
15,"{'CA': 3, 'DS': 14, 'FC': 11, 'FF': 1, 'FS': 9, 'I': 1, 'PI': 84, 'SG': 3}",91639,30,1371,2,6,0.3,4.34,-0.6,2.03,11,,"{'media_pontos_mandante': None, 'media_pontos_visitante': None, 'media_minutos_jogados': None, 'minutos_jogados': None, 'scouts': {'media': {}, 'mandante': {}, 'visitante': {}}}",igor-carius,Igor Cariús,I. Cariús,Igor Aquino da Silva,https://s.glbimg.com/es/sde/f/2022/02/23/fa3ebd08b3835164b2532b908f71ccfe_FORMATO.png,Nulo
