,apelido,atleta_id,clube,posicao,media_casa,media_fora,adversário,mando,media_cedidos,XP_mandante
1430,Andrey,93787,Coritiba,MEI,14.533333333333333,5.0,Juventude,mandante,3.642857142857143,9.088095238095239
1431,Alan Patrick,68685,Internacional,MEI,7.5,3.7,América-MG,mandante,7.25,7.375
1432,Cano,79631,Fluminense,ATA,10.125,1.8714285714285714,Ceará,mandante,4.285714285714286,7.205357142857142
1433,Wanderson,93478,Internacional,ATA,7.159999999999999,-0.09999999999999995,América-MG,mandante,7.25,7.205
1434,Samuel Xavier,73384,Fluminense,LAT,9.420000000000002,4.483333333333333,Ceará,mandante,4.285714285714286,6.852857142857143
1435,Gabriel,78605,Internacional,MEI,6.449999999999999,2.9875,América-MG,mandante,7.25,6.85
1436,D'Alessandro,62023,Internacional,MEI,6.4,0.0,América-MG,mandante,7.25,6.825
1437,Savarino,98672,Atlético-MG,ATA,10.450000000000001,-0.1,São Paulo,mandante,2.9625,6.706250000000001
1438,Edenílson,63289,Internacional,MEI,5.775,3.4857142857142853,América-MG,mandante,7.25,6.5125
1439,Natan,107110,Bragantino,ZAG,7.659999999999999,1.22,Avaí,mandante,5.142857142857143,6.401428571428571
1440,Rafael Ramos,93236,Corinthians,LAT,8.516666666666667,1.975,Flamengo,mandante,4.0,6.258333333333334
1441,Joaquim,109563,Cuiabá,ZAG,9.7,3.7,Botafogo,mandante,2.5625,6.13125
1442,Hulk,39148,Atlético-MG,ATA,9.042857142857143,6.02,São Paulo,mandante,2.9625,6.0026785714285715
1443,Hyoran,85931,Bragantino,MEI,6.7,4.9799999999999995,Avaí,mandante,5.142857142857143,5.921428571428572
1444,Egídio,42145,Coritiba,LAT,8.174999999999999,3.366666666666667,Juventude,mandante,3.642857142857143,5.908928571428571
1445,Mano Menezes,37281,Internacional,TEC,4.5520000000000005,4.452857142857143,América-MG,mandante,7.25,5.901
1446,Igor Rabello,89493,Atlético-MG,ZAG,8.8,3.1,São Paulo,mandante,2.9625,5.8812500000000005
1447,Luan Cândido,100848,Bragantino,LAT,6.566666666666666,6.6,Avaí,mandante,5.142857142857143,5.854761904761904
1448,Bustos,96678,Internacional,LAT,4.449999999999999,3.9428571428571426,América-MG,mandante,7.25,5.85
1449,Léo Gamalho,53865,Coritiba,ATA,8.016666666666666,4.333333333333333,Juventude,mandante,3.642857142857143,5.829761904761904
1450,Luiz Henrique,109282,Fluminense,ATA,7.3428571428571425,5.3999999999999995,Ceará,mandante,4.285714285714286,5.814285714285714
1451,Cássio,42234,Corinthians,GOL,7.285714285714286,3.3666666666666667,Flamengo,mandante,4.0,5.642857142857142
1452,Cauan de Almeida,107870,Internacional,TEC,3.97,0.0,América-MG,mandante,7.25,5.61
1453,Léo Baptistão ,81161,Santos,ATA,7.3625,3.0,Atlético-GO,mandante,3.742857142857143,5.552678571428571
1454,Boschilia,86841,Internacional,MEI,3.8,1.55,América-MG,mandante,7.25,5.525
1455,Lucas Piton,105584,Corinthians,LAT,6.942857142857143,5.2,Flamengo,mandante,4.0,5.4714285714285715
1456,Rodrigo Moledo,63354,Internacional,ZAG,3.6666666666666665,3.233333333333333,América-MG,mandante,7.25,5.458333333333333
1457,Renê,78445,Internacional,LAT,3.5,5.325,América-MG,mandante,7.25,5.375
1458,Artur,95799,Bragantino,ATA,5.5,6.0,Avaí,mandante,5.142857142857143,5.321428571428571
1459,Alemão,98219,Internacional,ATA,3.34,3.0,América-MG,mandante,7.25,5.295
1460,Bruno Méndez,103700,Internacional,ZAG,3.3333333333333335,1.5,América-MG,mandante,7.25,5.291666666666667
1461,Fábio Santos,38229,Corinthians,LAT,6.58,1.7,Flamengo,mandante,4.0,5.29
1462,Nacho Fernández,94916,Atlético-MG,MEI,7.616666666666667,3.766666666666667,São Paulo,mandante,2.9625,5.289583333333334
1463,Róger Guedes,89898,Corinthians,ATA,6.5200000000000005,2.857142857142857,Flamengo,mandante,4.0,5.26
1464,Robert Renan,117330,Corinthians,ZAG,6.5,-1.5,Flamengo,mandante,4.0,5.25
1465,Rubens,110727,Atlético-MG,MEI,7.416666666666667,2.6666666666666665,São Paulo,mandante,2.9625,5.189583333333333
1466,Léo Ortiz,97867,Bragantino,ZAG,5.22,4.266666666666667,Avaí,mandante,5.142857142857143,5.1814285714285715
1467,Cris Silva,89668,Fluminense,LAT,6.066666666666666,3.1,Ceará,mandante,4.285714285714286,5.176190476190476
1468,Nino,91708,Fluminense,ZAG,6.0600000000000005,4.7,Ceará,mandante,4.285714285714286,5.1728571428571435
1469,Daniel,96468,Internacional,GOL,3.0,3.142857142857143,América-MG,mandante,7.25,5.125
1470,Adson,111682,Corinthians,MEI,6.2,2.14,Flamengo,mandante,4.0,5.1
1471,Fernando Diniz,72391,Fluminense,TEC,5.876666666666666,3.8300000000000005,Ceará,mandante,4.285714285714286,5.081190476190476
1472,Renan,109963,Bragantino,ZAG,4.9,3.8499999999999996,Avaí,mandante,5.142857142857143,5.021428571428572
1473,Igor Paixão,104530,Coritiba,ATA,6.3999999999999995,7.266666666666667,Juventude,mandante,3.642857142857143,5.021428571428571
1474,Marcos Leonardo,109497,Santos,ATA,6.257142857142857,8.75,Atlético-GO,mandante,3.742857142857143,5.0
1475,Vítor Pereira,77713,Corinthians,TEC,5.912857142857143,4.845714285714286,Flamengo,mandante,4.0,4.956428571428571
1476,Pedro Henrique,72583,Internacional,ATA,2.66,2.4749999999999996,América-MG,mandante,7.25,4.955
1477,Maurício Barbieri,82792,Bragantino,TEC,4.728571428571428,3.81,Avaí,mandante,5.142857142857143,4.935714285714285
1478,Yago Pikachu,80196,Fortaleza,MEI,7.366666666666666,2.8000000000000003,Palmeiras,mandante,2.5,4.933333333333334
1479,Praxedes,107744,Bragantino,MEI,4.575,1.6,Avaí,mandante,5.142857142857143,4.858928571428572
1480,José Hugo,116056,Coritiba,ATA,6.05,-0.4,Juventude,mandante,3.642857142857143,4.8464285714285715
1481,Juninho Capixaba,94968,Fortaleza,LAT,7.12,1.0857142857142859,Palmeiras,mandante,2.5,4.8100000000000005
1482,André,107498,Fluminense,MEI,5.312500000000001,0.45,Ceará,mandante,4.285714285714286,4.799107142857143
1483,Matheus Alexandre,103347,Coritiba,LAT,5.95,3.3500000000000005,Juventude,mandante,3.642857142857143,4.796428571428572
1484,Juan Pablo,114497,Goiás,LAT,5.9,2.4,Athletico-PR,mandante,3.625,4.7625
1485,Marcio Silva,111204,Coritiba,ZAG,5.8,0.0,Juventude,mandante,3.642857142857143,4.7214285714285715
1486,Alef Manga,101254,Coritiba,ATA,5.714285714285714,1.8333333333333337,Juventude,mandante,3.642857142857143,4.678571428571429
1487,Apodi,51042,Goiás,MEI,5.7,1.7600000000000002,Athletico-PR,mandante,3.625,4.6625
1488,Fagner,42500,Corinthians,LAT,5.3,0.0,Flamengo,mandante,4.0,4.65
1489,Maurício,105647,Internacional,MEI,2.0,1.4625000000000001,América-MG,mandante,7.25,4.625
1490,Manoel,69014,Fluminense,ZAG,4.928571428571429,5.85,Ceará,mandante,4.285714285714286,4.607142857142858
1491,David,90309,Internacional,ATA,1.92,1.9666666666666668,América-MG,mandante,7.25,4.585
1492,Gustavo Morínigo,88881,Coritiba,TEC,5.507499999999999,3.611666666666667,Juventude,mandante,3.642857142857143,4.575178571428571
1493,Wesley Moraes,97339,Internacional,ATA,1.9,0.30000000000000004,América-MG,mandante,7.25,4.575
1494,Da Silva,107251,Goiás,ZAG,5.466666666666666,0.06666666666666665,Athletico-PR,mandante,3.625,4.5458333333333325
1495,Taison,62114,Internacional,MEI,1.7999999999999998,2.375,América-MG,mandante,7.25,4.525
1496,Arias,99815,Fluminense,MEI,4.7,1.25,Ceará,mandante,4.285714285714286,4.492857142857143
1497,Rodrigo Dourado,78865,Internacional,MEI,1.7000000000000002,1.9500000000000002,América-MG,mandante,7.25,4.475
1498,Maicon,71227,Santos,ZAG,5.18,3.04,Atlético-GO,mandante,3.742857142857143,4.461428571428572
1499,Cleiton,93882,Bragantino,GOL,3.7142857142857144,2.7142857142857144,Avaí,mandante,5.142857142857143,4.428571428571429
1500,Gustavo Mosquito,97450,Corinthians,ATA,4.8500000000000005,-0.3,Flamengo,mandante,4.0,4.425000000000001
1501,Robson Bambu,101579,Corinthians,ZAG,4.8,6.666666666666667,Flamengo,mandante,4.0,4.4
1502,Vinícius Zanocelo,104521,Santos,MEI,5.0375,2.7399999999999998,Atlético-GO,mandante,3.742857142857143,4.390178571428571
1503,Mariano,38877,Atlético-MG,LAT,5.766666666666667,5.999999999999999,São Paulo,mandante,2.9625,4.364583333333333
1504,Antonio Mohamed,71071,Atlético-MG,TEC,5.765,4.8566666666666665,São Paulo,mandante,2.9625,4.36375
1505,Carlos de Pena,87242,Internacional,ATA,1.4333333333333333,6.0,América-MG,mandante,7.25,4.341666666666667
1506,Mercado,72951,Internacional,ZAG,1.4,3.3000000000000003,América-MG,mandante,7.25,4.325
1507,Matheus Cadorini,111688,Internacional,ATA,1.4,-2.5,América-MG,mandante,7.25,4.325
1508,Fabián Bustos,107645,Santos,TEC,4.8412500000000005,3.6119999999999997,Atlético-GO,mandante,3.742857142857143,4.292053571428571
1509,Tadeu,82453,Goiás,GOL,4.957142857142857,3.7142857142857144,Athletico-PR,mandante,3.625,4.291071428571429
1510,Raul Gustavo,109389,Corinthians,ZAG,4.571428571428571,5.52,Flamengo,mandante,4.0,4.285714285714286
1511,Gil,68923,Corinthians,ZAG,4.52,5.425000000000001,Flamengo,mandante,4.0,4.26
1512,Ytalo,53148,Bragantino,ATA,3.3666666666666667,3.2249999999999996,Avaí,mandante,5.142857142857143,4.254761904761905
1513,Raul,92496,Bragantino,MEI,3.35,2.8,Avaí,mandante,5.142857142857143,4.246428571428572
1514,Pedro Raul,98225,Goiás,ATA,4.85,6.933333333333333,Athletico-PR,mandante,3.625,4.2375
1515,Nathan Silva,95794,Atlético-MG,ZAG,5.5,3.4,São Paulo,mandante,2.9625,4.23125
1516,Matheus Martins,111831,Fluminense,ATA,4.15,0.7666666666666666,Ceará,mandante,4.285714285714286,4.217857142857143
1517,Calegari,104276,Fluminense,LAT,4.15,4.3,Ceará,mandante,4.285714285714286,4.217857142857143
1518,Abel Braga,40006,Fluminense,TEC,4.135,4.9,Ceará,mandante,4.285714285714286,4.210357142857143
1519,Alerrandro,101715,Bragantino,ATA,3.2599999999999993,3.4,Avaí,mandante,5.142857142857143,4.201428571428571
1520,João Victor,104250,Corinthians,ZAG,4.366666666666666,4.025,Flamengo,mandante,4.0,4.183333333333334
1521,Rafael William,113061,Coritiba,GOL,4.666666666666667,0.0,Juventude,mandante,3.642857142857143,4.154761904761905
1522,Guillermo de los Santos,87238,Coritiba,ZAG,4.633333333333333,1.05,Juventude,mandante,3.642857142857143,4.138095238095238
1523,Johnny,106002,Internacional,MEI,1.0,4.166666666666667,América-MG,mandante,7.25,4.125
1524,Aderlan,88423,Bragantino,LAT,3.08,3.28,Avaí,mandante,5.142857142857143,4.111428571428572
1525,Alex Muralha,79066,Coritiba,GOL,4.54,2.3333333333333335,Juventude,mandante,3.642857142857143,4.091428571428572
1526,Fabrício,105171,Coritiba,ATA,4.516666666666667,4.38,Juventude,mandante,3.642857142857143,4.079761904761905
1527,Caio Vidal,107745,Internacional,ATA,0.9,2.2333333333333334,América-MG,mandante,7.25,4.075
1528,Guga,101319,Atlético-MG,LAT,5.166666666666667,4.550000000000001,São Paulo,mandante,2.9625,4.064583333333333
1529,Sidimar,69189,Goiás,ZAG,4.5,2.566666666666667,Athletico-PR,mandante,3.625,4.0625
1530,Willian Farias,63058,Coritiba,MEI,4.449999999999999,2.7800000000000002,Juventude,mandante,3.642857142857143,4.046428571428571
1531,Willian,42135,Corinthians,MEI,4.083333333333333,5.22,Flamengo,mandante,4.0,4.041666666666666
1532,Elvis,73347,Goiás,MEI,4.4,2.4999999999999996,Athletico-PR,mandante,3.625,4.0125
1533,Jadsom Silva,103695,Bragantino,MEI,2.86,-0.2,Avaí,mandante,5.142857142857143,4.001428571428572
1534,Matheus Donelli,107179,Corinthians,GOL,0.0,1.0,Flamengo,mandante,4.0,4.0
1535,Yan Souto,115511,Goiás,ZAG,4.3,1.6,Athletico-PR,mandante,3.625,3.9625
1536,Vitor Ricardo,107226,Fortaleza,LAT,5.4,-0.85,Palmeiras,mandante,2.5,3.95
1537,Sorriso,111333,Bragantino,ATA,2.74,0.9166666666666666,Avaí,mandante,5.142857142857143,3.9414285714285717
1538,Marcelo Boeck,37788,Fortaleza,GOL,5.375,-0.5,Palmeiras,mandante,2.5,3.9375
1539,Luciano Castán,68942,Coritiba,ZAG,4.214285714285714,0.19999999999999996,Juventude,mandante,3.642857142857143,3.928571428571429
1540,João Paulo,85425,Santos,GOL,4.0875,3.1,Atlético-GO,mandante,3.742857142857143,3.9151785714285716
1541,Fábio,37656,Fluminense,GOL,3.5,5.714285714285714,Ceará,mandante,4.285714285714286,3.892857142857143
1542,Vitão,97900,Internacional,ZAG,0.525,3.7,América-MG,mandante,7.25,3.8875
1543,Lucas Pires,114374,Santos,LAT,3.925,2.12,Atlético-GO,mandante,3.742857142857143,3.8339285714285714
1544,Lucas Evangelista,84674,Bragantino,MEI,2.4333333333333336,4.55,Avaí,mandante,5.142857142857143,3.7880952380952384
1545,Zaracho,100079,Atlético-MG,MEI,4.566666666666667,7.1000000000000005,São Paulo,mandante,2.9625,3.7645833333333334
1546,Madson,78077,Santos,LAT,3.7833333333333328,0.9249999999999999,Atlético-GO,mandante,3.742857142857143,3.7630952380952376
1547,Fred,38162,Fluminense,ATA,3.233333333333333,0.15,Ceará,mandante,4.285714285714286,3.7595238095238095
1548,Pineida,87838,Fluminense,LAT,3.0666666666666664,1.9999999999999998,Ceará,mandante,4.285714285714286,3.676190476190476
