,apelido,atleta_id,clube,posicao,media_casa,media_fora
0,Abel Ferreira,110506,Palmeiras,TEC,5.303333333333334,5.444999999999999
1,Abner Vinícius,104513,Athletico-PR,LAT,2.375,2.65
2,Ademir,101314,Atlético-MG,ATA,2.733333333333333,1.1
3,Aderlan,88423,Bragantino,LAT,5.333333333333333,3.466666666666667
4,Adrián Martínez,104778,Coritiba,ATA,6.199999999999999,2.4
5,Adson,111682,Corinthians,MEI,5.1,0.7999999999999999
6,Airton,106107,Atlético-GO,ATA,6.6000000000000005,3.1
7,Alan Empereur,88033,Cuiabá,ZAG,2.3,-1.9999999999999998
8,Alan Patrick,68685,Internacional,MEI,7.9,7.7
9,Alef Manga,101254,Coritiba,ATA,5.733333333333333,4.366666666666666
10,Alemão,98219,Internacional,ATA,4.6,2.0
11,Alerrandro,101715,Bragantino,ATA,8.333333333333334,10.466666666666667
12,Alesson,97321,Cuiabá,ATA,5.15,0.5
13,Alexandre Jesus,107044,Fluminense,ATA,3.4,-0.25
14,Allan,96652,Atlético-MG,MEI,3.6,1.0666666666666667
15,Aloísio,73850,América-MG,ATA,7.2,2.2
16,Alê,86388,América-MG,MEI,0.30000000000000004,1.8499999999999999
17,Andreas Pereira,89274,Flamengo,MEI,0.65,3.4
18,André,68690,Cuiabá,ATA,1.25,-0.45
19,André,107498,Fluminense,MEI,3.7999999999999994,4.8
20,André Anderson,106803,São Paulo,MEI,0.9,-0.1
21,André Luís,92146,Cuiabá,ATA,5.233333333333333,1.7249999999999999
22,Andrés Hurtado,110715,Bragantino,LAT,3.25,0.7
23,Antonio Mohamed,71071,Atlético-MG,TEC,5.753333333333333,4.937499999999999
24,António Oliveira,111578,Cuiabá,TEC,5.68,2.26
25,Arboleda,91573,São Paulo,ZAG,0.9,4.1
26,Arias,99815,Fluminense,MEI,6.833333333333333,3.6666666666666665
27,Arrascaeta,87863,Flamengo,MEI,7.75,0.9500000000000001
28,Arthur Chaves,111412,Avaí,ZAG,1.0,1.0
29,Arthur Henrique,86629,Atlético-GO,LAT,1.0,-0.3333333333333333
30,Artur,95799,Bragantino,ATA,8.700000000000001,6.3
31,Atuesta ,96754,Palmeiras,MEI,0.46666666666666673,-0.2333333333333333
32,Auremir,77570,Goiás,MEI,6.6,1.0
33,Auro,88540,Santos,LAT,1.0,6.6
34,Ayrton Lucas,88393,Flamengo,LAT,9.933333333333334,1.2
35,Baralhas,99440,Atlético-GO,MEI,3.466666666666667,1.4000000000000001
36,Barreto,89224,Botafogo,MEI,3.9,0.0
37,Bento,105208,Athletico-PR,GOL,4.25,6.666666666666667
38,Bernardo,112368,Coritiba,MEI,0.6,0.7999999999999999
39,Bissoli,100762,Avaí,ATA,9.100000000000001,3.1
40,Boschilia,86841,Internacional,MEI,0.7,0.0
41,Breno Lopes,93988,Palmeiras,ATA,1.1,1.475
42,Bressan,72491,Avaí,ZAG,0.4333333333333331,2.2
43,Bruninho,101716,Juventude,MEI,0.4,0.0
44,Bruno Cortez,72079,Avaí,LAT,2.55,0.3999999999999999
