,rodada_id,mandante,visitante,prob_mandante_media,prob_empate_media,prob_visitante_media,prob_sg_mandante_media,prob_sg_visitante_media
0,30.0,Juventude,Corinthians,27.61384766541832,29.04010263411578,45.04852813262144,24.95886791467626,35.993801098303436
1,30.0,Bragantino,Cuiabá,53.13579884032644,27.399366382196177,21.184366653469997,39.18716912771497,21.48205929099897
2,30.0,Ceará,Goiás,,,,36.10676110988402,23.233335825973754
3,30.0,Atlético-GO,Fluminense,,,,20.06785721968137,24.498120114342
4,30.0,Athletico-PR,Fortaleza,43.670468266455394,29.504897895240045,28.521296395699505,33.329885879016054,24.375380118666662
5,30.0,Flamengo,Internacional,51.67381589431681,24.26534014215206,25.568989146061057,26.78829552883818,17.11683641159519
6,30.0,Santos,Atlético-MG,,,,34.59930288386329,28.39676126347704
7,30.0,Palmeiras,Coritiba,,,,39.80441595112866,10.407418522870042
8,30.0,América-MG,São Paulo,38.874717368834524,28.87422728144576,34.06679700027851,29.63207761981772,25.45940647623746
9,30.0,Avaí,Botafogo,39.926737125407406,29.08408529744719,32.77276287086579,29.87891279518488,23.966293939474866
