,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Flamengo,2.074492827346278,0.749064298882007,1.273263518561061,1.0887565880875083,1.6738781729536694,0.9189104434847577,1.325428528464271,0.1845069304735527,0.7549677294689117
1,Palmeiras,1.9127532319262852,0.8780786073198392,1.4269800627428626,1.1127265099862995,1.6698666473345738,0.9954025586530694,1.034674624606446,0.3142535527565631,0.6744640886815044
2,Atlético-MG,1.5837912780352839,0.7806577909724461,1.3273149145958691,0.9978212021963838,1.4555530963155765,0.889239496584415,0.8031334870628377,0.32949371239948533,0.5663135997311615
3,Internacional,1.5442026583651498,1.1074553243492262,1.3232812845268622,1.1297795044633674,1.433741971446006,1.1186174144062968,0.4367473340159236,0.19350178006349483,0.3151245570397092
4,Fluminense,1.713023712032571,0.9295615113608139,0.932782632491624,1.266618081486543,1.3229031722620976,1.0980897964236784,0.7834622006717572,-0.3338354489949191,0.2248133758384192
5,São Paulo,1.4532721634603214,1.018704895088592,1.2563049262604977,1.3127340780611052,1.3547885448604096,1.1657194865748486,0.43456726837172943,-0.05642915180060748,0.18906905828556098
6,América-MG,1.595171598465783,1.0176631864086616,1.2631754512876503,1.585879533441868,1.4291735248767168,1.3017713599252647,0.5775084120571214,-0.32270408215421775,0.12740216495145207
7,Fortaleza,1.511629264830194,0.9357318318563078,1.0083718959191303,1.36794852294465,1.2600005803746623,1.151840177400479,0.5758974329738863,-0.3595766270255196,0.10816040297418339
8,Bragantino,1.554844688026095,0.9745461569829265,1.1500120378873666,1.58960278030857,1.3524283629567309,1.2820744686457481,0.5802985310431686,-0.43959074242120333,0.07035389431098271
9,Corinthians,1.2576634301103675,1.0078635337294226,1.0226515148863224,1.2081765403651359,1.140157472498345,1.1080200370472792,0.2497998963809449,-0.18552502547881344,0.03213743545106573
10,Atlético-GO,1.5800199463584672,1.2391489967438092,1.133555176266287,1.6240614343429876,1.3567875613123772,1.4316052155433985,0.340870949614658,-0.49050625807670056,-0.07481765423102127
11,Santos,1.4536702252120628,1.4435239112673965,1.0691217729436047,1.3617487590131998,1.2613959990778336,1.4026363351402982,0.010146313944666252,-0.29262698606959514,-0.14124033606246456
12,Ceará,1.1713131230356213,1.186522185453274,1.1204902435583681,1.448048228588309,1.1459016832969948,1.3172852070207914,-0.01520906241765263,-0.3275579850299408,-0.17138352372379662
13,Botafogo,1.0951635180745494,1.2176274668417786,1.2105166059063166,1.432711282174694,1.152840061990433,1.3251693745082362,-0.12246394876722921,-0.2221946762683773,-0.17232931251780315
14,Cuiabá,1.2060975112618437,1.0318297823531013,0.8350963365699045,1.3607190635854962,1.020596923915874,1.1962744229692988,0.17426772890874243,-0.5256227270155918,-0.17567749905342467
15,Coritiba,1.259160148758441,1.1115739122168755,1.204333871680633,1.7226331184360733,1.2317470102195371,1.4171035153264744,0.14758623654156544,-0.5182992467554401,-0.18535650510693724
16,Athletico-PR,1.2323269760024704,1.3134753542212991,0.8948269821029713,1.5278294746908712,1.063576979052721,1.420652414456085,-0.0811483782188287,-0.6330024925878999,-0.35707543540336406
17,Avaí,1.2536196502512895,1.245942704450861,0.9116217557565467,1.7722689247838423,1.082620703003918,1.5091058146173517,0.007676945800428436,-0.8606471690272957,-0.4264851116134336
18,Juventude,1.378259858659481,1.0813852271396407,0.7093866536294955,2.070435763098923,1.0438232561444882,1.575910495119282,0.2968746315198403,-1.3610491094694275,-0.5320872389747937
19,Goiás,1.076850223902222,1.6415009040285493,0.9349960213101981,1.7858227950690375,1.00592312260621,1.7136618495487934,-0.5646506801263274,-0.8508267737588394,-0.7077387269425834
