,clube,xG_casa,xGA_casa,xG_fora,xGA_fora,xG_geral,xGA_geral,xG_diff_casa,xG_diff_fora,xG_diff_geral
0,Flamengo,2.263575221933918,0.7893921540852067,1.3419628139018316,1.050194553346153,1.8027690179178748,0.9197933537156798,1.4741830678487111,0.2917682605556786,0.882975664202195
1,Palmeiras,1.8910457585194473,0.9008595185482471,1.6319355215400186,1.1277266312549765,1.761490640029733,1.014293074901612,0.9901862399712003,0.5042088902850421,0.7471975651281211
2,Atlético-MG,1.6170914839797683,0.8175847131972982,1.4156407257054744,1.092692807967065,1.5163661048426214,0.9551387605821816,0.7995067707824701,0.32294791773840936,0.5612273442604397
3,Internacional,1.627927935439016,1.269497444683004,1.255055276312499,1.118988087918717,1.4414916058757574,1.1942427663008606,0.35843049075601185,0.13606718839378185,0.24724883957489685
4,Fluminense,1.7339461107320902,0.9656395208371681,0.9261337778983029,1.2218863876849113,1.3300399443151965,1.0937629542610396,0.7683065898949221,-0.29575260978660844,0.2362769900541568
5,Fortaleza,1.5586020941121939,0.8792261479946855,1.03667871493539,1.2585829857895436,1.297640404523792,1.0689045668921144,0.6793759461175084,-0.22190427085415365,0.22873583763167749
6,Bragantino,1.5255125848238316,1.0965075360762275,1.3412191486954153,1.5418387632623172,1.4333658667596234,1.3191731496692722,0.42900504874760403,-0.20061961456690192,0.11419271709035117
7,São Paulo,1.4078500369131908,1.1068929260460425,1.0940185460320302,1.3741853727711857,1.2509342914726105,1.240539149408614,0.30095711086714827,-0.2801668267391555,0.010395142063996499
8,Coritiba,1.3128284062967184,0.9630582849827504,1.305508762503336,1.6852261209638844,1.3091685844000271,1.3241422029733174,0.349770121313968,-0.37971735846054844,-0.01497361857329027
9,Atlético-GO,1.5677415033307769,1.0603066660035159,1.04554293622857,1.6341551494297235,1.3066422197796734,1.3472309077166198,0.507434837327261,-0.5886122132011535,-0.040588687936946366
10,Corinthians,1.0875888881364566,0.9604091534834692,0.9582525238943496,1.189698667877578,1.022920706015403,1.0750539106805237,0.12717973465298738,-0.2314461439832285,-0.052133204665120614
11,Ceará,1.0568737715395329,1.1824659627397345,1.287317079418495,1.3164648582314387,1.172095425479014,1.2494654104855867,-0.1255921912002016,-0.029147778812943725,-0.07736998500657277
12,Santos,1.4752393543303568,1.5292221124222025,1.089701250007033,1.259341054191447,1.282470302168695,1.3942815833068247,-0.05398275809184572,-0.16963980418441382,-0.11181128113812977
13,América-MG,1.3896868909307551,1.143275564768206,1.0921399448522235,1.7880586810500894,1.2409134178914893,1.4656671229091476,0.24641132616254913,-0.6959187361978658,-0.22475370501765823
14,Cuiabá,1.160194803968745,1.0245921638776425,0.8114203809803491,1.4853940745892418,0.9858075924745471,1.254993119233442,0.13560264009110257,-0.6739736936088927,-0.26918552675889496
15,Botafogo,1.1610188122417693,1.2364266824680559,1.0620959193869577,1.571045116892067,1.1115573658143636,1.4037358996800613,-0.07540787022628659,-0.5089491975051093,-0.2921785338656977
16,Juventude,1.4467999428144278,0.9747197586967683,0.7697828183814943,1.8602824315927755,1.108291380597961,1.417501095144772,0.4720801841176595,-1.0904996132112812,-0.3092097145468109
17,Athletico-PR,1.2170952495000282,1.3784964634844692,0.9401546928994623,1.444513858966349,1.0786249711997453,1.411505161225409,-0.16140121398444096,-0.5043591660668868,-0.3328801900256637
18,Avaí,1.1248605124112834,1.2220328393280178,0.821188096433054,1.8838532023532726,0.9730243044221687,1.5529430208406452,-0.09717232691673439,-1.0626651059202186,-0.5799187164184765
19,Goiás,1.0753295360924962,1.7550570936307963,1.0644019146668824,1.7950978916518012,1.0698657253796893,1.7750774926412989,-0.6797275575383002,-0.7306959769849188,-0.7052117672616096
