,atleta_id,apelido,ranking
0,87999,Gustavo Scarpa,1
1,79631,Cano,2
2,102878,Terans,3
3,71684,Gustavo Gómez,4
4,99815,Arias,5
5,98225,Pedro Raul,6
6,110506,Abel Ferreira,7
7,82766,Wellington Rato,8
8,97653,Murilo,9
9,102130,Piquerez,10
10,68920,Dudu,11
11,87225,Pedro Henrique,12
12,94968,Juninho Capixaba,13
13,68952,Marinho,14
14,71631,Weverton,15
15,84042,Tiquinho Soares,16
16,73384,Samuel Xavier,17
17,63013,Marcos Rocha,18
18,79113,Víctor Cuesta,19
19,105208,Bento,20
